,SPY,QQQ,^RUT,IWM,DIA,EFA,EEM,XLF,XLE,XLU,XLK,XLI,XLB,XLP,XLV,XLY,XBI,XHB,XME,XOP,XRT,XES,XSW,XSD,XTN,XAR
,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,179.98802185058594,106.29704284667969,1154.760009765625,103.76960754394531,149.44371032714844,47.65291213989258,28.244779586791992,16.83090591430664,44.541202545166016,34.13137435913086,39.32100296020508,46.50096893310547,37.94672393798828,41.729881286621094,63.95401382446289,71.92862701416016,70.1670913696289,32.25127029418945,14.01003646850586,109.47576141357422,38.71826934814453,166.84613037109375,49.48429489135742,42.699432373046875,40.65363311767578,49.665992736816406
2015-12-28,179.5767364501953,106.24039459228516,1148.2099609375,103.28926086425781,149.2390594482422,47.5406608581543,28.04792594909668,16.81688690185547,43.730953216552734,34.194183349609375,39.29373550415039,46.39659118652344,37.68004608154297,41.67247009277344,63.65388488769531,72.11192321777344,69.01874542236328,32.22321319580078,13.537386894226074,105.4211196899414,38.62069320678711,160.18690490722656,49.50377655029297,42.54594802856445,40.206172943115234,49.271751403808594
2015-12-29,181.49313354492188,107.91144561767578,1160.52001953125,104.40399169921875,150.94485473632812,48.013729095458984,28.073596954345703,16.992137908935547,44.03481674194336,34.38262939453125,39.83013153076172,46.84020233154297,38.03274917602539,42.033409118652344,64.43067169189453,72.94595336914062,70.82044982910156,32.41023635864258,13.671154975891113,107.14875793457031,39.02872085571289,161.7377166748047,49.8543701171875,43.083168029785156,40.504486083984375,50.266754150390625
2015-12-30,180.20675659179688,106.93901062011719,1149.6400146484375,103.35270690917969,149.9383544921875,47.725074768066406,27.6370906829834,16.872968673706055,43.44159698486328,34.35121154785156,39.49374008178711,46.44878005981445,37.68004608154297,41.885765075683594,64.15705871582031,72.35939025878906,70.14728546142578,32.260616302490234,13.457123756408691,104.08130645751953,38.75374221801758,158.63612365722656,49.86411666870117,42.64189147949219,40.010406494140625,49.88189697265625
2015-12-31,178.4040985107422,105.60785675048828,1135.8900146484375,102.0657730102539,148.3945770263672,47.08361053466797,27.551504135131836,16.704729080200195,43.63691711425781,33.98218536376953,38.93916320800781,46.10955047607422,37.35314178466797,41.41816711425781,63.58325958251953,71.63534545898438,69.49392700195312,31.961397171020508,13.332274436950684,106.54937744140625,38.354591369628906,160.0044403076172,49.39664840698242,41.903202056884766,39.945152282714844,49.63783645629883
2016-01-04,175.9101104736328,103.37974548339844,1108.6199951171875,99.70039367675781,146.09181213378906,46.36195755004883,26.798307418823242,16.382266998291016,43.62244415283203,33.911521911621094,38.4300422668457,45.49197769165039,36.76816177368164,40.89316940307617,62.43572235107422,70.40721130371094,67.14775085449219,31.353586196899414,13.359029769897461,107.0782241821289,38.115108489990234,162.5586700439453,47.56570053100586,41.35639190673828,39.09684371948242,49.02769088745117
2016-01-05,176.20762634277344,103.20037078857422,1110.43994140625,99.9178695678711,146.17713928222656,46.289798736572266,26.85822296142578,16.445362091064453,43.78883743286133,34.1549186706543,38.33003234863281,45.613746643066406,36.750946044921875,41.155662536621094,62.7358283996582,70.31554412841797,66.54389190673828,31.27877426147461,13.394698143005371,106.72566223144531,38.42555236816406,157.723876953125,47.4780387878418,40.95347213745117,39.227359771728516,49.44070816040039
2016-01-06,173.9849395751953,102.20905303955078,1094.3699951171875,98.39531707763672,144.08763122558594,45.52805709838867,26.344680786132812,16.193002700805664,42.1032600402832,34.09210968017578,37.85725784301758,44.90918731689453,35.78743362426758,41.016197204589844,62.22385787963867,69.62813568115234,63.70276641845703,30.512001037597656,13.15391731262207,99.39202880859375,37.61837387084961,148.78402709960938,46.767093658447266,39.88863754272461,38.40700149536133,48.95259475708008
2016-01-07,169.81076049804688,99.00851440429688,1064.5699462890625,95.76707458496094,140.69296264648438,44.581878662109375,25.531572341918945,15.73735237121582,41.07599639892578,33.86439895629883,36.73900604248047,43.69143295288086,34.81532669067383,40.52401351928711,60.96154022216797,68.19837951660156,61.198204040527344,29.558208465576172,12.681268692016602,96.92394256591797,37.48530578613281,143.21951293945312,45.60813903808594,38.583946228027344,37.01801681518555,47.732303619384766
2016-01-08,167.94680786132812,98.19659423828125,1046.199951171875,94.11766052246094,139.2260284423828,44.04465866088867,25.257680892944336,15.492009162902832,40.54789352416992,33.84870529174805,36.44807434082031,43.24782180786133,34.46261215209961,40.21229553222656,60.043495178222656,67.4651870727539,59.90138626098633,29.043912887573242,12.342385292053223,97.38229370117188,36.349937438964844,140.48280334472656,45.656837463378906,37.95079040527344,36.570556640625,47.02827835083008
2016-01-11,168.11306762695312,98.49870300292969,1041.9000244140625,93.7098388671875,139.72927856445312,44.22908020019531,25.249122619628906,15.513039588928223,39.679779052734375,34.029296875,36.6844482421875,43.273921966552734,33.87763214111328,40.58964538574219,59.32847595214844,67.99675750732422,56.56528091430664,28.931705474853516,11.611115455627441,93.57445526123047,36.465248107910156,135.9216766357422,44.507625579833984,38.181026458740234,36.44935607910156,47.19725799560547
2016-01-12,169.4694366455078,99.64108276367188,1044.699951171875,93.99076843261719,140.6845245361328,44.437557220458984,25.300477981567383,15.632207870483398,39.77383804321289,33.895809173583984,37.120845794677734,43.62184143066406,33.92924499511719,40.811126708984375,60.087642669677734,68.74830627441406,58.22838592529297,29.19352149963379,11.352499008178711,92.09362030029297,36.7668342590332,135.19189453125,45.03354263305664,38.47842788696289,36.69174575805664,47.51639175415039
2016-01-13,165.24278259277344,96.20452117919922,1010.1900024414062,90.97283935546875,137.61410522460938,43.747989654541016,25.03514862060547,15.225628852844238,38.81892013549805,33.88010787963867,36.12077713012695,42.56934356689453,33.146392822265625,40.06463623046875,58.304527282714844,66.42950439453125,54.18941879272461,28.192975997924805,11.12063217163086,88.95567321777344,35.5516242980957,130.35708618164062,43.93301773071289,37.356014251708984,35.13496017456055,46.20223617553711
2016-01-14,167.95553588867188,98.25322723388672,1025.6700439453125,92.23258209228516,139.5245361328125,44.30926513671875,25.360393524169922,15.358819007873535,40.49002456665039,34.390472412109375,36.802650451660156,43.073856353759766,33.59374237060547,40.2533073425293,59.86695861816406,66.90608978271484,56.2880973815918,28.1181697845459,11.236562728881836,92.0583724975586,35.63145446777344,136.012939453125,44.54657745361328,37.75893783569336,35.656982421875,46.31487274169922
2016-01-15,164.35018920898438,95.20376586914062,1007.719970703125,90.73722839355469,136.26133728027344,42.705596923828125,24.358985900878906,15.01533031463623,39.318084716796875,34.08425521850586,35.76620101928711,42.317100524902344,32.90550994873047,39.62166213989258,59.028358459472656,65.53132629394531,54.545799255371094,27.80023765563965,10.897685050964355,88.70885467529297,34.95731735229492,130.81321716308594,43.65057373046875,36.521400451660156,35.12563705444336,45.376190185546875
