,SHY,SHV,TLT,GOVT,IEF,BIL,IEI,VGSH,SCHO,VGIT,SCHR,SPTS,SPTI,SPTL,GBIL,VGLT,USFR,TLH,EDV,SGOV,CLTL,FLGV,TFLO,ZROZ,PLW
,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,77.27891540527344,100.24234771728516,110.6102523803711,22.69820213317871,96.8907699584961,83.69645690917969,112.61945343017578,54.690101623535156,45.56678009033203,57.307952880859375,48.25770568847656,27.464073181152344,27.36188316345215,31.644775390625,,67.07240295410156,44.94004821777344,119.4690933227539,98.41993713378906,,,,45.52088165283203,104.72213745117188,29.86478614807129
2016-02-19,77.20623016357422,100.23326873779297,110.70321655273438,22.69820213317871,96.8907699584961,83.69645690917969,112.52099609375,54.63645935058594,45.53987503051758,57.230167388916016,48.22272872924805,27.42803955078125,27.357397079467773,31.66571044921875,,67.10564422607422,44.94004821777344,119.52833557128906,98.7045669555664,,,,45.54816436767578,104.98297882080078,29.838443756103516
2016-02-22,77.21533203125,100.215087890625,110.64408874511719,22.680620193481445,96.79434204101562,83.69645690917969,112.49418640136719,54.65434265136719,45.53987503051758,57.22152328491211,48.17900848388672,27.419050216674805,27.343971252441406,31.615468978881836,,67.05573272705078,44.94004821777344,119.4690933227539,98.4430160522461,,,,45.55725860595703,104.88197326660156,29.829635620117188
2016-02-23,77.2243881225586,100.23326873779297,111.09188842773438,22.715791702270508,96.98723602294922,83.67813873291016,112.58365631103516,54.66328430175781,45.55781173706055,57.307952880859375,48.24892044067383,27.437053680419922,27.370853424072266,31.745285034179688,,67.33026885986328,44.94004821777344,119.71421813964844,99.04303741455078,,,,45.54816436767578,105.42048645019531,29.891170501708984
2016-02-24,77.2425765991211,100.22418212890625,110.87228393554688,22.69820213317871,96.98723602294922,83.69645690917969,112.61945343017578,54.67222213745117,45.54884338378906,57.299339294433594,48.240203857421875,27.42803955078125,27.370853424072266,31.69501495361328,,67.25540161132812,44.94004821777344,119.57051086425781,98.72763061523438,,,,45.54816436767578,105.1680679321289,29.85601043701172
2016-02-25,77.26075744628906,100.22418212890625,111.26937866210938,22.74219512939453,97.2766342163086,83.67813873291016,112.8163833618164,54.690101623535156,45.57575988769531,57.42902755737305,48.33639144897461,27.464073181152344,27.40220832824707,31.816465377807617,,67.48833465576172,44.94004821777344,120.01010131835938,99.21996307373047,,,,45.55725860595703,105.51306915283203,29.961502075195312
2016-02-26,77.16077423095703,100.22418212890625,110.19624328613281,22.66301727294922,96.80309295654297,83.67813873291016,112.5120620727539,54.618614196777344,45.49502182006836,57.18693542480469,48.170257568359375,27.383033752441406,27.334993362426758,31.523340225219727,,66.84771728515625,44.94004821777344,119.36767578125,97.91993713378906,,,,45.53907775878906,103.96485137939453,29.77688980102539
2016-02-29,77.20623016357422,100.24234771728516,110.6778793334961,22.707012176513672,96.96094512939453,83.69645690917969,112.55685424804688,54.62753677368164,45.53089904785156,57.26474380493164,48.240203857421875,27.40103530883789,27.343971252441406,31.56939697265625,,67.0307846069336,44.94004821777344,119.6465835571289,98.26610565185547,,,,45.55725860595703,104.48652648925781,29.820842742919922
2016-03-01,77.10344696044922,100.19691467285156,108.72897338867188,22.54863739013672,96.20305633544922,83.69645690917969,112.0399398803711,54.58103942871094,45.44120788574219,56.95138931274414,47.89925765991211,27.367694854736328,27.246187210083008,31.13810920715332,,66.03128814697266,44.9581413269043,118.46402740478516,96.05828857421875,,,,45.55725860595703,102.22313690185547,29.521928787231445
2016-03-02,77.09436798095703,100.21510314941406,109.1777114868164,22.53985023498535,96.0362548828125,83.67813873291016,111.94137573242188,54.554222106933594,45.4322509765625,56.9340705871582,47.85554504394531,27.358680725097656,27.232730865478516,31.24720001220703,,66.18135070800781,44.9581413269043,118.46402740478516,96.55062866210938,,,,45.53907775878906,103.00564575195312,29.521928787231445
2016-03-03,77.12165069580078,100.22418975830078,109.57561492919922,22.53985023498535,96.150390625,83.69645690917969,111.9503173828125,54.58998107910156,45.4322509765625,56.95138931274414,47.8730354309082,27.31361961364746,27.2237548828125,31.368867874145508,,66.431396484375,44.9581413269043,118.6417236328125,97.40450286865234,,,,45.54816436767578,103.30856323242188,29.601064682006836
2016-03-04,77.06708526611328,100.21510314941406,108.87293243408203,22.513452529907227,95.82549285888672,83.69645690917969,111.78911590576172,54.554222106933594,45.4142951965332,56.82152557373047,47.77687454223633,27.304616928100586,27.205835342407227,31.12552261352539,,66.05624389648438,44.9581413269043,118.11692810058594,96.6429214477539,,,,45.53907775878906,102.37459564208984,29.49555778503418
2016-03-07,77.01252746582031,100.21510314941406,108.83905792236328,22.469465255737305,95.63228607177734,83.69645690917969,111.61888885498047,54.51847457885742,45.39635467529297,56.734962463378906,47.6894416809082,27.286590576171875,27.160972595214844,31.11293601989746,,66.00623321533203,44.9581413269043,117.95606994628906,96.44293212890625,,,,45.54816436767578,102.63542175292969,29.416427612304688
2016-03-08,77.06708526611328,100.22418975830078,110.04125213623047,22.575037002563477,96.18550109863281,83.67813873291016,111.97723388671875,54.5363655090332,45.4322509765625,56.96003341674805,47.89925765991211,27.33165168762207,27.241703033447266,31.45695686340332,,66.76485443115234,44.9581413269043,118.9634017944336,97.9737777709961,,,,45.575443267822266,104.36874389648438,29.66259002685547
2016-03-09,77.0398178100586,100.2332534790039,109.37242126464844,22.513452529907227,95.80790710449219,83.69645690917969,111.78014373779297,54.5095100402832,45.40533447265625,56.847496032714844,47.76812744140625,27.31361961364746,27.196849822998047,31.284954071044922,,66.33139038085938,44.9581413269043,118.31156158447266,97.28910064697266,,,,45.584537506103516,103.1571044921875,29.55709457397461
2016-03-10,77.0307388305664,100.2332534790039,108.9237289428711,22.469465255737305,95.4654312133789,83.69645690917969,111.48448944091797,54.482696533203125,45.37842559814453,56.683040618896484,47.645721435546875,27.295608520507812,27.143037796020508,31.142332077026367,,66.06462097167969,44.9581413269043,117.9814224243164,96.84293365478516,,,,45.59362030029297,102.7868881225586,29.43402099609375
2016-03-11,76.95799255371094,100.22418975830078,107.82317352294922,22.416671752929688,95.19320678710938,83.67813873291016,111.33224487304688,54.49164962768555,45.369476318359375,56.57048034667969,47.56707000732422,27.259557723999023,27.098188400268555,30.848655700683594,,65.35604095458984,44.9581413269043,117.36354064941406,95.48133087158203,,,,45.54816436767578,101.35649108886719,29.2318172454834
2016-03-14,76.95799255371094,100.22418975830078,108.16173553466797,22.416671752929688,95.26348114013672,83.67813873291016,111.31431579589844,54.46481704711914,45.369476318359375,56.57048034667969,47.57579803466797,27.2775821685791,27.1206111907959,30.924163818359375,,65.66448974609375,44.9581413269043,117.49041748046875,95.65825653076172,,,,45.575443267822266,101.67622375488281,29.310924530029297
2016-03-15,76.98524475097656,100.2332534790039,108.26335144042969,22.425477981567383,95.24585723876953,83.67813873291016,111.3232650756836,54.482696533203125,45.35150909423828,56.561832427978516,47.57579803466797,27.268569946289062,27.1206111907959,30.957719802856445,,65.67280578613281,44.9581413269043,117.50740814208984,95.70442962646484,,,,45.61179733276367,102.04644775390625,29.302152633666992
2016-03-16,77.13983917236328,100.24234771728516,108.58509826660156,22.513452529907227,95.74642181396484,83.69645690917969,111.78911590576172,54.57210159301758,45.4322509765625,56.79557800292969,47.741905212402344,27.33165168762207,27.210308074951172,31.029035568237305,,65.82283782958984,44.9581413269043,118.10845184326172,95.78905487060547,,,,45.59362030029297,102.0127944946289,29.354902267456055
2016-03-17,77.1307601928711,100.25143432617188,109.03380584716797,22.53104591369629,95.85181427001953,83.67813873291016,111.86973571777344,54.56317901611328,45.44120788574219,56.838844299316406,47.8031120300293,27.33165168762207,27.237215042114258,31.16748046875,,66.197998046875,44.9581413269043,118.36244201660156,96.54292297363281,,,,45.60269546508789,102.91307830810547,29.442813873291016
2016-03-18,77.1489486694336,100.24234771728516,109.2623519897461,22.566242218017578,96.0186996459961,83.67813873291016,112.10264587402344,54.59891891479492,45.477088928222656,56.96003341674805,47.916748046875,27.385711669921875,27.255159378051758,31.21782684326172,,66.29803466796875,44.9581413269043,118.59099578857422,96.78141784667969,,,,45.61179733276367,102.98040008544922,29.49555778503418
2016-03-21,77.13983917236328,100.25143432617188,108.42424011230469,22.513452529907227,95.74642181396484,83.69645690917969,111.8607406616211,54.57210159301758,45.45018768310547,56.864837646484375,47.81182861328125,27.376705169677734,27.21927833557129,30.991289138793945,,65.8145523071289,44.9581413269043,118.01531219482422,95.75723266601562,,,,45.68453598022461,101.90339660644531,29.407636642456055
2016-03-22,77.09436798095703,100.24234771728516,108.3988265991211,22.48706817626953,95.54447174072266,83.69645690917969,111.73538970947266,54.554222106933594,45.44120788574219,56.74364471435547,47.75062942504883,27.33165168762207,27.205835342407227,31.016450881958008,,65.79784393310547,44.94004821777344,117.85447692871094,95.76494598388672,,,,45.68453598022461,101.94548797607422,29.337308883666992
2016-03-23,77.13983917236328,100.24234771728516,109.62641906738281,22.575037002563477,95.98357391357422,83.67813873291016,112.00411987304688,54.59891891479492,45.45018768310547,56.96868896484375,47.89049530029297,27.358680725097656,27.241703033447266,31.364646911621094,,66.48979949951172,44.94004821777344,118.63330078125,97.43582153320312,,,,45.693634033203125,103.8470458984375,29.601064682006836
2016-03-24,77.10344696044922,100.26957702636719,109.6687240600586,22.55744743347168,95.88694763183594,83.69645690917969,111.94137573242188,54.58103942871094,45.44120788574219,56.91676330566406,47.83805465698242,27.358680725097656,27.2237548828125,31.356279373168945,,66.46478271484375,44.94004821777344,118.4386215209961,97.3275375366211,,,,45.68453598022461,102.92994689941406,29.469179153442383
2016-03-28,77.12165069580078,100.25143432617188,109.81269073486328,22.55744743347168,96.0274658203125,83.69645690917969,111.99512481689453,54.57210159301758,45.45018768310547,56.9340705871582,47.89049530029297,27.358680725097656,27.21927833557129,31.410816192626953,,66.63148498535156,44.94004821777344,118.69257354736328,97.44353485107422,,,,45.693634033203125,103.86389923095703,29.601064682006836
2016-03-29,77.26712036132812,100.28778076171875,110.9640121459961,22.67180633544922,96.6772689819336,83.69645690917969,112.47882843017578,54.67042922973633,45.52193069458008,57.219730377197266,48.091583251953125,27.430774688720703,27.326915740966797,31.72547149658203,,67.19001007080078,44.94004821777344,119.74221801757812,98.43370056152344,,,,45.693634033203125,105.10920715332031,29.80327033996582
2016-03-30,77.2762451171875,100.29682922363281,109.79573822021484,22.636625289916992,96.54557037353516,83.69645690917969,112.5774154663086,54.68832778930664,45.54884338378906,57.26301193237305,48.12657165527344,27.448793411254883,27.335886001586914,31.402416229248047,,66.64813232421875,44.94004821777344,119.01424407958984,97.3275375366211,,,,45.56636047363281,103.63671112060547,29.645017623901367
2016-03-31,77.31258392333984,100.2787094116211,110.57453918457031,22.69820213317871,96.8968505859375,83.69645690917969,112.82825469970703,54.71514129638672,45.56678009033203,57.39284896850586,48.283912658691406,27.475833892822266,27.385221481323242,31.620590209960938,,67.03162384033203,44.94004821777344,119.80155181884766,98.07786560058594,,,,45.56636047363281,104.59593200683594,29.794469833374023
2016-04-01,77.26803588867188,100.26957702636719,110.86302947998047,22.67180633544922,96.86866760253906,83.69645690917969,112.74307250976562,54.659690856933594,45.48604202270508,57.330467224121094,48.144039154052734,27.453279495239258,27.387920379638672,31.668094635009766,,67.2337646484375,44.94004821777344,119.85912322998047,98.38729095458984,,,,45.66633987426758,104.2593765258789,29.794469833374023
2016-04-04,77.32262420654297,100.28776550292969,110.93091583251953,22.680620193481445,96.98299407958984,83.69645690917969,112.83271789550781,54.66865158081055,45.52193069458008,57.36511993408203,48.18776321411133,27.48033332824707,27.387920379638672,31.697525024414062,,67.25047302246094,44.94004821777344,119.92697143554688,98.5574722290039,,,,45.63908767700195,104.46129608154297,29.829635620117188
2016-04-05,77.34991455078125,100.30597686767578,112.14405822753906,22.768585205078125,97.37000274658203,83.71479034423828,113.0659408569336,54.713375091552734,45.55781173706055,57.51245880126953,48.30141830444336,27.48936653137207,27.432809829711914,32.059059143066406,,67.92705535888672,44.94004821777344,120.73243713378906,100.01173400878906,,,,45.702720642089844,106.13569641113281,30.05821418762207
2016-04-06,77.32262420654297,100.30597686767578,111.3296127319336,22.7333984375,97.15892028808594,83.71479034423828,112.96728515625,54.713375091552734,45.52193069458008,57.41712188720703,48.25770568847656,27.48936653137207,27.414865493774414,31.832063674926758,,67.47600555419922,44.97621536254883,120.1813735961914,98.92101287841797,,,,45.702720642089844,104.88197326660156,29.87359046936035
2016-04-07,77.36808776855469,100.30597686767578,112.70392608642578,22.79498863220215,97.66026306152344,83.69645690917969,113.2542724609375,54.73125076293945,45.57575988769531,57.651119232177734,48.415061950683594,27.48936653137207,27.486690521240234,32.20199203491211,,68.26953887939453,44.97621536254883,121.11394500732422,100.76979064941406,,,,45.73000717163086,106.89295959472656,30.137332916259766
2016-04-08,77.36808776855469,100.31501007080078,111.99132537841797,22.777389526367188,97.51071166992188,83.71479034423828,113.17354583740234,54.74018859863281,45.55781173706055,57.5817985534668,48.380096435546875,27.48936653137207,27.459745407104492,31.97917366027832,,67.88531494140625,44.97621536254883,120.6731185913086,99.79512786865234,,,,45.73000717163086,105.58880615234375,30.02305030822754
2016-04-11,77.35899353027344,100.29683685302734,111.84711456298828,22.75979995727539,97.49313354492188,83.69645690917969,113.17354583740234,54.7491340637207,45.55781173706055,57.564476013183594,48.36259460449219,27.525440216064453,27.473220825195312,31.98758316040039,,67.79341125488281,44.97621536254883,120.70695495605469,99.5089340209961,,,,45.50270080566406,105.29428100585938,29.98785972595215
2016-04-12,77.34078979492188,100.31501007080078,111.07511901855469,22.715791702270508,97.10616302490234,83.69645690917969,112.9313735961914,54.72230911254883,45.53089904785156,57.434478759765625,48.24892044067383,27.48033332824707,27.414865493774414,31.756380081176758,,67.38410949707031,44.97621536254883,120.15592956542969,98.59615325927734,,,,45.59362030029297,104.43605041503906,29.847209930419922
2016-04-13,77.304443359375,100.31501007080078,111.46533966064453,22.69820213317871,97.176513671875,83.71479034423828,112.87757873535156,54.73125076293945,45.53987503051758,57.41712188720703,48.23146057128906,27.48033332824707,27.401395797729492,31.848886489868164,,67.56788635253906,44.97621536254883,120.31700897216797,99.0834732055664,,,,45.60269546508789,104.78944396972656,29.93514060974121
2016-04-14,77.304443359375,100.30597686767578,110.93091583251953,22.680620193481445,96.94783782958984,83.71479034423828,112.74307250976562,54.6865234375,45.52193069458008,57.330467224121094,48.144039154052734,27.46230125427246,27.392404556274414,31.722747802734375,,67.25879669189453,44.97621536254883,119.92697143554688,98.41822052001953,,,,45.575443267822266,104.20887756347656,29.838443756103516
2016-04-15,77.35899353027344,100.30597686767578,111.88102722167969,22.724607467651367,97.23808288574219,83.69645690917969,112.9313735961914,54.74018859863281,45.54884338378906,57.4691276550293,48.25770568847656,27.47132110595703,27.419347763061523,31.94553565979004,,67.69317626953125,44.97621536254883,120.44418334960938,99.30780029296875,,,,45.575443267822266,105.1680679321289,29.908769607543945
2016-04-18,77.34991455078125,100.3241195678711,111.3974838256836,22.69820213317871,97.14131164550781,83.71479034423828,112.87757873535156,54.73125076293945,45.53987503051758,57.42578125,48.240203857421875,27.47132110595703,27.401395797729492,31.82784080505371,,68.04402923583984,44.97621536254883,120.17286682128906,98.9596939086914,,,,45.575443267822266,104.62957000732422,29.820842742919922
2016-04-19,77.32262420654297,100.3241195678711,111.04965209960938,22.68941307067871,96.98299407958984,83.71479034423828,112.74307250976562,54.70439910888672,45.53089904785156,57.34778594970703,48.152774810791016,27.453279495239258,27.392404556274414,31.731142044067383,,67.34237670898438,44.97621536254883,119.98631286621094,98.50332641601562,,,,45.584537506103516,104.24253845214844,29.750530242919922
2016-04-20,77.26803588867188,100.3241195678711,109.82803344726562,22.61903190612793,96.4905014038086,83.71479034423828,112.49193572998047,54.659690856933594,45.51295471191406,57.18313217163086,48.03913116455078,27.435251235961914,27.31608009338379,31.424283981323242,,66.65741729736328,44.97621536254883,119.1639404296875,97.04905700683594,,,,45.55725860595703,102.55128479003906,29.56589698791504
2016-04-21,77.24980926513672,100.3241195678711,109.17483520507812,22.55744743347168,96.3321762084961,83.69645690917969,112.33048248291016,54.66865158081055,45.503990173339844,57.10511779785156,47.96919250488281,27.426223754882812,27.29812240600586,31.235082626342773,,66.273193359375,44.97621536254883,118.8757095336914,96.18267822265625,,,,45.55725860595703,101.45746612548828,29.47797393798828
2016-04-22,77.24980926513672,100.33323669433594,108.89483642578125,22.566242218017578,96.22663116455078,83.71479034423828,112.30360412597656,54.659690856933594,45.48604202270508,57.10511779785156,47.92549133300781,27.40818214416504,27.293630599975586,31.151020050048828,,66.13949584960938,44.97621536254883,118.74840545654297,95.83458709716797,,,,45.55725860595703,101.3060073852539,29.442813873291016
2016-04-25,77.23162078857422,100.31501007080078,108.44524383544922,22.53104591369629,96.12110900878906,83.69645690917969,112.19596862792969,54.659690856933594,45.477088928222656,57.0097770690918,47.90800476074219,27.40818214416504,27.289134979248047,31.041725158691406,,65.85547637939453,44.97621536254883,118.37543487548828,95.33952331542969,,,,45.55725860595703,100.56553649902344,29.381275177001953
2016-04-26,77.21343994140625,100.31501007080078,107.95317840576172,22.504667282104492,95.91883850097656,83.71479034423828,112.09734344482422,54.61494445800781,45.45914840698242,56.9404411315918,47.83805465698242,27.40818214416504,27.244245529174805,30.88194465637207,,65.60489654541016,44.97621536254883,118.00241088867188,94.44220733642578,,,,45.55725860595703,99.6568374633789,29.293354034423828
2016-04-27,77.26803588867188,100.35142517089844,109.03060150146484,22.583826065063477,96.44652557373047,83.71479034423828,112.43810272216797,54.74018859863281,45.48604202270508,57.157127380371094,47.9866828918457,27.426223754882812,27.325054168701172,31.172039031982422,,66.13115692138672,44.97621536254883,118.84173583984375,95.67986297607422,,,,45.56636047363281,100.86846160888672,29.469179153442383
2016-04-28,77.31349182128906,100.3423080444336,109.48023986816406,22.636625289916992,96.78076171875,83.71479034423828,112.65337371826172,54.74018859863281,45.54884338378906,57.313114166259766,48.11781692504883,27.453279495239258,27.374452590942383,31.314966201782227,,66.4736557006836,44.97621536254883,119.31654357910156,96.22908782958984,,,,45.575443267822266,101.71831512451172,29.55709457397461
2016-04-29,77.34078979492188,100.33323669433594,109.76019287109375,22.61903190612793,96.74555969238281,83.73308563232422,112.67127227783203,54.73125076293945,45.55781173706055,57.29579544067383,48.13529586791992,27.453279495239258,27.3834228515625,31.420068740844727,,66.824462890625,44.97621536254883,119.3504638671875,96.9948959350586,,,,45.575443267822266,102.20631408691406,29.61863899230957
2016-05-02,77.31258392333984,100.32596588134766,108.65507507324219,22.583789825439453,96.46456146240234,83.71479034423828,112.5168685913086,54.677547454833984,45.52011489868164,57.20555114746094,48.04601287841797,27.447864532470703,27.342979431152344,31.103296279907227,,66.28366088867188,44.97621536254883,118.78063201904297,95.51744842529297,,,,45.58634567260742,100.88529205322266,29.460397720336914
2016-05-03,77.39450073242188,100.33501434326172,110.02371215820312,22.671873092651367,97.03712463378906,83.73308563232422,112.8759994506836,54.758121490478516,45.57398986816406,57.39647674560547,48.18607711791992,27.50568199157715,27.4239559173584,31.566726684570312,,66.77754974365234,44.97621536254883,119.60441589355469,96.94075775146484,,,,45.55906677246094,102.458740234375,29.671382904052734
2016-05-04,77.38539123535156,100.33501434326172,110.62718200683594,22.715913772583008,97.21326446533203,83.71479034423828,113.0016860961914,54.7760124206543,45.59193420410156,57.49189758300781,48.291107177734375,27.532791137695312,27.44645118713379,31.668033599853516,,67.07057189941406,44.97621536254883,119.98648834228516,97.69883728027344,,,,45.5226936340332,103.4179458618164,29.785682678222656
2016-05-05,77.4127197265625,100.35323333740234,111.36678314208984,22.742334365844727,97.47750091552734,83.71479034423828,113.1543197631836,54.79393005371094,45.60089874267578,57.570003509521484,48.326114654541016,27.532791137695312,27.50044059753418,31.91706657409668,,67.5477523803711,44.97621536254883,120.4450912475586,98.72764587402344,,,,45.5226936340332,104.07425689697266,29.899978637695312
2016-05-06,77.39450073242188,100.3623046875,110.8907699584961,22.69829750061035,97.24848937988281,83.73308563232422,113.01966857910156,54.79393005371094,45.59193420410156,57.54399108886719,48.291107177734375,27.523754119873047,27.45994758605957,31.74823570251465,,67.2882080078125,44.97621536254883,120.03748321533203,98.1629638671875,,,,45.54997634887695,103.59465026855469,29.838443756103516
2016-05-09,77.43093872070312,100.3623046875,111.2392807006836,22.751150131225586,97.4334487915039,83.73308563232422,113.20816802978516,54.811798095703125,45.609893798828125,57.63945007324219,48.37863540649414,27.559877395629883,27.477943420410156,31.815763473510742,,67.43891143798828,44.97621536254883,120.36015319824219,98.39501953125,,,,45.58634567260742,103.72085571289062,29.899978637695312
2016-05-10,77.44914245605469,100.35323333740234,111.247802734375,22.751150131225586,97.41583251953125,83.73308563232422,113.19029998779297,54.811798095703125,45.60089874267578,57.596073150634766,48.369869232177734,27.51471710205078,27.495941162109375,31.845304489135742,,67.46399688720703,44.97621536254883,120.26670837402344,98.64258575439453,,,,45.540889739990234,103.94802856445312,29.88239097595215
2016-05-11,77.42182922363281,100.35323333740234,111.8768081665039,22.768770217895508,97.56556701660156,83.69645690917969,113.18126678466797,54.74916458129883,45.60089874267578,57.63945007324219,48.369869232177734,27.56891632080078,27.46894073486328,31.99724578857422,,67.87423706054688,44.97621536254883,120.70836639404297,99.4393081665039,,,,45.58634567260742,104.75579071044922,29.88239097595215
2016-05-12,77.37631225585938,100.33501434326172,111.36678314208984,22.733537673950195,97.30134582519531,83.69645690917969,113.04658508300781,54.79393005371094,45.582950592041016,57.5092887878418,48.31737518310547,27.496646881103516,27.45994758605957,31.85796546936035,,67.52264404296875,44.97621536254883,120.30927276611328,98.86686706542969,,,,45.58634567260742,104.14155578613281,29.908769607543945
2016-05-13,77.38539123535156,100.33501434326172,112.44641876220703,22.795185089111328,97.6712646484375,83.69645690917969,113.17227935791016,54.7760124206543,45.582950592041016,57.587371826171875,48.413639068603516,27.541810989379883,27.495941162109375,32.1913948059082,,68.1755599975586,44.97621536254883,120.9631118774414,100.01173400878906,,,,45.57726287841797,105.76546478271484,29.98361587524414
2016-05-16,77.34900665283203,100.3441162109375,111.477294921875,22.733537673950195,97.3189697265625,83.69645690917969,112.94779968261719,54.758121490478516,45.54705810546875,57.45720291137695,48.282344818115234,27.50568199157715,27.46445083618164,31.921289443969727,,67.57283020019531,44.97621536254883,120.32624816894531,99.40835571289062,,,,45.53178024291992,104.51178741455078,29.869129180908203
2016-05-17,77.32168579101562,100.3441162109375,111.66432189941406,22.715913772583008,97.18681335449219,83.69645690917969,112.81314849853516,54.731258392333984,45.52011489868164,57.413814544677734,48.221073150634766,27.487611770629883,27.419458389282227,31.976165771484375,,67.72354888916016,44.97621536254883,120.36015319824219,99.400634765625,,,,45.58634567260742,104.76421356201172,29.904356002807617
2016-05-18,77.18511199951172,100.33501434326172,110.07471466064453,22.592607498168945,96.40291595458984,83.71479034423828,112.3013916015625,54.62382125854492,45.46623992919922,57.092735290527344,47.93223190307617,27.388256072998047,27.329469680786133,31.52029800415039,,66.81941986083984,44.97621536254883,119.12881469726562,97.51315307617188,,,,45.58634567260742,102.89627075195312,29.61377716064453
2016-05-19,77.20333099365234,100.3441162109375,110.5507583618164,22.619033813476562,96.49978637695312,83.69645690917969,112.3552474975586,54.65067672729492,45.48420715332031,57.13612365722656,47.99350357055664,27.424381256103516,27.347476959228516,31.646940231323242,,67.02870178222656,44.97621536254883,119.43453216552734,98.24029541015625,,,,45.540889739990234,103.63671112060547,29.693017959594727
2016-05-20,77.23062133789062,100.32596588134766,110.6357192993164,22.636642456054688,96.56148529052734,83.71479034423828,112.45403289794922,54.65963363647461,45.49318313598633,57.11008834838867,48.0197639465332,27.415359497070312,27.360984802246094,31.697566986083984,,67.08734130859375,44.97621536254883,119.5025405883789,98.37181091308594,,,,45.57726287841797,103.67877197265625,29.71062660217285
2016-05-23,77.22154998779297,100.33501434326172,110.88224792480469,22.627840042114258,96.62310791015625,83.73308563232422,112.44506072998047,54.65067672729492,45.48420715332031,57.17084884643555,48.01099395751953,27.424381256103516,27.356477737426758,31.73555564880371,,67.22130584716797,44.98525619506836,119.66384887695312,98.6502685546875,,,,45.5226936340332,103.87229919433594,29.728252410888672
2016-05-24,77.16696166992188,100.32596588134766,110.38923645019531,22.592607498168945,96.46456146240234,83.69645690917969,112.29241180419922,54.632816314697266,45.46623992919922,57.11008834838867,47.9584846496582,27.37920570373535,27.311491012573242,31.62581443786621,,66.92825317382812,44.98525619506836,119.27318572998047,98.02371215820312,,,,45.58634567260742,103.7797622680664,29.648998260498047
2016-05-25,77.21244812011719,100.33501434326172,109.97267150878906,22.57498550415039,96.42054748535156,83.71479034423828,112.25655364990234,54.65067672729492,45.4752311706543,57.13612365722656,47.94096755981445,27.43341636657715,27.329469680786133,31.516084671020508,,66.76082611083984,44.98525619506836,119.15432739257812,97.3198013305664,,,,45.58634567260742,102.49237823486328,29.63138198852539
2016-05-26,77.25797271728516,100.33501434326172,110.5422592163086,22.645448684692383,96.72002410888672,83.71479034423828,112.55277252197266,54.68648910522461,45.511138916015625,57.20555114746094,48.06352615356445,27.451480865478516,27.383464813232422,31.66379737854004,,67.1543197631836,44.98525619506836,119.69770812988281,98.08560180664062,,,,45.58634567260742,103.48526000976562,29.675405502319336
2016-05-27,77.21244812011719,100.31684112548828,110.38074493408203,22.610214233398438,96.53504943847656,83.73308563232422,112.3193588256836,54.65067672729492,45.4752311706543,57.12742233276367,47.91472244262695,27.39728546142578,27.324989318847656,31.60050392150879,,67.10404205322266,44.98525619506836,119.34957885742188,97.65242004394531,,,,45.57726287841797,102.7868881225586,29.70183753967285
2016-05-31,77.24888610839844,100.32596588134766,110.64422607421875,22.645448684692383,96.64955139160156,83.73308563232422,112.42710876464844,54.65067672729492,45.50216293334961,57.196876525878906,48.037261962890625,27.460514068603516,27.356477737426758,31.697566986083984,,67.2630844116211,44.98525619506836,119.69770812988281,97.98504638671875,,,,45.57726287841797,103.58624267578125,29.719425201416016
2016-06-01,77.19511413574219,100.32683563232422,111.09310150146484,22.62958335876465,96.61688995361328,83.73308563232422,112.3641357421875,54.64262771606445,45.47789764404297,57.200340270996094,48.015342712402344,27.428871154785156,27.343421936035156,31.754255294799805,,67.38972473144531,44.98525619506836,119.80587005615234,98.51105499267578,,,,45.58726119995117,104.05742645263672,29.789888381958008
2016-06-02,77.25890350341797,100.33595275878906,111.89388275146484,22.691308975219727,96.91682434082031,83.71479034423828,112.53496551513672,54.669498443603516,45.495872497558594,57.252479553222656,48.111759185791016,27.44695472717285,27.374940872192383,32.008018493652344,,67.80079650878906,44.98525619506836,120.39279174804688,99.52439880371094,,,,45.58726119995117,105.3027114868164,29.87793731689453
2016-06-03,77.38638305664062,100.33595275878906,113.4867172241211,22.832420349121094,97.81660461425781,83.73308563232422,113.20011901855469,54.78594970703125,45.5677490234375,57.60003662109375,48.374671936035156,27.51927947998047,27.519041061401367,32.43940734863281,,68.6396255493164,44.98525619506836,121.51567077636719,101.24940490722656,,,,45.532691955566406,107.22954559326172,30.203758239746094
2016-06-06,77.36819458007812,100.35413360595703,112.64344787597656,22.788326263427734,97.56073760986328,83.75141143798828,113.06524658203125,54.776981353759766,45.576725006103516,57.53921890258789,48.35712432861328,27.56447982788086,27.469507217407227,32.22795104980469,,68.5724868774414,44.98525619506836,121.12429809570312,100.45264434814453,,,,45.5690803527832,105.85803985595703,30.098093032836914
