,GLD,OIL,GSG
,Adj Close,Adj Close,Adj Close
Date,,,
2015-07-01,111.9800033569336,24.185400009155273,20.770000457763672
2015-07-02,111.76000213623047,24.25,20.75
2015-07-06,112.05999755859375,22.26729965209961,19.84000015258789
2015-07-07,110.76000213623047,22.09000015258789,19.799999237060547
2015-07-08,111.08999633789062,21.8700008392334,19.690000534057617
2015-07-09,111.36000061035156,22.451000213623047,19.979999542236328
2015-07-10,111.48999786376953,22.520000457763672,19.989999771118164
2015-07-13,110.98999786376953,22.559999465942383,19.8799991607666
2015-07-14,110.73999786376953,22.570999145507812,19.920000076293945
2015-07-15,110.16000366210938,21.969999313354492,19.579999923706055
2015-07-16,109.76000213623047,21.899999618530273,19.510000228881836
2015-07-17,108.6500015258789,21.68000030517578,19.459999084472656
2015-07-20,105.69999694824219,21.39780044555664,19.190000534057617
2015-07-21,105.37000274658203,21.541000366210938,19.280000686645508
2015-07-22,104.80000305175781,21.409900665283203,18.950000762939453
2015-07-23,104.33000183105469,20.819000244140625,18.790000915527344
2015-07-24,105.3499984741211,20.50040054321289,18.600000381469727
2015-07-27,104.86000061035156,20.170000076293945,18.200000762939453
2015-07-28,105.0199966430664,20.36400032043457,18.3799991607666
2015-07-29,105.16999816894531,20.892000198364258,18.489999771118164
2015-07-30,104.2699966430664,20.608600616455078,18.43000030517578
2015-07-31,104.93000030517578,20.040000915527344,18.1200008392334
2015-08-03,104.0999984741211,19.3700008392334,17.719999313354492
2015-08-04,104.30999755859375,19.66469955444336,17.860000610351562
2015-08-05,103.93000030517578,19.234399795532227,17.760000228881836
2015-08-06,104.38999938964844,19.170000076293945,17.690000534057617
2015-08-07,104.6500015258789,18.8799991607666,17.549999237060547
2015-08-10,105.72000122070312,19.23900032043457,17.950000762939453
2015-08-11,106.26000213623047,18.799999237060547,17.68000030517578
2015-08-12,107.75,19.0,17.670000076293945
2015-08-13,106.86000061035156,18.639999389648438,17.520000457763672
2015-08-14,106.8499984741211,18.609100341796875,17.40999984741211
2015-08-17,107.12999725341797,18.559099197387695,17.350000381469727
2015-08-18,107.11000061035156,18.41200065612793,17.309999465942383
2015-08-19,108.55000305175781,17.624000549316406,16.950000762939453
2015-08-20,110.44000244140625,19.389999389648438,16.90999984741211
2015-08-21,111.12999725341797,17.149999618530273,16.649999618530273
2015-08-24,110.52999877929688,16.280000686645508,16.110000610351562
2015-08-25,109.16000366210938,16.65999984741211,16.15999984741211
2015-08-26,107.66999816894531,16.70989990234375,16.149999618530273
2015-08-27,107.7300033569336,18.2544002532959,16.90999984741211
2015-08-28,108.69999694824219,19.31920051574707,17.520000457763672
2015-08-31,108.81999969482422,20.61989974975586,18.170000076293945
2015-09-01,109.19999694824219,19.610000610351562,17.31999969482422
2015-09-02,108.62000274658203,18.770000457763672,17.56999969482422
2015-09-03,107.83999633789062,19.5851993560791,17.700000762939453
2015-09-04,107.48999786376953,19.298500061035156,17.459999084472656
2015-09-08,107.5199966430664,19.399900436401367,17.520000457763672
2015-09-09,106.12999725341797,18.75,17.190000534057617
2015-09-10,106.37999725341797,18.790000915527344,17.420000076293945
2015-09-11,106.16000366210938,18.735300064086914,17.31999969482422
2015-09-14,106.22000122070312,18.5,17.09000015258789
2015-09-15,105.9000015258789,18.540000915527344,17.149999618530273
2015-09-16,107.30999755859375,19.551599502563477,17.5
2015-09-17,108.41000366210938,19.42620086669922,17.389999389648438
2015-09-18,109.20999908447266,18.920000076293945,17.0
2015-09-21,108.52999877929688,19.351999282836914,17.270000457763672
2015-09-22,107.79000091552734,19.1742000579834,17.18000030517578
2015-09-23,108.22000122070312,18.6200008392334,16.969999313354492
2015-09-24,110.48999786376953,18.613100051879883,17.06999969482422
2015-09-25,109.80999755859375,18.850000381469727,17.18000030517578
2015-09-28,108.41999816894531,18.469200134277344,16.899999618530273
2015-09-29,107.9800033569336,18.618999481201172,17.030000686645508
2015-09-30,106.86000061035156,18.65999984741211,17.079999923706055
2015-10-01,106.7300033569336,18.46500015258789,16.969999313354492
2015-10-02,108.98999786376953,18.84000015258789,17.049999237060547
2015-10-05,108.7699966430664,19.12820053100586,17.280000686645508
2015-10-06,109.86000061035156,20.020000457763672,17.790000915527344
2015-10-07,109.69999694824219,19.796100616455078,17.690000534057617
2015-10-08,109.13999938964844,20.475400924682617,17.920000076293945
2015-10-09,110.87000274658203,20.466999053955078,17.90999984741211
2015-10-12,111.30999755859375,19.65999984741211,17.459999084472656
2015-10-13,111.86000061035156,19.39579963684082,17.299999237060547
2015-10-14,113.80999755859375,19.419099807739258,17.31999969482422
2015-10-15,113.29000091552734,19.245899200439453,17.329999923706055
2015-10-16,112.48999786376953,19.525999069213867,17.34000015258789
2015-10-19,112.0199966430664,19.000099182128906,17.030000686645508
2015-10-20,112.7300033569336,18.881000518798828,17.049999237060547
2015-10-21,111.7300033569336,18.576000213623047,16.899999618530273
2015-10-22,111.69000244140625,18.549999237060547,16.959999084472656
2015-10-23,111.5,18.41990089416504,16.799999237060547
2015-10-26,111.43000030517578,18.190000534057617,16.649999618530273
2015-10-27,111.68000030517578,17.84000015258789,16.520000457763672
2015-10-28,110.77999877929688,18.908599853515625,16.989999771118164
2015-10-29,109.72000122070312,18.847999572753906,16.899999618530273
2015-10-30,109.30000305175781,19.191600799560547,17.06999969482422
2015-11-02,108.58999633789062,19.035200119018555,16.950000762939453
2015-11-03,106.9800033569336,19.778900146484375,17.31999969482422
2015-11-04,105.97000122070312,19.202299118041992,16.959999084472656
2015-11-05,105.63999938964844,18.84000015258789,16.729999542236328
2015-11-06,104.0999984741211,18.466999053955078,16.610000610351562
2015-11-09,104.4000015258789,18.311599731445312,16.420000076293945
2015-11-10,104.18000030517578,18.430500030517578,16.360000610351562
2015-11-11,103.83000183105469,17.969999313354492,16.190000534057617
2015-11-12,103.8499984741211,17.639999389648438,15.90999984741211
2015-11-13,103.55999755859375,17.024999618530273,15.710000038146973
2015-11-16,103.70999908447266,17.6299991607666,15.800000190734863
2015-11-17,102.33999633789062,17.15999984741211,15.550000190734863
2015-11-18,102.43000030517578,17.21109962463379,15.600000381469727
2015-11-19,103.55999755859375,17.152099609375,15.609999656677246
2015-11-20,103.08999633789062,17.31999969482422,15.579999923706055
2015-11-23,102.26000213623047,17.38010025024414,15.670000076293945
2015-11-24,102.94000244140625,17.84000015258789,15.890000343322754
2015-11-25,102.45999908447266,17.700000762939453,15.890000343322754
2015-11-27,101.25,17.3799991607666,15.630000114440918
2015-11-30,101.91999816894531,17.190000534057617,15.510000228881836
2015-12-01,102.27999877929688,17.15999984741211,15.579999923706055
2015-12-02,100.69000244140625,16.889999389648438,15.210000038146973
2015-12-03,101.76000213623047,17.030000686645508,15.430000305175781
2015-12-04,104.0199966430664,16.621700286865234,15.350000381469727
2015-12-07,102.66999816894531,15.880000114440918,14.770000457763672
2015-12-08,102.83999633789062,15.720000267028809,14.640000343322754
2015-12-09,102.63999938964844,15.618000030517578,14.619999885559082
2015-12-10,102.55000305175781,15.569999694824219,14.529999732971191
2015-12-11,103.11000061035156,15.145999908447266,14.3100004196167
2015-12-14,101.79000091552734,15.229999542236328,14.15999984741211
2015-12-15,101.5199966430664,15.406900405883789,14.25
2015-12-16,102.75,14.930000305175781,14.069999694824219
2015-12-17,100.5,14.819899559020996,13.920000076293945
2015-12-18,102.04000091552734,14.494199752807617,13.979999542236328
2015-12-21,103.1500015258789,14.329999923706055,13.930000305175781
2015-12-22,102.61000061035156,14.519000053405762,13.899999618530273
2015-12-23,102.30999755859375,15.050600051879883,14.260000228881836
2015-12-24,103.05000305175781,15.133899688720703,14.289999961853027
2015-12-28,102.2699966430664,14.770000457763672,14.069999694824219
2015-12-29,102.19999694824219,15.132699966430664,14.34000015258789
2015-12-30,101.41999816894531,14.75,14.109999656677246
2015-12-31,101.45999908447266,14.89840030670166,14.229999542236328
2016-01-04,102.88999938964844,14.90999984741211,14.119999885559082
2016-01-05,103.18000030517578,14.67490005493164,13.979999542236328
2016-01-06,104.66999816894531,14.15999984741211,13.569999694824219
2016-01-07,106.1500015258789,13.899999618530273,13.4399995803833
2016-01-08,105.68000030517578,13.550000190734863,13.420000076293945
2016-01-11,104.73999786376953,12.800000190734863,12.960000038146973
2016-01-12,104.20999908447266,12.579999923706055,12.930000305175781
2016-01-13,104.72000122070312,12.415300369262695,12.829999923706055
2016-01-14,103.0199966430664,12.609999656677246,12.890000343322754
2016-01-15,104.08000183105469,12.0,12.550000190734863
2016-01-19,103.9800033569336,11.720000267028809,12.420000076293945
2016-01-20,105.37000274658203,11.539999961853027,12.279999732971191
2016-01-21,105.48999786376953,11.8100004196167,12.529999732971191
2016-01-22,105.0,12.79699993133545,13.020000457763672
2016-01-25,106.08000183105469,12.309000015258789,12.59000015258789
2016-01-26,107.29000091552734,12.629899978637695,12.869999885559082
2016-01-27,107.69000244140625,12.899999618530273,13.069999694824219
2016-01-28,106.54000091552734,13.5600004196167,13.380000114440918
2016-01-29,106.94999694824219,13.699999809265137,13.479999542236328
2016-02-01,108.05000305175781,13.013500213623047,13.079999923706055
2016-02-02,108.08999633789062,12.630000114440918,12.779999732971191
2016-02-03,109.25,13.219900131225586,13.260000228881836
2016-02-04,110.56999969482422,13.019000053405762,13.140000343322754
2016-02-05,112.31999969482422,13.0600004196167,12.989999771118164
2016-02-08,113.83000183105469,12.609999656677246,12.800000190734863
2016-02-09,113.58000183105469,11.949999809265137,12.430000305175781
2016-02-10,114.45999908447266,11.920999526977539,12.329999923706055
2016-02-11,119.05999755859375,11.935400009155273,12.430000305175781
2016-02-12,118.36000061035156,12.470000267028809,12.720000267028809
2016-02-16,114.7699966430664,12.270000457763672,12.630000114440918
2016-02-17,115.4800033569336,13.050000190734863,12.989999771118164
2016-02-18,118.29000091552734,13.0,12.930000305175781
2016-02-19,117.58000183105469,12.529999732971191,12.8100004196167
2016-02-22,115.48999786376953,13.010000228881836,13.0600004196167
2016-02-23,117.22000122070312,12.532999992370605,12.800000190734863
2016-02-24,117.61000061035156,12.420000076293945,12.979999542236328
2016-02-25,117.91999816894531,12.989500045776367,13.050000190734863
2016-02-26,117.11000061035156,13.0,13.029999732971191
2016-02-29,118.63999938964844,13.29520034790039,13.199999809265137
2016-03-01,117.7699966430664,13.45300006866455,13.239999771118164
2016-03-02,118.68000030517578,13.463000297546387,13.34000015258789
2016-03-03,120.7300033569336,13.470000267028809,13.350000381469727
2016-03-04,120.54000091552734,14.020000457763672,13.699999809265137
2016-03-07,121.13999938964844,14.770000457763672,14.050000190734863
2016-03-08,120.58000183105469,14.359999656677246,13.779999732971191
2016-03-09,119.58000183105469,14.770000457763672,14.149999618530273
2016-03-10,121.5,14.502400398254395,14.039999961853027
2016-03-11,119.41000366210938,14.719900131225586,14.15999984741211
2016-03-14,117.87000274658203,14.345000267028809,14.0
2016-03-15,117.95999908447266,14.109999656677246,13.869999885559082
2016-03-16,120.58999633789062,14.680000305175781,14.1899995803833
2016-03-17,120.12999725341797,15.142399787902832,14.380000114440918
2016-03-18,119.80000305175781,15.143699645996094,14.3100004196167
2016-03-21,118.95999908447266,15.2322998046875,14.369999885559082
2016-03-22,119.30999755859375,15.140000343322754,14.399999618530273
2016-03-23,116.61000061035156,14.802200317382812,14.039999961853027
2016-03-24,116.33000183105469,14.685999870300293,13.989999771118164
2016-03-28,116.5999984741211,14.5600004196167,13.979999542236328
2016-03-29,118.76000213623047,14.35990047454834,13.880000114440918
2016-03-30,117.0999984741211,14.288299560546875,13.770000457763672
2016-03-31,117.63999938964844,14.368499755859375,13.789999961853027
2016-04-01,116.93000030517578,13.834500312805176,13.510000228881836
2016-04-04,116.1500015258789,13.449700355529785,13.289999961853027
2016-04-05,117.66000366210938,13.449999809265137,13.279999732971191
2016-04-06,116.94000244140625,14.029999732971191,13.550000190734863
2016-04-07,118.61000061035156,13.760000228881836,13.510000228881836
2016-04-08,118.43000030517578,14.6899995803833,13.949999809265137
2016-04-11,120.02999877929688,14.989999771118164,14.0600004196167
2016-04-12,120.05000305175781,15.574999809265137,14.430000305175781
2016-04-13,118.7699966430664,15.423999786376953,14.390000343322754
2016-04-14,117.11000061035156,15.267999649047852,14.329999923706055
2016-04-15,117.91999816894531,15.015999794006348,14.210000038146973
2016-04-18,117.73999786376953,14.910699844360352,14.199999809265137
2016-04-19,119.58000183105469,15.253999710083008,14.510000228881836
2016-04-20,118.97000122070312,15.869999885559082,14.829999923706055
2016-04-21,119.41999816894531,15.729999542236328,14.760000228881836
2016-04-22,117.88999938964844,15.699999809265137,14.680000305175781
2016-04-25,118.2300033569336,15.699999809265137,14.600000381469727
2016-04-26,118.69999694824219,15.828499794006348,14.84000015258789
2016-04-27,119.04000091552734,16.309900283813477,15.050000190734863
2016-04-28,121.29000091552734,16.360000610351562,15.100000381469727
2016-04-29,123.6500015258789,16.440000534057617,15.220000267028809
2016-05-02,123.23999786376953,16.030000686645508,14.970000267028809
2016-05-03,122.95999908447266,15.65999984741211,14.699999809265137
2016-05-04,122.20999908447266,15.640000343322754,14.699999809265137
2016-05-05,122.06999969482422,15.8100004196167,14.670000076293945
2016-05-06,123.18000030517578,15.90999984741211,14.770000457763672
2016-05-09,120.6500015258789,15.5,14.420000076293945
2016-05-10,120.9800033569336,15.89799976348877,14.800000190734863
2016-05-11,122.12000274658203,16.518999099731445,15.130000114440918
2016-05-12,121.16000366210938,16.6914005279541,15.180000305175781
2016-05-13,121.70999908447266,16.510000228881836,15.149999618530273
2016-05-16,121.80000305175781,16.95599937438965,15.430000305175781
2016-05-17,122.22000122070312,17.219999313354492,15.579999923706055
2016-05-18,120.0999984741211,17.12849998474121,15.390000343322754
2016-05-19,119.87000274658203,17.09000015258789,15.369999885559082
2016-05-20,119.70999908447266,16.921300888061523,15.390000343322754
2016-05-23,119.37000274658203,16.909500122070312,15.25
2016-05-24,117.30000305175781,17.1200008392334,15.319999694824219
2016-05-25,116.9800033569336,17.415000915527344,15.510000228881836
2016-05-26,116.58000183105469,17.35059928894043,15.520000457763672
2016-05-27,115.62000274658203,17.34000015258789,15.579999923706055
2016-05-31,116.05999755859375,17.5,15.420000076293945
2016-06-01,115.94000244140625,17.15999984741211,15.569999694824219
2016-06-02,115.66999816894531,17.304399490356445,15.619999885559082
2016-06-03,118.87999725341797,17.006200790405273,15.670000076293945
2016-06-06,118.91999816894531,17.46500015258789,15.84000015258789
2016-06-07,118.81999969482422,17.780000686645508,15.970000267028809
2016-06-08,120.58000183105469,18.05699920654297,16.25
2016-06-09,121.25,17.835800170898438,16.149999618530273
2016-06-10,121.73999786376953,17.300100326538086,15.84000015258789
2016-06-13,122.63999938964844,17.38610076904297,15.770000457763672
2016-06-14,122.7699966430664,17.114900588989258,15.699999809265137
2016-06-15,123.68000030517578,16.75,15.520000457763672
2016-06-16,122.37999725341797,16.316600799560547,15.199999809265137
2016-06-17,123.94999694824219,16.989599227905273,15.65999984741211
2016-06-20,123.20999908447266,17.344999313354492,15.819999694824219
2016-06-21,120.83999633789062,17.24959945678711,15.75
2016-06-22,120.9000015258789,17.170299530029297,15.609999656677246
2016-06-23,120.11000061035156,17.510000228881836,15.789999961853027
2016-06-24,126.0,16.696300506591797,15.300000190734863
2016-06-27,126.68000030517578,16.200000762939453,15.1899995803833
2016-06-28,125.31999969482422,16.774999618530273,15.460000038146973
2016-06-29,125.83999633789062,17.280500411987305,15.6899995803833
2016-06-30,126.47000122070312,17.09670066833496,15.520000457763672
2016-07-01,128.41000366210938,17.149999618530273,15.710000038146973
2016-07-05,129.47000122070312,16.32550048828125,15.15999984741211
2016-07-06,130.22999572753906,16.61870002746582,15.229999542236328
2016-07-07,129.74000549316406,16.020000457763672,14.720000267028809
2016-07-08,130.52000427246094,16.02989959716797,14.850000381469727
2016-07-11,129.2899932861328,15.699999809265137,14.699999809265137
2016-07-12,127.1500015258789,16.430400848388672,15.109999656677246
2016-07-13,128.32000732421875,15.744000434875488,14.850000381469727
2016-07-14,127.33000183105469,15.989899635314941,14.920000076293945
2016-07-15,126.83999633789062,16.06559944152832,14.9399995803833
2016-07-18,127.04000091552734,15.864299774169922,14.829999923706055
2016-07-19,127.20999908447266,15.6899995803833,14.670000076293945
2016-07-20,125.38999938964844,15.899399757385254,14.609999656677246
2016-07-21,127.30000305175781,15.479999542236328,14.479999542236328
2016-07-22,126.3499984741211,15.140000343322754,14.430000305175781
2016-07-25,125.47000122070312,15.02280044555664,14.25
2016-07-26,126.0,14.939000129699707,14.210000038146973
2016-07-27,128.02999877929688,14.580300331115723,14.010000228881836
2016-07-28,127.66000366210938,14.319999694824219,13.890000343322754
2016-07-29,128.97999572753906,14.406900405883789,13.960000038146973
2016-08-01,129.22000122070312,13.942999839782715,13.670000076293945
2016-08-02,130.27000427246094,13.789999961853027,13.649999618530273
2016-08-03,129.64999389648438,14.1899995803833,13.960000038146973
2016-08-04,129.8699951171875,14.544500350952148,14.029999732971191
2016-08-05,127.55000305175781,14.590299606323242,14.119999885559082
2016-08-08,127.44000244140625,14.909299850463867,14.260000228881836
2016-08-09,127.95999908447266,14.915900230407715,14.15999984741211
2016-08-10,128.55999755859375,14.528599739074707,13.960000038146973
2016-08-11,127.66999816894531,15.060600280761719,14.300000190734863
2016-08-12,127.4000015258789,15.355400085449219,14.5
2016-08-15,127.83999633789062,15.25629997253418,14.75
2016-08-16,128.47000122070312,15.960100173950195,14.869999885559082
2016-08-17,128.5,16.190000534057617,14.970000267028809
2016-08-18,129.11000061035156,16.539100646972656,15.15999984741211
2016-08-19,127.97000122070312,16.469999313354492,15.149999618530273
2016-08-22,127.77999877929688,15.979999542236328,14.890000343322754
2016-08-23,127.76000213623047,16.0,14.989999771118164
2016-08-24,126.33999633789062,15.829999923706055,14.800000190734863
2016-08-25,126.2300033569336,15.94540023803711,14.869999885559082
2016-08-26,126.05000305175781,16.108999252319336,14.8100004196167
2016-08-29,126.30000305175781,15.853099822998047,14.699999809265137
2016-08-30,125.02999877929688,15.6899995803833,14.579999923706055
2016-08-31,124.77999877929688,15.122400283813477,14.239999771118164
2016-09-01,125.29000091552734,14.65999984741211,14.050000190734863
2016-09-02,126.56999969482422,14.979999542236328,14.170000076293945
2016-09-06,128.7100067138672,15.06350040435791,14.270000457763672
2016-09-07,128.27000427246094,15.44789981842041,14.40999984741211
2016-09-08,127.58999633789062,16.02090072631836,14.729999542236328
2016-09-09,126.75,15.66100025177002,14.460000038146973
2016-09-12,126.58999633789062,15.300000190734863,14.529999732971191
2016-09-13,125.75,15.201000213623047,14.260000228881836
2016-09-14,126.18000030517578,14.80459976196289,14.100000381469727
2016-09-15,125.37000274658203,14.960000038146973,14.170000076293945
2016-09-16,125.05999755859375,14.68220043182373,14.199999809265137
2016-09-19,125.31999969482422,14.708900451660156,14.180000305175781
2016-09-20,125.44000244140625,14.75,14.25
2016-09-21,127.2699966430664,15.163299560546875,14.479999542236328
2016-09-22,127.56999969482422,15.369999885559082,14.5600004196167
2016-09-23,127.6500015258789,14.851499557495117,14.319999694824219
2016-09-26,127.55000305175781,15.229399681091309,14.460000038146973
2016-09-27,126.62000274658203,14.892399787902832,14.25
2016-09-28,126.22000122070312,15.581700325012207,14.609999656677246
2016-09-29,126.06999969482422,15.954899787902832,14.760000228881836
2016-09-30,125.63999938964844,16.023700714111328,14.819999694824219
2016-10-03,125.31999969482422,16.059999465942383,14.920000076293945
2016-10-04,120.97000122070312,16.166000366210938,14.9399995803833
2016-10-05,120.77999877929688,16.450000762939453,15.119999885559082
2016-10-06,119.66000366210938,16.690000534057617,15.210000038146973
2016-10-07,119.73999786376953,16.489999771118164,15.09000015258789
2016-10-10,120.16000366210938,16.989900588989258,15.300000190734863
2016-10-11,119.55000305175781,16.811500549316406,15.229999542236328
2016-10-12,119.73999786376953,16.64069938659668,15.079999923706055
2016-10-13,120.02999877929688,16.670400619506836,15.1899995803833
2016-10-14,119.36000061035156,16.56999969482422,15.180000305175781
2016-10-17,119.68000030517578,16.480899810791016,15.140000343322754
2016-10-18,120.41999816894531,16.510000228881836,15.170000076293945
2016-10-19,121.11000061035156,16.901899337768555,15.3100004196167
2016-10-20,120.73999786376953,16.662799835205078,15.119999885559082
2016-10-21,120.83000183105469,16.709999084472656,15.199999809265137
2016-10-24,120.55999755859375,16.664400100708008,15.1899995803833
2016-10-25,121.47000122070312,16.489999771118164,15.0600004196167
2016-10-26,120.79000091552734,16.239099502563477,14.960000038146973
2016-10-27,121.01000213623047,16.389999389648438,15.079999923706055
2016-10-28,121.58000183105469,16.059999465942383,14.960000038146973
2016-10-31,121.94000244140625,15.390000343322754,14.5600004196167
2016-11-01,122.7300033569336,15.369999885559082,14.59000015258789
2016-11-02,123.63999938964844,15.170000076293945,14.359999656677246
2016-11-03,124.30000305175781,14.760000228881836,14.229999542236328
2016-11-04,124.38999938964844,14.572999954223633,14.109999656677246
2016-11-07,122.1500015258789,14.873700141906738,14.229999542236328
2016-11-08,121.63999938964844,14.899900436401367,14.1899995803833
2016-11-09,121.55999755859375,15.010000228881836,14.3100004196167
2016-11-10,119.75,14.842900276184082,14.140000343322754
2016-11-11,117.0999984741211,14.390000343322754,13.90999984741211
2016-11-14,116.11000061035156,14.460000038146973,13.899999618530273
2016-11-15,117.12000274658203,15.191699981689453,14.25
2016-11-16,116.7699966430664,15.08489990234375,14.130000114440918
2016-11-17,116.16999816894531,14.910400390625,14.130000114440918
2016-11-18,115.1500015258789,15.100000381469727,14.270000457763672
2016-11-21,115.58000183105469,15.8100004196167,14.729999542236328
2016-11-22,115.54000091552734,15.774200439453125,14.6899995803833
2016-11-23,113.25,15.720499992370605,14.710000038146973
2016-11-25,112.61000061035156,15.260000228881836,14.569999694824219
2016-11-28,113.80000305175781,15.579299926757812,14.640000343322754
2016-11-29,113.2699966430664,14.905400276184082,14.270000457763672
2016-11-30,111.75,16.09000015258789,14.920000076293945
2016-12-01,111.54000091552734,16.673900604248047,15.229999542236328
2016-12-02,112.13999938964844,16.910400390625,15.319999694824219
2016-12-05,111.54000091552734,16.809999465942383,15.359999656677246
2016-12-06,111.43000030517578,16.700000762939453,15.319999694824219
2016-12-07,111.83000183105469,16.549400329589844,15.1899995803833
2016-12-08,111.56999969482422,16.680099487304688,15.3100004196167
2016-12-09,110.4000015258789,16.85070037841797,15.420000076293945
2016-12-12,110.81999969482422,17.210399627685547,15.520000457763672
2016-12-13,110.44999694824219,17.394699096679688,15.59000015258789
2016-12-14,108.83000183105469,16.790000915527344,15.34000015258789
2016-12-15,107.33999633789062,16.795499801635742,15.329999923706055
2016-12-16,108.05000305175781,17.0,15.470000267028809
2016-12-19,108.58999633789062,17.12420082092285,15.380000114440918
2016-12-20,107.79000091552734,17.191999435424805,15.420000076293945
2016-12-21,107.8499984741211,16.889999389648438,15.359999656677246
2016-12-22,107.58999633789062,17.086700439453125,15.359999656677246
2016-12-23,107.93000030517578,17.06999969482422,15.399999618530273
2016-12-27,108.55999755859375,17.389299392700195,15.619999885559082
2016-12-28,108.86000061035156,17.350799560546875,15.670000076293945
2016-12-29,110.29000091552734,17.345399856567383,15.6899995803833
2016-12-30,109.61000061035156,17.362199783325195,15.670000076293945
2017-01-03,110.47000122070312,16.899999618530273,15.420000076293945
2017-01-04,110.86000061035156,17.17729949951172,15.539999961853027
2017-01-05,112.58000183105469,17.309999465942383,15.640000343322754
2017-01-06,111.75,17.299999237060547,15.579999923706055
2017-01-09,112.66999816894531,16.760000228881836,15.3100004196167
2017-01-10,113.1500015258789,16.435699462890625,15.199999809265137
2017-01-11,113.5,16.78499984741211,15.399999618530273
2017-01-12,113.91000366210938,17.049999237060547,15.640000343322754
2017-01-13,114.20999908447266,16.87350082397461,15.609999656677246
2017-01-17,115.8499984741211,17.0,15.619999885559082
2017-01-18,114.87000274658203,16.490999221801758,15.40999984741211
2017-01-19,114.7699966430664,16.540000915527344,15.380000114440918
2017-01-20,115.05000305175781,16.790000915527344,15.5600004196167
2017-01-23,115.79000091552734,16.729999542236328,15.5600004196167
2017-01-24,115.2699966430664,16.709999084472656,15.569999694824219
2017-01-25,114.31999969482422,16.615299224853516,15.529999732971191
2017-01-26,113.26000213623047,16.860000610351562,15.609999656677246
2017-01-27,113.48999786376953,16.639999389648438,15.479999542236328
2017-01-30,113.97000122070312,16.549999237060547,15.34000015258789
2017-01-31,115.55000305175781,16.549999237060547,15.430000305175781
2017-02-01,115.19999694824219,16.770000457763672,15.619999885559082
2017-02-02,115.83999633789062,16.84000015258789,15.619999885559082
2017-02-03,116.12999725341797,16.949199676513672,15.609999656677246
2017-02-06,117.69999694824219,16.6653995513916,15.460000038146973
2017-02-07,117.45999908447266,16.3966007232666,15.350000381469727
2017-02-08,118.19000244140625,16.43000030517578,15.4399995803833
2017-02-09,117.29000091552734,16.549999237060547,15.510000228881836
2017-02-10,117.5999984741211,16.823699951171875,15.670000076293945
2017-02-13,116.80000305175781,16.540000915527344,15.470000267028809
2017-02-14,116.93000030517578,16.56999969482422,15.529999732971191
2017-02-15,117.44999694824219,16.579999923706055,15.529999732971191
2017-02-16,118.08000183105469,16.669200897216797,15.5
2017-02-17,117.68000030517578,16.567100524902344,15.449999809265137
2017-02-21,117.75,16.600000381469727,15.529999732971191
2017-02-22,117.91000366210938,16.489999771118164,15.399999618530273
2017-02-23,118.94000244140625,16.799999237060547,15.470000267028809
2017-02-24,119.69999694824219,16.6299991607666,15.420000076293945
2017-02-27,119.12000274658203,16.65999984741211,15.399999618530273
2017-02-28,119.2300033569336,16.670000076293945,15.449999809265137
2017-03-01,119.05999755859375,16.6200008392334,15.479999542236328
2017-03-02,117.58000183105469,16.280000686645508,15.210000038146973
2017-03-03,117.51000213623047,16.515399932861328,15.289999961853027
2017-03-06,116.72000122070312,16.511899948120117,15.3100004196167
2017-03-07,115.77999877929688,16.53619956970215,15.229999542236328
2017-03-08,115.05999755859375,15.739999771118164,14.8100004196167
2017-03-09,114.47000122070312,15.359299659729004,14.680000305175781
2017-03-10,114.72000122070312,15.210000038146973,14.510000228881836
2017-03-13,114.73999786376953,15.119999885559082,14.479999542236328
2017-03-14,114.12000274658203,14.84000015258789,14.420000076293945
2017-03-15,116.25,15.199999809265137,14.59000015258789
2017-03-16,116.7300033569336,15.135600090026855,14.600000381469727
2017-03-17,116.98999786376953,15.211000442504883,14.59000015258789
2017-03-20,117.51000213623047,15.211000442504883,14.550000190734863
2017-03-21,118.54000091552734,14.939299583435059,14.449999809265137
2017-03-22,118.83000183105469,14.84000015258789,14.449999809265137
2017-03-23,118.66999816894531,14.828700065612793,14.390000343322754
2017-03-24,118.86000061035156,14.829999923706055,14.430000305175781
2017-03-27,119.52999877929688,14.770000457763672,14.390000343322754
2017-03-28,119.04000091552734,14.97249984741211,14.489999771118164
2017-03-29,119.33000183105469,15.229999542236328,14.649999618530273
2017-03-30,118.47000122070312,15.4399995803833,14.729999542236328
2017-03-31,118.72000122070312,15.590900421142578,14.819999694824219
2017-04-03,119.3499984741211,15.491000175476074,14.670000076293945
2017-04-04,119.62000274658203,15.710000038146973,14.84000015258789
2017-04-05,119.62000274658203,15.649999618530273,14.829999923706055
2017-04-06,119.18000030517578,15.910599708557129,14.960000038146973
2017-04-07,119.45999908447266,15.980899810791016,15.020000457763672
2017-04-10,119.45999908447266,16.229999542236328,15.149999618530273
2017-04-11,121.19000244140625,16.24489974975586,15.180000305175781
2017-04-12,122.0199966430664,16.351900100708008,15.119999885559082
2017-04-13,122.5999984741211,16.360000610351562,15.170000076293945
2017-04-17,122.23999786376953,16.220300674438477,15.100000381469727
2017-04-18,122.81999969482422,16.14940071105957,15.020000457763672
2017-04-19,121.7300033569336,15.539999961853027,14.710000038146973
2017-04-20,121.95999908447266,15.523699760437012,14.649999618530273
2017-04-21,122.30999755859375,15.15999984741211,14.460000038146973
2017-04-24,121.4800033569336,15.0600004196167,14.390000343322754
