,LQD,SHY,SHV,TLT,GOVT,IEF,BIL,IEI,VGSH,SCHO,VGIT,SCHR,SPTS,SPTI,SPTL,VGLT,USFR,TLH,EDV,TFLO,ZROZ,PLW
,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
Date,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,93.56539916992188,76.69103240966797,99.05474853515625,110.40208435058594,22.535385131835938,96.40684509277344,82.61930847167969,112.13240814208984,54.22237777709961,45.08556365966797,56.995121002197266,47.81826400756836,27.214576721191406,27.1696720123291,31.554489135742188,66.91974639892578,44.575439453125,119.08130645751953,96.9979476928711,45.00947952270508,104.78944396972656,29.646976470947266
2016-04-14,93.50257873535156,76.69103240966797,99.0457534790039,109.87271881103516,22.517908096313477,96.17997741699219,82.61930847167969,111.99877166748047,54.17806625366211,45.067771911621094,56.90907669067383,47.73158645629883,27.196714401245117,27.1607723236084,31.429542541503906,66.61363983154297,44.575439453125,118.69526672363281,96.34672546386719,44.98255157470703,104.20886993408203,29.55121421813965
2016-04-15,93.89527130126953,76.74519348144531,99.0457534790039,110.81385040283203,22.561595916748047,96.46790313720703,82.60122680664062,112.18584442138672,54.23124694824219,45.09443283081055,57.046722412109375,47.844268798828125,27.205652236938477,27.187484741210938,31.650287628173828,67.0438461303711,44.575439453125,119.20711517333984,97.21755981445312,44.98255157470703,105.16808319091797,29.668977737426758
2016-04-18,93.99737548828125,76.73616790771484,99.06369018554688,110.33488464355469,22.535385131835938,96.37193298339844,82.61930847167969,112.13240814208984,54.22237777709961,45.08556365966797,57.003726959228516,47.82694625854492,27.205652236938477,27.1696720123291,31.533641815185547,67.39129638671875,44.575439453125,118.93865203857422,96.87680053710938,44.98255157470703,104.62958526611328,29.581768035888672
2016-04-19,94.17012023925781,76.70909118652344,99.06369018554688,109.9903335571289,22.526657104492188,96.21485900878906,82.61930847167969,111.99877166748047,54.195796966552734,45.076683044433594,56.9262809753418,47.740272521972656,27.187788009643555,27.1607723236084,31.437877655029297,66.6963882446289,44.575439453125,118.75399780273438,96.43001556396484,44.99152374267578,104.2425308227539,29.51199722290039
2016-04-20,93.91095733642578,76.65498352050781,99.06369018554688,108.78038024902344,22.45677947998047,95.72626495361328,82.61930847167969,111.74930572509766,54.1514778137207,45.058921813964844,56.7628288269043,47.62759780883789,27.169923782348633,27.085100173950195,31.133819580078125,66.01797485351562,44.575439453125,117.94011688232422,95.00634002685547,44.964599609375,102.55127716064453,29.328845977783203
2016-04-21,93.87169647216797,76.63690948486328,99.06369018554688,108.1333999633789,22.395627975463867,95.56922149658203,82.60122680664062,111.58891296386719,54.16035842895508,45.05002212524414,56.6854248046875,47.55824661254883,27.160982131958008,27.067289352416992,30.94639015197754,65.637451171875,44.575439453125,117.65481567382812,94.158203125,44.964599609375,101.45745849609375,29.241655349731445
2016-04-22,93.97379302978516,76.63690948486328,99.07269287109375,107.85611724853516,22.404373168945312,95.46451568603516,82.61930847167969,111.56218719482422,54.1514778137207,45.03227615356445,56.6854248046875,47.51491165161133,27.143115997314453,27.062833786010742,30.863082885742188,65.50509643554688,44.575439453125,117.52892303466797,93.81744384765625,44.964599609375,101.30599212646484,29.206750869750977
2016-04-25,93.7539291381836,76.61888885498047,99.05474853515625,107.4107666015625,22.36944007873535,95.35977935791016,82.60122680664062,111.45526885986328,54.1514778137207,45.02337646484375,56.590763092041016,47.49757766723633,27.143115997314453,27.058378219604492,30.754793167114258,65.22380828857422,44.575439453125,117.1596450805664,93.33280181884766,44.964599609375,100.56556701660156,29.146329879760742
2016-04-26,93.71466064453125,76.6008071899414,99.05474853515625,106.92340850830078,22.343229293823242,95.15911102294922,82.61930847167969,111.3572998046875,54.107147216796875,45.00563049316406,56.521949768066406,47.42824935913086,27.143115997314453,27.013858795166016,30.596529006958008,64.97557830810547,44.575439453125,116.79043579101562,92.4543685913086,44.964599609375,99.65682983398438,29.058490753173828
2016-04-27,94.31153869628906,76.65498352050781,99.09064483642578,107.9906005859375,22.421842575073242,95.68260955810547,82.61930847167969,111.69583892822266,54.23124694824219,45.03227615356445,56.73701477050781,47.57558822631836,27.160982131958008,27.093994140625,30.883914947509766,65.49675750732422,44.575439453125,117.62114715576172,93.66600036621094,44.97357940673828,100.86847686767578,29.23282814025879
2016-04-28,94.39787292480469,76.70008087158203,99.0816650390625,108.43589782714844,22.4742374420166,96.0141830444336,82.61930847167969,111.90967559814453,54.23124694824219,45.09443283081055,56.891876220703125,47.705596923828125,27.187788009643555,27.142969131469727,31.02552604675293,65.8359603881836,44.575439453125,118.09109497070312,94.20364379882812,44.98255157470703,101.71827697753906,29.320131301879883
2016-04-29,94.4999771118164,76.72715759277344,99.07269287109375,108.71316528320312,22.45677947998047,95.97928619384766,82.63736724853516,111.9274673461914,54.22237777709961,45.10329818725586,56.874664306640625,47.72292709350586,27.187788009643555,27.151872634887695,31.12965202331543,66.18347930908203,44.575439453125,118.12467956542969,94.95333862304688,44.98255157470703,102.206298828125,29.38116455078125
2016-05-02,94.37794494628906,76.69918060302734,99.06549835205078,107.61858367919922,22.421796798706055,95.70055389404297,82.61930847167969,111.7740707397461,54.169166564941406,45.06599426269531,56.78508377075195,47.634395599365234,27.182415008544922,27.111772537231445,30.815807342529297,65.64786529541016,44.575439453125,117.5606460571289,93.50696563720703,44.99332809448242,100.88529968261719,29.224191665649414
2016-05-03,94.5433120727539,76.78044128417969,99.07447052001953,108.97415161132812,22.509248733520508,96.26850128173828,82.63736724853516,112.13086700439453,54.24897003173828,45.119319915771484,56.97460174560547,47.77325439453125,27.239667892456055,27.192058563232422,31.27495002746582,66.13701629638672,44.575439453125,118.37599182128906,94.90034484863281,44.96640396118164,102.45873260498047,29.433502197265625
2016-05-04,94.38578796386719,76.77143859863281,99.07447052001953,109.57198333740234,22.552974700927734,96.44329833984375,82.61930847167969,112.25569915771484,54.266719818115234,45.13706970214844,57.06936264038086,47.87739181518555,27.26651382446289,27.214357376098633,31.375324249267578,66.42720031738281,44.575439453125,118.75423431396484,95.6424560546875,44.930503845214844,103.41796112060547,29.546876907348633
2016-05-05,94.57477569580078,76.79850769042969,99.0924072265625,110.30445098876953,22.57921028137207,96.7054443359375,82.61930847167969,112.4073257446289,54.28445816040039,45.1459846496582,57.146873474121094,47.91211700439453,27.26651382446289,27.26788902282715,31.62204933166504,66.8997802734375,44.575439453125,119.20806121826172,96.64961242675781,44.930503845214844,104.07427215576172,29.658939361572266
2016-05-06,94.37007141113281,76.78044128417969,99.10140991210938,109.8329849243164,22.535476684570312,96.47824096679688,82.63736724853516,112.27355194091797,54.28445816040039,45.13706970214844,57.12102127075195,47.87739181518555,27.257566452026367,27.22774314880371,31.45478630065918,66.64276885986328,44.575439453125,118.80467224121094,96.09680938720703,44.9573974609375,103.59461975097656,29.59920310974121
2016-05-09,94.27555847167969,76.81657409667969,99.10140991210938,110.17820739746094,22.587955474853516,96.66175079345703,82.63736724853516,112.46082305908203,54.30221176147461,45.154850006103516,57.21582794189453,47.96419906616211,27.293344497680664,27.245594024658203,31.52167320251465,66.7920150756836,44.575439453125,119.12406158447266,96.32400512695312,44.99332809448242,103.72084045410156,29.660240173339844
2016-05-10,94.43305206298828,76.83464813232422,99.0924072265625,110.18657684326172,22.587955474853516,96.64424896240234,82.63736724853516,112.4430160522461,54.30221176147461,45.1459846496582,57.172725677490234,47.95549392700195,27.248619079589844,27.263425827026367,31.55097007751465,66.81684875488281,44.575439453125,119.03152465820312,96.56631469726562,44.94842529296875,103.94802856445312,29.642805099487305
2016-05-11,94.53544616699219,76.80755615234375,99.0924072265625,110.80966186523438,22.605438232421875,96.7928237915039,82.60122680664062,112.43408203125,54.240108489990234,45.1459846496582,57.21582794189453,47.95549392700195,27.302297592163086,27.236663818359375,31.701515197753906,67.22314453125,44.575439453125,119.46867370605469,97.34628295898438,44.99332809448242,104.75579833984375,29.642805099487305
2016-05-12,94.33856201171875,76.76241302490234,99.07447052001953,110.30445098876953,22.57046127319336,96.53068542480469,82.60122680664062,112.3003158569336,54.28445816040039,45.128196716308594,57.086570739746094,47.90345001220703,27.230730056762695,27.22774314880371,31.56351089477539,66.87495422363281,44.575439453125,119.07359313964844,96.7859115600586,44.99332809448242,104.14155578613281,29.6672306060791
2016-05-13,94.51177978515625,76.77143859863281,99.07447052001953,111.37373352050781,22.631683349609375,96.89766693115234,82.60122680664062,112.42517852783203,54.266719818115234,45.128196716308594,57.16409683227539,47.9988899230957,27.275461196899414,27.263425827026367,31.89388084411621,67.52165985107422,44.575439453125,119.72081756591797,97.90666198730469,44.98433303833008,105.76546478271484,29.742910385131836
2016-05-16,94.19679260253906,76.73527526855469,99.08345031738281,110.41389465332031,22.57046127319336,96.54814147949219,82.60122680664062,112.20219421386719,54.24897003173828,45.09265899658203,57.03488540649414,47.86872100830078,27.239667892456055,27.232208251953125,31.62624168395996,66.92469787597656,44.575439453125,119.09041595458984,97.31598663330078,44.93946075439453,104.51178741455078,29.63094139099121
2016-05-17,94.16529846191406,76.70817565917969,99.08345031738281,110.59916687011719,22.552974700927734,96.41710662841797,82.60122680664062,112.06842041015625,54.22236633300781,45.06599426269531,56.9918212890625,47.8079833984375,27.221782684326172,27.187593460083008,31.68060302734375,67.07392120361328,44.575439453125,119.12406158447266,97.30841827392578,44.99332809448242,104.76419830322266,29.668481826782227
2016-05-18,93.3620834350586,76.57270812988281,99.07447052001953,109.02471160888672,22.430545806884766,95.63937377929688,82.61930847167969,111.56002807617188,54.11595153808594,45.01266098022461,56.67308807373047,47.5215950012207,27.123380661010742,27.09838104248047,31.228975296020508,66.17845916748047,44.575439453125,117.9052963256836,95.460693359375,44.99332809448242,102.8962631225586,29.37603759765625
2016-05-19,93.58258819580078,76.59078979492188,99.08345031738281,109.49620056152344,22.456777572631836,95.7354736328125,82.60122680664062,111.61353302001953,54.14255905151367,45.030433654785156,56.71619415283203,47.58233642578125,27.159170150756836,27.116226196289062,31.35442543029785,66.3857421875,44.575439453125,118.20790100097656,96.17253112792969,44.94842529296875,103.63670349121094,29.45466423034668
2016-05-20,93.64559173583984,76.61788177490234,99.06549835205078,109.58041381835938,22.47426414489746,95.79667663574219,82.61930847167969,111.71160125732422,54.151458740234375,45.03932571411133,56.6903190612793,47.60837173461914,27.15021324157715,27.129606246948242,31.404600143432617,66.44377899169922,44.575439453125,118.27507781982422,96.30126953125,44.98433303833008,103.67877960205078,29.468109130859375
2016-05-23,93.64559173583984,76.60884857177734,99.07447052001953,109.82457733154297,22.465526580810547,95.85784149169922,82.63736724853516,111.7027359008789,54.14255905151367,45.030433654785156,56.75062561035156,47.599708557128906,27.159170150756836,27.125144958496094,31.44223403930664,66.5764389038086,44.58440399169922,118.43487548828125,96.57389068603516,44.930503845214844,103.872314453125,29.489604949951172
2016-05-24,93.48809051513672,76.5546646118164,99.06549835205078,109.33623504638672,22.430545806884766,95.70055389404297,82.60122680664062,111.55110168457031,54.12483596801758,45.01266098022461,56.6903190612793,47.547630310058594,27.114431381225586,27.08055305480957,31.33350944519043,66.28626251220703,44.58440399169922,118.04823303222656,95.96049499511719,44.99332809448242,103.77976989746094,29.410978317260742
2016-05-25,93.65348815917969,76.59986877441406,99.07447052001953,108.92366027832031,22.413055419921875,95.65684509277344,82.61930847167969,111.51541900634766,54.14255905151367,45.02154541015625,56.71619415283203,47.5302848815918,27.168106079101562,27.09838104248047,31.224773406982422,66.12044525146484,44.58440399169922,117.93051147460938,95.27139282226562,44.99332809448242,102.49238586425781,29.393522262573242
2016-05-26,93.92120361328125,76.64498901367188,99.07447052001953,109.48777770996094,22.483016967773438,95.95393371582031,82.61930847167969,111.80976867675781,54.17803955078125,45.05708694458008,56.78508377075195,47.65177917480469,27.185989379882812,27.151906967163086,31.37115478515625,66.5101318359375,44.58440399169922,118.46845245361328,96.02107238769531,44.99332809448242,103.48523712158203,29.43718147277832
2016-05-27,93.85030364990234,76.59986877441406,99.0565414428711,109.32782745361328,22.448028564453125,95.77044677734375,82.63736724853516,111.57783508300781,54.14255905151367,45.02154541015625,56.70756530761719,47.504241943359375,27.132335662841797,27.09391975402832,31.308429718017578,66.46034240722656,44.58440399169922,118.12387084960938,95.59700012207031,44.98433303833008,102.78688049316406,29.46338653564453
2016-05-31,94.01571655273438,76.63594818115234,99.06549835205078,109.58883666992188,22.483016967773438,95.88401794433594,82.63736724853516,111.68489074707031,54.14255905151367,45.0482292175293,56.776451110839844,47.625728607177734,27.194944381713867,27.125144958496094,31.404600143432617,66.61787414550781,44.58440399169922,118.46845245361328,95.92261505126953,44.98433303833008,103.58624267578125,29.480863571166992
2016-06-01,94.08198547363281,76.58263397216797,99.06643676757812,110.03341674804688,22.467254638671875,95.8516616821289,82.63736724853516,111.62238311767578,54.13456726074219,45.024200439453125,56.77992248535156,47.60400390625,27.163606643676758,27.112194061279297,31.46076011657715,66.74333953857422,44.58440399169922,118.5753402709961,96.43756866455078,44.99420928955078,104.05741882324219,29.550745010375977
2016-06-02,94.27156066894531,76.64590454101562,99.07535552978516,110.82648468017578,22.528549194335938,96.14917755126953,82.61930847167969,111.79200744628906,54.16121292114258,45.041988372802734,56.831695556640625,47.69956588745117,27.1815128326416,27.143455505371094,31.71217155456543,67.1504135131836,44.58440399169922,119.15626525878906,97.42959594726562,44.99420928955078,105.30269622802734,29.638090133666992
2016-06-03,95.02965545654297,76.77239227294922,99.07535552978516,112.40419006347656,22.66863441467285,97.04181671142578,82.63736724853516,112.45280456542969,54.27656173706055,45.11312484741211,57.176666259765625,47.960243225097656,27.25314712524414,27.286344528198242,32.13957595825195,67.98115539550781,44.58440399169922,120.26765441894531,99.11827850341797,44.94035720825195,107.22953033447266,29.961288452148438
2016-06-06,94.80064392089844,76.75431060791016,99.09333038330078,111.56893920898438,22.624860763549805,96.78804016113281,82.65544128417969,112.31887817382812,54.2676887512207,45.12203598022461,57.116294860839844,47.9428596496582,27.29790687561035,27.237226486206055,31.930076599121094,67.91473388671875,44.58440399169922,119.88036346435547,98.33829498291016,44.97628402709961,105.85803985595703,29.856468200683594
2016-06-07,94.94277954101562,76.77239227294922,99.10232543945312,111.83892822265625,22.64236831665039,96.92803192138672,82.65544128417969,112.43495178222656,54.2676887512207,45.13090515136719,57.15081024169922,47.994991302490234,27.279998779296875,27.2818660736084,32.022254943847656,67.79844665527344,44.58440399169922,120.12448120117188,98.52761840820312,45.00318145751953,106.32080841064453,29.900146484375
2016-06-08,95.25867462158203,76.79049682617188,99.10232543945312,112.43791961669922,22.66863441467285,97.04181671142578,82.65544128417969,112.45280456542969,54.27656173706055,45.12203598022461,57.202552795410156,47.968936920166016,27.279998779296875,27.29080581665039,32.156333923339844,68.1805419921875,44.58440399169922,120.4023208618164,99.3530502319336,45.00318145751953,107.35575103759766,29.987504959106445
2016-06-09,95.39288330078125,76.8085708618164,99.10232543945312,113.16348266601562,22.69489860534668,97.19064331054688,82.61930847167969,112.53313446044922,54.2943229675293,45.148712158203125,57.25431823730469,48.05582046508789,27.28894805908203,27.308679580688477,32.36587142944336,68.45469665527344,44.83538055419922,120.730712890625,100.36776733398438,45.00318145751953,108.46641540527344,30.079227447509766
2016-06-10,95.50345611572266,76.85374450683594,99.11129760742188,113.71187591552734,22.75619125366211,97.53187561035156,82.61930847167969,112.75635528564453,54.32981491088867,45.17539596557617,57.37506103515625,48.168758392333984,27.28894805908203,27.344396591186523,32.495765686035156,68.72056579589844,44.83538055419922,121.16846466064453,101.00386810302734,44.967288970947266,109.0217514038086,30.19713020324707
2016-06-13,95.36128997802734,76.87179565429688,99.11129760742188,114.21809387207031,22.791213989257812,97.7244644165039,82.61930847167969,112.96174621582031,54.33870315551758,45.184268951416016,57.504432678222656,48.25563430786133,27.34266471862793,27.3890380859375,32.65917205810547,69.26056671142578,44.83538055419922,121.59781646728516,101.55668640136719,44.967288970947266,109.80423736572266,30.240814208984375
2016-06-14,95.14810943603516,76.8808364868164,99.10232543945312,114.1337661743164,22.782468795776367,97.6981430053711,82.61930847167969,112.94387817382812,54.356441497802734,45.184268951416016,57.46993637084961,48.23826217651367,27.315807342529297,27.38011360168457,32.64240264892578,69.08610534667969,44.83538055419922,121.51363372802734,101.63997650146484,44.985233306884766,109.72010040283203,30.223356246948242
2016-06-15,95.50345611572266,76.97119903564453,99.10232543945312,114.57247161865234,22.82623863220215,97.99569702148438,82.61930847167969,113.24746704101562,54.38306427001953,45.2198486328125,57.61656188964844,48.34254455566406,27.36953353881836,27.42029571533203,32.759735107421875,69.33531951904297,44.83538055419922,121.84203338623047,102.3063735961914,44.99420928955078,110.30070495605469,30.374053955078125
2016-06-16,95.64557647705078,76.92599487304688,99.12925720214844,115.12922668457031,22.84375,98.1007080078125,82.63736724853516,113.21174621582031,54.36529541015625,45.2198486328125,57.59931564331055,48.36859130859375,27.36953353881836,27.424753189086914,32.931541442871094,69.62606811523438,44.83538055419922,122.1871337890625,102.86673736572266,45.00318145751953,111.37769317626953,30.39240837097168
2016-06-17,95.36128997802734,76.9350357055664,99.12925720214844,114.41214752197266,22.817480087280273,97.7681655883789,82.61930847167969,113.10458374023438,54.374183654785156,45.21096420288086,57.52168655395508,48.29039764404297,27.36953353881836,27.40690040588379,32.71364212036133,69.23558044433594,44.83538055419922,121.66522216796875,102.00347900390625,45.00318145751953,110.30070495605469,30.30807876586914
2016-06-20,95.24285125732422,76.88988494873047,99.11129760742188,113.1888198852539,22.738676071166992,97.34810638427734,82.63736724853516,112.79206848144531,54.32093811035156,45.17539596557617,57.35780334472656,48.160072326660156,27.33371353149414,27.344396591186523,32.39518356323242,68.4630126953125,44.844356536865234,120.89061737060547,100.3905029296875,44.99420928955078,108.41594696044922,30.135181427001953
2016-06-21,95.156005859375,76.83566284179688,99.11129760742188,112.66571807861328,22.70365333557129,97.12932586669922,82.63736724853516,112.66703033447266,54.34756088256836,45.17539596557617,57.32332229614258,48.09056091308594,27.28894805908203,27.3265323638916,32.26529312133789,68.3301010131836,44.844356536865234,120.67172241210938,99.93482208251953,44.99420928955078,107.59974670410156,30.016216278076172
2016-06-22,95.32970428466797,76.8627700805664,99.12925720214844,112.8513412475586,22.72991943359375,97.32186126708984,82.63736724853516,112.80101776123047,54.356441497802734,45.184268951416016,57.40092086791992,48.134002685546875,27.34266471862793,27.344396591186523,32.29043197631836,68.42980194091797,44.844356536865234,120.89061737060547,100.04150390625,44.985233306884766,107.74280548095703,30.07744598388672
2016-06-23,95.23493194580078,76.83566284179688,99.10232543945312,111.5604476928711,22.651121139526367,96.85802459716797,82.63736724853516,112.47956085205078,54.30320358276367,45.157588958740234,57.219791412353516,48.003700256347656,27.26209259033203,27.286344528198242,31.976160049438477,67.7568588256836,44.844356536865234,120.09922790527344,98.49465942382812,44.99420928955078,106.18619537353516,29.86749267578125
2016-06-24,95.68504333496094,77.01636505126953,99.15616607666016,114.55559539794922,22.861263275146484,98.19697570800781,82.61930847167969,113.32785034179688,54.45405197143555,45.25542449951172,57.73729705810547,48.412052154541016,27.423242568969727,27.46047592163086,32.76394271850586,69.3104019165039,44.844356536865234,122.16184997558594,102.10647583007812,44.985233306884766,109.79585266113281,30.379274368286133
2016-06-27,96.0877914428711,77.06156158447266,99.15616607666016,117.41567993164062,23.01010513305664,99.04582977294922,82.61930847167969,113.79210662841797,54.471805572509766,45.317657470703125,58.00471496582031,48.67269515991211,27.459070205688477,27.56317901611328,33.572654724121094,71.00514221191406,44.64712142944336,123.73636627197266,105.22301483154297,44.985233306884766,114.76018524169922,30.829843521118164
2016-06-28,96.61690521240234,77.0886459350586,99.13821411132812,117.66036224365234,23.001358032226562,99.02837371826172,82.61930847167969,113.80106353759766,54.45405197143555,45.29098892211914,57.970176696777344,48.65531539916992,27.459070205688477,27.56317901611328,33.61037826538086,71.07164001464844,44.64712142944336,123.7447738647461,105.80211639404297,45.00318145751953,114.68445587158203,30.856069564819336
2016-06-29,96.58528137207031,77.06156158447266,99.13821411132812,116.75758361816406,22.957565307617188,98.62579345703125,82.61930847167969,113.58672332763672,54.45405197143555,45.282073974609375,57.81494140625,48.551063537597656,27.441160202026367,27.491729736328125,33.3757209777832,70.5399169921875,44.64712142944336,123.18909454345703,104.6591796875,45.00318145751953,113.43915557861328,30.672348022460938
2016-06-30,96.92486572265625,77.09774017333984,99.16513061523438,117.18785095214844,22.97508430480957,98.84455108642578,82.61930847167969,113.71176147460938,54.52505111694336,45.317657470703125,57.95295715332031,48.62925720214844,27.450103759765625,27.527456283569336,33.44694519042969,70.72268676757812,44.64712142944336,123.4248046875,105.24590301513672,45.00318145751953,114.0197525024414,30.761075973510742
2016-07-01,97.43238830566406,77.12482452392578,99.18492126464844,118.8149185180664,23.053974151611328,99.10570526123047,82.65544128417969,113.88516998291016,54.50370788574219,45.313194274902344,58.0168571472168,48.656211853027344,27.46265411376953,27.594051361083984,33.9448127746582,71.73076629638672,44.64712142944336,124.29500579833984,107.478515625,45.00407791137695,116.51991271972656,30.97854995727539
2016-07-05,97.76499938964844,77.16095733642578,99.16695404052734,120.30256652832031,23.150392532348633,99.64911651611328,82.65544128417969,114.11756134033203,54.53038024902344,45.34880065917969,58.23275375366211,48.83016586303711,27.498493194580078,27.620868682861328,34.29745101928711,72.58818054199219,44.64712142944336,125.1297836303711,109.3072738647461,44.98613357543945,118.91873931884766,31.188520431518555
2016-07-06,97.93914794921875,77.12482452392578,99.14000701904297,120.49695587158203,23.150392532348633,99.66654205322266,82.63736724853516,114.07289123535156,54.51262283325195,45.34880065917969,58.14641189575195,48.80408477783203,27.489524841308594,27.59852409362793,34.389808654785156,72.67142486572266,44.64712142944336,125.08763885498047,109.5511245727539,45.00407791137695,119.22280883789062,31.232254028320312
2016-07-07,97.95503234863281,77.0886459350586,99.16695404052734,120.48853302001953,23.124103546142578,99.53514862060547,82.65544128417969,114.04609680175781,54.47710418701172,45.313194274902344,58.120506286621094,48.795379638671875,27.471603393554688,27.589580535888672,34.38142395019531,72.75466918945312,44.64712142944336,124.93583679199219,109.59684753417969,45.00407791137695,119.26499938964844,31.206008911132812
2016-07-08,98.5013656616211,77.0886459350586,99.157958984375,121.37602996826172,23.167932510375977,99.72794342041016,82.63736724853516,114.07289123535156,54.47710418701172,45.313194274902344,58.163665771484375,48.795379638671875,27.426815032958984,27.594051361083984,34.57871627807617,73.17090606689453,44.64712142944336,125.26466369628906,110.72457885742188,45.00407791137695,120.48131561279297,31.26734733581543
2016-07-11,98.24800109863281,77.00724792480469,99.14000701904297,120.31106567382812,23.097803115844727,99.20207977294922,82.65544128417969,113.6795883178711,54.44157409667969,45.27764129638672,57.98231887817383,48.63881301879883,27.426815032958984,27.535945892333984,34.314247131347656,72.54655456542969,44.64712142944336,124.52261352539062,109.57398223876953,44.98613357543945,119.29034423828125,31.101036071777344
2016-07-12,97.69371032714844,76.98015594482422,99.1490249633789,118.33320617675781,22.99262046813965,98.6149673461914,82.61930847167969,113.3846206665039,54.37940979003906,45.25092315673828,57.76641082763672,48.473548889160156,27.39097785949707,27.477855682373047,33.83150100708008,71.52267456054688,44.64712142944336,123.49395751953125,107.19654846191406,45.00407791137695,116.34254455566406,30.838577270507812
2016-07-13,98.07377624511719,76.99824523925781,99.14000701904297,119.7278060913086,23.045204162597656,98.86910247802734,82.63736724853516,113.49189758300781,54.38827896118164,45.242027282714844,57.86141586303711,48.57794189453125,27.39097785949707,27.491247177124023,34.150535583496094,72.23854064941406,44.64712142944336,124.12638854980469,108.59862518310547,45.00407791137695,118.53862762451172,31.004796981811523
2016-07-14,97.83621978759766,76.95301055908203,99.14000701904297,117.98662567138672,22.966320037841797,98.45722961425781,82.65544128417969,113.3041763305664,54.38827896118164,45.25092315673828,57.7491455078125,48.4213752746582,27.39097785949707,27.46442985534668,33.705535888671875,71.41443634033203,44.64712142944336,123.31688690185547,106.64033508300781,45.00407791137695,116.01311492919922,30.794729232788086
2016-07-15,97.4640884399414,76.91686248779297,99.1490249633789,116.97232818603516,22.904958724975586,98.08037567138672,82.63736724853516,113.08964538574219,54.37940979003906,45.22422409057617,57.610939025878906,48.32569122314453,27.355127334594727,27.401872634887695,33.43266296386719,70.64859008789062,44.64712142944336,122.61695098876953,105.35255432128906,45.00407791137695,114.74613189697266,30.616384506225586
2016-07-18,97.4640884399414,76.96209716796875,99.1490249633789,116.86244201660156,22.904958724975586,98.0541000366211,82.63736724853516,113.11646270751953,54.38827896118164,45.233131408691406,57.619606018066406,48.31699752807617,27.364084243774414,27.419740676879883,33.386512756347656,70.53204345703125,44.64712142944336,122.45683288574219,105.10873413085938,44.99510955810547,114.11263275146484,30.57695770263672
2016-07-19,97.63825988769531,76.97111511230469,99.14000701904297,117.52171325683594,22.94002342224121,98.31697082519531,82.65544128417969,113.27738952636719,54.37940979003906,45.25092315673828,57.73186111450195,48.41267776489258,27.382009506225586,27.433155059814453,33.58378982543945,71.06484985351562,44.64712142944336,122.9796371459961,106.03071594238281,44.99510955810547,115.26982879638672,30.69898796081543
2016-07-20,97.6065902709961,76.93492889404297,99.14000701904297,116.87936401367188,22.88743019104004,98.11540222167969,82.65544128417969,113.1432876586914,54.36163330078125,45.233131408691406,57.619606018066406,48.334373474121094,27.364084243774414,27.41527557373047,33.407474517822266,70.71519470214844,44.64712142944336,122.5664291381836,105.17732238769531,44.99510955810547,114.416748046875,30.546293258666992
2016-07-21,97.71744537353516,76.98917388916016,99.1490249633789,117.11609649658203,22.931249618530273,98.33452606201172,82.65544128417969,113.33997344970703,54.37940979003906,45.259822845458984,57.68868637084961,48.4213752746582,27.37305450439453,27.451026916503906,33.441078186035156,70.79010009765625,44.64712142944336,122.76032257080078,105.23062896728516,45.0130615234375,114.53496551513672,30.629531860351562
2016-07-22,97.66207122802734,76.96209716796875,99.14000701904297,117.31888580322266,22.913724899291992,98.25567626953125,82.65544128417969,113.2326431274414,54.37940979003906,45.22422409057617,57.66278839111328,48.377864837646484,27.37305450439453,27.433155059814453,33.52083206176758,70.87335968017578,44.64712142944336,122.81941986083984,105.7259521484375,45.00407791137695,114.91506958007812,30.638307571411133
2016-07-25,97.6065902709961,76.90785217285156,99.1490249633789,117.23439025878906,22.913724899291992,98.17679595947266,82.63736724853516,113.11646270751953,54.37940979003906,45.21531295776367,57.58506774902344,48.36048126220703,27.32825469970703,27.4376220703125,33.48724365234375,70.79840850830078,44.656070709228516,122.6928939819336,105.59638214111328,45.00407791137695,115.04176330566406,30.646183013916016
2016-07-26,97.51158905029297,76.91686248779297,99.14000701904297,117.42030334472656,22.922487258911133,98.2381362915039,82.63736724853516,113.1432876586914,54.334999084472656,45.20642852783203,57.65412902832031,48.377864837646484,27.364084243774414,27.419740676879883,33.54600524902344,70.92333221435547,44.656070709228516,122.8025894165039,106.0688247680664,45.031028747558594,115.29517364501953,30.629531860351562
2016-07-27,97.9154052734375,76.97111511230469,99.157958984375,118.88259887695312,22.99262046813965,98.65882110595703,82.65544128417969,113.4203872680664,54.39716720581055,45.233131408691406,57.80096435546875,48.473548889160156,27.39097785949707,27.46442985534668,33.928043365478516,71.56423950195312,44.656070709228516,123.49395751953125,107.84429168701172,45.031028747558594,117.28010559082031,30.839801788330078
2016-07-28,97.82038879394531,76.96209716796875,99.1490249633789,118.6628189086914,22.99262046813965,98.71135711669922,82.63736724853516,113.49189758300781,54.38827896118164,45.259822845458984,57.79233932495117,48.508338928222656,27.399934768676758,27.49571990966797,33.87346649169922,71.65584564208984,44.81748580932617,123.5866470336914,107.51661682128906,45.022056579589844,117.00138854980469,30.852943420410156
