,1,2,3,4,13,33,41,61,73,97,117,127,137,142,143,145,147,148,149,150,161,162,163,164,166,167,168,169,170,171,172,173,174
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice
tradeDate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,1169.23,1197.25,88.55,1651.12,2648.56,1985.41,1167.54,1353.89,1664.79,2923.96,735.94,1419.46,1570.94,1658.65,1384.41,369.99,562.15,2240.9,796.64,1835.85,2150.42,2270.45,1365.08,2556.46,2026.45,208.54,1440.01,814.16,904.1,1807.8,947.09,520.36,2949.18
2019-11-14,1175.34,1203.52,89.19,1654.65,2666.7,1997.78,1176.76,1366.64,1664.01,2878.01,739.24,1433.63,1578.98,1664.07,1398.17,372.57,564.86,2260.16,802.85,1841.84,2158.63,2279.46,1369.22,2572.78,2041.71,208.54,1449.42,825.08,905.4,1820.77,964.74,526.9,2967.78
2019-11-17,1184.01,1212.39,89.19,1667.65,2679.31,2005.65,1185.98,1373.13,1673.51,2852.89,749.97,1435.34,1592.25,1674.09,1418.43,377.8,567.97,2267.72,812.59,1856.09,2172.03,2293.44,1375.65,2584.18,2065.61,213.2,1463.92,832.99,904.91,1825.41,975.59,533.11,2993.88
2019-11-18,1181.33,1209.63,89.94,1671.0,2674.73,2005.28,1199.26,1369.07,1664.46,2805.04,752.39,1438.31,1588.92,1665.78,1426.51,378.64,569.63,2264.87,812.93,1849.72,2175.36,2296.85,1378.34,2575.71,2064.6,214.38,1467.21,833.46,908.93,1822.22,1016.49,533.11,2992.64
2019-11-19,1188.58,1217.07,90.54,1671.15,2660.42,2033.19,1203.63,1389.24,1675.47,2795.8,763.93,1444.57,1597.08,1672.32,1439.2,380.02,569.96,2268.47,823.99,1859.08,2183.2,2305.08,1384.6,2559.52,2086.7,215.55,1477.85,832.3,912.85,1838.87,1011.23,532.08,3000.64
2019-11-20,1186.22,1214.64,90.89,1674.9,2649.02,2034.38,1203.09,1383.55,1692.41,2786.32,756.27,1433.14,1592.93,1665.36,1439.53,380.56,569.75,2267.75,822.37,1853.71,2182.22,2303.68,1382.22,2546.11,2085.78,214.68,1477.16,836.55,909.49,1843.81,1011.02,535.79,2978.73
2019-11-21,1183.11,1211.45,90.37,1673.91,2624.61,2035.94,1207.12,1381.22,1688.67,2795.47,759.2,1423.46,1587.67,1658.13,1441.07,378.58,567.8,2259.98,823.25,1847.19,2179.97,2301.29,1383.34,2519.78,2087.92,213.04,1475.78,833.15,904.59,1846.31,1007.85,532.04,2975.78
2019-11-24,1188.95,1217.43,91.43,1676.79,2631.74,2030.18,1213.08,1393.64,1712.41,2810.33,768.2,1428.67,1592.12,1660.08,1451.13,381.0,570.44,2262.52,831.21,1844.54,2189.54,2311.36,1389.96,2526.03,2101.36,216.07,1486.06,833.18,910.74,1846.71,1003.8,533.51,2970.39
2019-11-25,1200.97,1229.77,92.46,1683.54,2616.56,2048.54,1216.19,1411.5,1718.43,2871.15,773.42,1430.95,1611.21,1681.14,1465.91,386.78,571.86,2263.04,838.49,1860.45,2196.05,2318.02,1391.33,2509.62,2121.51,220.37,1496.49,846.92,910.89,1860.01,1011.07,543.18,3012.68
2019-11-26,1206.56,1235.5,93.03,1685.97,2619.56,2050.99,1226.56,1431.24,1735.81,2897.26,779.76,1428.67,1616.93,1688.38,1467.61,386.5,574.62,2265.31,848.53,1875.31,2208.35,2331.07,1393.87,2509.12,2131.06,220.74,1500.48,847.01,907.44,1851.45,1007.65,543.91,3025.39
2019-11-27,1207.26,1236.21,94.47,1685.47,2630.95,2068.98,1218.42,1437.11,1739.61,2908.95,778.04,1426.3,1617.68,1690.46,1466.03,386.73,576.44,2282.56,850.9,1880.02,2212.22,2335.16,1392.54,2521.05,2134.49,221.52,1501.83,844.26,903.46,1867.86,1004.99,543.22,3025.47
2019-11-28,1212.74,1241.84,93.06,1684.52,2711.26,2107.73,1213.63,1431.18,1741.07,2921.67,777.92,1416.11,1625.5,1702.52,1464.84,388.82,578.63,2332.78,847.55,1887.59,2221.92,2345.87,1401.36,2592.51,2128.57,224.4,1505.27,843.71,905.97,1882.88,1005.36,544.15,3041.18
2019-12-01,1208.75,1237.76,92.69,1684.25,2685.57,2091.88,1208.25,1431.66,1740.13,2875.83,772.87,1409.64,1618.11,1694.91,1456.23,391.87,581.67,2317.74,844.94,1878.89,2225.23,2349.54,1404.13,2564.06,2123.14,231.0,1501.49,840.31,899.17,1864.37,999.93,543.79,3033.35
2019-12-02,1200.73,1229.53,90.59,1682.35,2647.21,2082.07,1194.39,1419.3,1736.91,2863.96,764.14,1400.07,1607.06,1686.14,1440.36,388.16,577.48,2292.76,838.73,1869.99,2214.27,2337.87,1393.29,2529.64,2107.46,228.23,1488.84,832.53,895.41,1857.52,985.39,538.48,3012.7
2019-12-03,1186.81,1215.26,89.73,1673.57,2637.6,2035.97,1170.19,1403.09,1720.74,2857.94,754.03,1385.46,1589.6,1672.51,1413.84,381.65,566.91,2270.08,825.48,1845.23,2172.33,2292.81,1375.04,2521.12,2074.24,224.4,1464.72,819.56,883.26,1826.3,963.53,529.38,2980.59
2019-12-04,1193.91,1222.54,90.37,1678.06,2646.7,2033.17,1182.87,1411.18,1731.16,2885.81,756.97,1398.46,1600.7,1681.77,1429.48,384.32,567.88,2274.98,832.15,1852.49,2180.41,2301.36,1378.28,2527.34,2088.19,223.77,1474.42,832.75,894.58,1820.64,990.33,536.27,3007.98
2019-12-05,1192.42,1221.0,90.76,1678.82,2655.62,2047.47,1178.92,1412.15,1728.57,2903.89,757.94,1406.44,1598.58,1677.68,1432.11,383.74,566.89,2289.01,834.41,1849.2,2178.63,2299.34,1373.68,2531.15,2095.58,223.08,1475.15,833.17,892.22,1834.3,989.18,537.02,3006.21
2019-12-08,1202.42,1231.27,90.69,1684.96,2685.77,2068.73,1198.16,1426.51,1737.72,2905.51,767.76,1426.4,1613.26,1688.47,1454.4,384.24,568.78,2310.87,845.51,1863.66,2191.31,2312.92,1385.72,2557.55,2123.38,221.24,1490.14,838.9,899.25,1847.56,1014.07,539.48,3020.69
2019-12-09,1203.99,1232.88,91.55,1682.1,2686.41,2060.63,1195.69,1441.59,1720.44,2902.72,771.55,1414.01,1615.23,1688.14,1461.97,385.29,572.73,2308.92,853.98,1860.16,2204.25,2326.89,1385.94,2554.98,2136.02,221.32,1495.11,843.39,896.54,1841.46,1011.97,542.81,3022.03
2019-12-10,1203.73,1232.6,91.7,1683.22,2705.57,2050.63,1200.96,1446.85,1693.83,2867.13,772.42,1406.44,1616.15,1687.89,1466.84,384.26,570.35,2306.41,859.02,1860.53,2208.49,2331.31,1387.01,2578.44,2144.51,220.19,1496.54,842.03,899.1,1835.2,1012.98,541.39,3013.11
2019-12-11,1205.62,1234.52,92.33,1693.29,2695.07,2026.87,1211.36,1453.09,1704.27,2872.6,774.28,1400.0,1619.12,1690.26,1471.35,386.26,577.22,2295.76,861.98,1862.83,2210.2,2333.01,1382.57,2570.4,2153.02,223.01,1501.69,844.39,892.81,1826.81,1017.27,543.11,3019.21
2019-12-12,1206.36,1235.29,91.35,1692.36,2683.13,2030.95,1206.69,1450.59,1697.43,2827.88,771.01,1400.22,1620.67,1691.56,1472.2,386.93,578.15,2289.44,860.68,1857.66,2206.39,2328.92,1376.89,2557.71,2148.49,222.95,1500.85,849.07,891.53,1826.45,1016.28,545.87,3016.76
2019-12-15,1205.19,1234.08,91.07,1700.07,2695.42,2058.49,1203.13,1455.92,1686.54,2827.73,772.68,1396.36,1618.79,1688.49,1473.14,384.71,576.97,2306.73,863.64,1857.67,2205.53,2327.71,1376.63,2565.96,2150.48,220.0,1502.15,846.48,889.44,1840.05,1009.26,543.26,3009.04
2019-12-16,1203.13,1231.94,91.47,1711.82,2678.65,2044.18,1199.89,1444.33,1652.05,2901.01,777.65,1440.21,1621.55,1692.62,1474.74,386.05,575.5,2292.47,862.21,1860.11,2209.23,2331.27,1377.4,2551.04,2149.67,219.61,1503.05,849.78,916.56,1830.12,1008.69,544.94,3003.86
2019-12-17,1198.61,1227.29,92.78,1712.51,2703.69,1992.99,1191.64,1437.27,1635.78,2906.77,784.83,1412.49,1616.34,1687.29,1470.1,384.26,572.78,2279.75,861.1,1849.85,2207.09,2328.76,1375.84,2579.67,2139.61,216.69,1497.35,852.04,901.73,1793.11,1009.73,545.96,3003.76
2019-12-18,1197.29,1225.94,91.57,1712.94,2681.84,1981.58,1190.53,1437.03,1628.87,2913.44,784.75,1419.36,1616.04,1686.76,1470.23,385.8,573.02,2269.01,860.48,1851.01,2204.59,2326.11,1373.38,2558.63,2137.92,218.44,1496.79,854.62,903.74,1789.99,1008.35,547.65,2994.1
2019-12-19,1192.13,1220.63,91.3,1716.11,2669.65,1959.84,1188.96,1426.81,1635.12,2911.43,779.1,1424.69,1606.98,1677.56,1461.85,383.9,571.77,2252.54,856.4,1840.84,2193.02,2313.51,1368.63,2553.41,2125.53,218.97,1490.79,843.54,908.48,1782.81,991.36,540.69,2991.08
2019-12-22,1195.68,1224.28,90.87,1714.8,2663.28,1976.79,1196.46,1434.6,1632.17,2929.69,782.36,1415.43,1612.98,1683.45,1467.54,383.7,573.04,2253.0,861.58,1847.85,2199.19,2320.37,1369.66,2546.59,2128.83,217.79,1495.07,848.65,906.61,1790.51,999.63,543.0,3007.29
2019-12-23,1192.93,1221.45,92.3,1713.33,2652.53,1973.05,1195.47,1433.46,1639.67,2957.33,784.38,1401.48,1608.72,1676.87,1468.0,382.93,573.76,2242.84,862.4,1845.49,2195.7,2316.46,1364.72,2540.19,2129.36,216.9,1492.85,847.99,901.96,1786.63,994.83,542.78,2995.52
2019-12-24,1199.82,1228.53,92.12,1713.29,2689.12,1984.62,1204.92,1434.0,1650.25,2954.8,782.12,1406.4,1617.5,1687.86,1472.93,387.54,579.08,2263.33,864.5,1858.22,2204.51,2325.92,1368.37,2576.44,2136.21,221.45,1501.17,853.92,904.96,1795.31,1005.69,547.73,3015.51
2019-12-25,1200.58,1229.3,92.65,1715.17,2691.3,1988.15,1209.42,1438.79,1646.27,2960.82,780.82,1414.18,1617.47,1691.79,1466.12,386.98,579.96,2272.63,865.85,1864.04,2211.33,2333.13,1375.61,2573.67,2140.08,220.53,1502.47,849.78,902.36,1800.94,1002.98,546.03,3022.52
2019-12-26,1199.04,1227.7,92.85,1725.79,2704.34,1974.16,1208.43,1436.95,1640.29,2925.37,779.96,1397.38,1614.3,1685.49,1470.59,388.51,582.11,2271.35,868.55,1856.49,2212.9,2334.45,1382.09,2586.98,2144.64,222.95,1505.16,849.4,892.66,1794.05,1005.64,546.03,3014.78
2019-12-29,1199.06,1227.7,94.2,1728.28,2708.96,1978.94,1213.02,1443.53,1656.08,2922.89,778.15,1402.63,1609.9,1680.72,1466.18,386.98,586.22,2273.59,870.22,1852.8,2224.16,2346.4,1384.93,2592.64,2145.95,223.17,1505.4,842.18,894.3,1796.36,1000.9,541.42,3017.07
2019-12-30,1195.86,1224.41,95.1,1732.03,2702.66,1969.55,1211.63,1434.99,1656.67,2942.75,778.98,1435.11,1605.36,1675.1,1464.47,386.79,590.53,2263.17,867.01,1852.09,2225.3,2347.64,1383.4,2590.14,2139.49,223.91,1505.7,838.86,916.13,1787.5,1000.52,539.04,3004.36
2019-12-31,1204.67,1233.43,97.26,1734.61,2719.53,1977.68,1221.88,1441.31,1665.35,2939.35,789.38,1487.75,1616.7,1683.29,1482.6,390.65,599.8,2279.7,872.24,1862.26,2245.24,2369.0,1397.0,2606.44,2154.64,224.87,1521.65,849.74,948.99,1807.14,1017.34,544.55,3025.07
2020-01-01,1211.24,1240.17,97.77,1741.97,2715.73,1986.72,1220.34,1454.82,1677.29,2957.99,794.49,1511.92,1623.71,1685.5,1501.23,398.3,610.62,2282.79,881.86,1861.58,2270.19,2395.76,1411.32,2603.74,2180.0,228.89,1539.53,866.09,967.0,1819.86,1031.46,553.23,3029.06
2020-01-02,1217.85,1246.93,98.02,1755.29,2751.31,1982.8,1221.11,1456.67,1678.02,2971.57,800.56,1574.01,1631.67,1693.8,1509.9,401.37,619.01,2300.6,883.85,1866.3,2287.34,2413.84,1421.82,2639.08,2194.95,231.89,1550.87,869.58,994.55,1824.36,1028.22,556.14,3047.14
2020-01-05,1213.56,1242.53,97.87,1753.82,2738.83,1965.59,1217.36,1455.82,1663.75,2934.6,794.13,1598.53,1624.61,1684.54,1508.74,401.28,621.59,2289.57,884.38,1854.84,2290.33,2417.48,1422.52,2625.64,2191.91,228.05,1552.4,874.99,1002.77,1815.55,1022.38,558.02,3010.24
2020-01-06,1208.82,1237.65,98.97,1754.57,2734.28,1932.2,1205.08,1451.71,1665.4,2941.41,788.64,1580.48,1617.15,1680.1,1492.18,397.91,618.97,2273.39,880.42,1843.73,2281.9,2408.13,1414.57,2620.51,2179.08,224.89,1540.22,869.18,981.8,1789.48,1000.44,553.79,3002.13
2020-01-07,1209.97,1238.8,103.14,1756.59,2706.45,1922.3,1207.93,1462.39,1665.49,2935.53,792.9,1570.51,1616.49,1674.56,1502.35,401.56,627.46,2266.71,886.47,1841.05,2301.78,2429.08,1425.61,2589.04,2187.6,225.95,1550.34,878.32,986.09,1795.53,1005.69,560.06,2997.23
2020-01-08,1213.33,1242.24,104.61,1755.67,2706.87,1909.43,1211.02,1464.21,1668.57,2965.75,806.99,1571.12,1621.66,1676.39,1514.65,404.58,631.21,2264.92,889.44,1845.32,2308.78,2436.87,1429.16,2590.29,2200.98,225.51,1558.78,889.33,994.03,1793.37,1009.43,565.46,3003.11
2020-01-09,1214.86,1243.8,105.24,1761.68,2719.61,1864.54,1212.62,1474.07,1653.06,2935.79,805.64,1545.48,1623.66,1678.86,1514.51,407.78,638.52,2255.88,895.9,1842.21,2329.63,2459.12,1439.03,2601.7,2202.87,225.99,1563.81,898.19,983.08,1768.51,1016.9,571.22,3004.8
2020-01-12,1215.47,1244.43,104.62,1763.04,2711.94,1842.67,1207.63,1475.63,1673.22,2933.28,805.21,1496.88,1622.5,1677.88,1511.42,412.02,641.45,2243.72,898.07,1841.22,2336.87,2467.2,1445.06,2595.8,2197.08,230.66,1565.87,902.12,960.88,1754.37,1025.44,573.58,3005.88
2020-01-13,1216.05,1245.02,104.35,1761.23,2709.58,1853.56,1212.74,1475.99,1671.93,2959.34,803.89,1500.24,1623.74,1679.29,1513.3,412.81,644.02,2247.02,899.5,1844.0,2343.56,2474.26,1447.66,2592.61,2201.49,229.95,1567.48,907.95,955.32,1760.69,1036.62,576.94,3006.66
2020-01-14,1220.31,1249.38,105.07,1764.02,2712.76,1829.32,1206.87,1470.46,1673.07,2953.93,803.84,1465.03,1630.72,1688.48,1514.32,418.15,643.84,2237.08,895.18,1844.58,2350.33,2481.69,1455.08,2596.55,2189.8,231.01,1567.89,919.35,934.97,1745.8,1051.07,581.82,3029.59
2020-01-15,1230.55,1259.9,106.26,1765.71,2681.31,1810.92,1204.31,1487.09,1678.08,2897.74,802.72,1467.03,1645.8,1706.1,1523.02,423.01,645.76,2216.99,904.39,1855.54,2357.23,2488.96,1453.58,2565.1,2199.65,232.19,1572.9,930.78,940.44,1731.49,1063.24,588.02,3064.75
2020-01-16,1239.21,1268.78,105.64,1770.69,2693.44,1856.81,1213.26,1500.16,1688.17,2853.69,808.09,1472.41,1657.87,1718.34,1535.9,424.18,648.13,2240.05,914.51,1870.48,2372.23,2505.02,1459.49,2577.42,2217.66,233.1,1584.58,934.05,944.14,1762.72,1065.25,590.49,3087.18
2020-01-19,1245.94,1275.68,106.54,1775.38,2705.76,1867.87,1219.7,1513.5,1707.7,2874.14,816.7,1455.86,1665.7,1725.81,1544.01,426.78,648.57,2251.87,923.95,1880.42,2384.68,2518.07,1467.01,2589.31,2228.93,233.21,1593.7,942.72,932.82,1775.71,1075.6,594.93,3100.51
2020-01-20,1244.26,1273.95,107.53,1773.37,2706.09,1891.12,1216.26,1513.56,1704.45,2850.97,812.74,1455.75,1662.07,1724.0,1536.0,425.31,645.21,2260.28,920.11,1878.83,2384.03,2517.24,1466.33,2588.75,2223.0,232.72,1588.01,936.69,927.6,1789.8,1072.49,591.31,3095.87
2020-01-21,1244.02,1273.7,107.87,1773.32,2702.6,1872.13,1210.15,1506.4,1700.76,2830.89,812.58,1454.09,1663.97,1725.03,1538.0,429.01,644.55,2251.43,917.12,1873.64,2375.03,2507.88,1461.96,2587.45,2213.15,234.6,1587.65,942.79,926.17,1778.18,1077.1,594.78,3098.48
2020-01-22,1257.28,1287.29,112.61,1775.08,2714.9,1880.96,1225.47,1528.7,1721.12,2823.86,832.81,1439.6,1682.44,1739.34,1563.41,436.04,652.74,2264.08,931.04,1895.08,2393.97,2527.69,1468.29,2601.47,2248.61,238.13,1606.62,960.87,918.12,1793.18,1095.2,607.65,3118.41
2020-01-23,1254.78,1284.72,111.5,1778.4,2739.94,1862.76,1224.51,1525.43,1716.43,2778.41,823.35,1399.52,1679.56,1735.88,1560.43,434.32,648.39,2269.94,929.66,1888.84,2381.43,2514.14,1463.16,2626.54,2249.59,236.31,1601.85,959.88,888.53,1787.98,1099.16,608.14,3117.32
2020-01-26,1241.23,1270.84,109.62,1767.5,2730.29,1835.58,1215.19,1511.19,1699.33,2699.06,810.17,1360.94,1661.73,1719.96,1536.91,427.23,640.74,2248.56,918.36,1871.86,2354.65,2485.5,1443.45,2618.25,2221.23,235.07,1579.93,941.47,866.83,1758.91,1078.66,597.61,3089.68
2020-01-27,1221.2,1250.33,104.35,1751.01,2704.69,1802.68,1202.1,1481.26,1674.84,2655.29,794.74,1324.31,1635.41,1695.74,1504.72,417.37,628.55,2218.9,897.81,1848.7,2314.04,2442.5,1411.3,2593.01,2179.52,231.34,1547.97,916.59,844.86,1723.72,1053.79,583.88,3042.88
2020-01-28,1223.2,1252.37,107.12,1747.84,2700.57,1776.21,1202.34,1480.54,1669.82,2631.25,793.08,1323.61,1637.32,1696.63,1507.53,420.51,632.32,2211.11,899.48,1842.13,2325.81,2455.09,1419.47,2586.45,2176.77,234.7,1553.12,919.08,852.78,1712.73,1055.15,586.38,3049.05
2020-01-29,1229.52,1258.82,111.76,1755.43,2705.97,1770.88,1221.13,1486.73,1694.81,2707.3,798.95,1315.89,1643.28,1701.33,1516.95,422.92,639.43,2215.04,905.6,1845.34,2347.32,2477.65,1430.49,2593.71,2187.07,236.67,1563.58,922.09,847.26,1721.59,1061.97,588.43,3059.4
2020-01-30,1222.43,1251.55,109.55,1752.19,2738.27,1751.07,1214.31,1486.66,1660.06,2724.54,801.08,1277.13,1635.45,1690.88,1513.38,417.85,631.0,2219.18,905.15,1830.13,2336.71,2466.62,1426.79,2628.25,2171.78,230.93,1553.7,916.87,830.39,1707.78,1043.66,583.18,3041.37
2020-02-02,1187.39,1215.67,100.11,1734.41,2683.53,1680.03,1184.08,1438.16,1619.0,2625.27,776.11,1224.36,1586.98,1642.63,1462.21,403.63,608.03,2155.83,875.83,1773.67,2275.13,2401.44,1387.53,2576.85,2099.05,223.05,1502.71,883.07,795.16,1644.31,1005.58,560.92,2956.75
2020-02-03,1196.96,1225.49,100.53,1734.53,2675.95,1707.27,1186.46,1446.22,1631.87,2579.79,772.81,1187.45,1602.72,1663.17,1462.21,407.91,611.27,2162.77,879.56,1790.58,2275.81,2402.08,1387.59,2569.54,2103.42,228.35,1506.51,887.39,770.98,1658.15,1004.82,566.43,2996.29
2020-02-04,1217.38,1246.44,103.69,1732.3,2687.64,1667.35,1193.64,1479.8,1672.25,2566.95,778.2,1174.59,1630.18,1690.87,1486.41,416.31,616.64,2159.12,898.42,1812.65,2296.53,2424.26,1399.58,2575.73,2143.12,231.62,1526.82,912.01,757.98,1630.27,1027.37,581.67,3045.97
2020-02-05,1238.8,1268.38,108.46,1749.09,2698.85,1671.62,1206.28,1518.15,1716.61,2662.3,795.61,1206.18,1657.02,1714.8,1517.64,422.52,627.69,2171.45,923.17,1832.65,2333.86,2463.43,1416.97,2585.26,2186.57,234.33,1556.1,926.96,779.2,1642.37,1037.23,592.05,3093.66
2020-02-06,1245.58,1275.32,111.37,1753.47,2720.84,1680.81,1219.0,1529.98,1739.07,2701.11,794.16,1217.15,1665.07,1727.06,1519.77,424.54,628.08,2194.63,927.42,1852.32,2332.05,2461.51,1406.12,2600.06,2197.34,239.48,1561.58,921.68,776.74,1655.33,1042.53,592.84,3125.37
2020-02-09,1225.53,1254.77,105.5,1752.13,2666.34,1685.5,1207.36,1504.09,1692.68,2615.19,778.48,1175.61,1637.0,1702.97,1483.96,416.51,620.43,2160.2,909.79,1832.84,2320.53,2449.71,1403.97,2551.51,2151.53,235.76,1536.98,901.19,747.73,1647.51,1028.0,578.71,3083.2
2020-02-10,1229.76,1259.11,106.87,1750.66,2661.98,1684.86,1213.87,1508.82,1700.24,2652.55,777.12,1167.96,1644.09,1713.44,1484.82,419.23,618.98,2155.81,909.49,1838.56,2315.85,2444.44,1403.9,2550.56,2146.8,237.1,1537.45,910.62,736.04,1647.49,1039.41,585.1,3108.19
2020-02-11,1244.05,1273.77,107.96,1752.51,2684.72,1695.61,1221.92,1535.53,1721.28,2725.65,794.11,1172.99,1664.54,1732.56,1508.54,424.41,629.89,2176.86,929.85,1860.97,2336.79,2466.77,1411.23,2570.22,2181.85,240.71,1558.7,921.57,738.36,1659.57,1046.4,592.84,3156.62
2020-02-12,1258.89,1288.99,109.81,1760.74,2666.32,1697.32,1229.68,1569.4,1721.82,2740.07,805.15,1203.52,1684.12,1751.79,1529.81,428.1,639.25,2174.16,952.29,1876.78,2360.4,2491.94,1419.05,2549.48,2209.26,243.73,1575.9,925.65,763.65,1667.82,1051.03,596.17,3167.26
2020-02-13,1243.72,1273.39,110.97,1765.6,2673.05,1700.07,1216.81,1561.65,1670.56,2661.82,794.65,1194.85,1664.52,1730.11,1516.81,423.55,633.56,2179.02,946.75,1855.0,2352.19,2482.73,1414.24,2556.6,2192.75,238.79,1563.13,921.12,757.25,1674.76,1046.39,591.6,3136.32
2020-02-16,1252.03,1281.89,113.36,1774.73,2689.43,1717.95,1222.17,1594.91,1689.3,2614.05,807.72,1208.93,1668.95,1730.58,1534.54,424.88,642.9,2197.67,970.01,1865.94,2378.18,2510.33,1431.86,2571.34,2226.84,239.59,1579.87,921.27,764.73,1694.75,1061.78,590.55,3134.33
2020-02-17,1252.43,1282.29,115.11,1772.53,2693.79,1767.99,1227.19,1601.55,1676.93,2553.67,803.68,1201.95,1668.74,1727.83,1541.09,424.96,643.3,2222.71,972.82,1870.3,2388.87,2521.81,1435.99,2575.24,2228.29,238.89,1582.13,919.97,762.68,1733.06,1069.65,589.67,3132.27
2020-02-18,1244.38,1274.01,116.74,1773.14,2666.98,1760.28,1225.28,1599.48,1650.59,2504.62,800.28,1196.59,1656.2,1714.02,1534.21,422.21,637.77,2210.66,970.4,1862.51,2382.92,2515.05,1434.98,2547.83,2215.19,238.13,1573.82,909.66,758.97,1728.98,1069.47,583.13,3110.69
2020-02-19,1260.29,1290.33,117.76,1783.84,2693.55,1788.77,1237.59,1611.77,1673.87,2525.79,806.61,1201.48,1676.71,1734.11,1555.07,428.03,644.93,2233.63,981.61,1890.37,2411.09,2544.92,1450.32,2578.06,2238.43,244.72,1591.73,915.92,763.74,1750.64,1072.15,589.59,3141.27
2020-02-20,1253.71,1283.56,120.09,1782.5,2658.12,1773.66,1230.7,1598.15,1660.87,2498.61,804.59,1196.79,1666.96,1725.09,1542.87,427.84,644.68,2208.85,971.99,1878.93,2412.14,2545.58,1451.83,2542.66,2215.0,247.33,1583.52,909.16,762.42,1736.44,1066.7,587.38,3126.44
2020-02-23,1219.77,1248.75,115.12,1772.69,2603.26,1694.81,1189.73,1540.1,1615.68,2446.4,778.35,1155.54,1624.12,1685.14,1492.74,416.47,624.63,2141.02,935.67,1827.64,2348.8,2477.88,1412.13,2491.93,2135.74,240.2,1533.13,887.6,736.13,1666.71,1041.08,573.72,3061.46
2020-02-24,1197.32,1225.74,111.28,1761.52,2567.68,1634.29,1163.37,1512.57,1578.62,2448.57,754.76,1117.31,1597.06,1661.25,1459.46,412.34,616.96,2094.83,915.0,1804.56,2301.57,2427.4,1379.91,2462.17,2085.03,242.42,1501.92,869.88,711.5,1617.71,1022.81,563.22,3011.19
2020-02-25,1206.36,1235.01,111.92,1768.64,2573.53,1644.41,1164.81,1536.83,1592.17,2479.33,759.95,1096.99,1609.53,1673.82,1470.76,410.1,612.48,2111.85,929.14,1817.76,2312.2,2438.8,1394.98,2462.12,2100.89,236.49,1508.95,874.38,698.52,1634.52,1029.99,563.1,3031.48
2020-02-26,1205.51,1234.14,111.45,1768.58,2611.7,1633.52,1164.77,1541.23,1590.76,2480.88,763.5,1094.84,1609.09,1678.02,1464.79,406.91,610.39,2123.89,930.64,1825.31,2303.84,2429.82,1392.04,2499.55,2101.2,233.5,1505.7,869.88,693.75,1626.76,1034.15,557.46,3037.51
2020-02-27,1158.78,1186.22,104.86,1754.73,2537.63,1550.91,1135.41,1493.14,1545.24,2435.63,743.04,1041.81,1542.55,1601.81,1418.26,387.62,580.21,2052.0,904.2,1742.91,2236.07,2357.37,1360.15,2425.78,2032.71,217.16,1451.79,840.02,657.5,1558.31,1001.26,536.56,2875.11
2020-03-01,1141.23,1168.29,96.57,1728.69,2476.62,1500.48,1110.55,1466.96,1545.92,2446.38,731.99,994.77,1522.13,1582.9,1392.77,384.71,567.42,1995.03,884.04,1723.61,2188.57,2307.84,1330.88,2368.87,1983.63,218.23,1423.41,829.1,628.72,1507.88,976.7,534.27,2813.89
2020-03-03,1156.44,1183.86,102.51,1735.84,2531.8,1503.66,1126.65,1492.33,1543.83,2403.26,733.83,1011.53,1541.83,1598.85,1421.97,391.22,576.7,2023.93,904.86,1732.41,2227.07,2348.76,1356.65,2421.97,2026.08,222.98,1447.49,838.65,641.77,1517.39,977.95,541.49,2883.32
2020-03-04,1132.7,1159.54,98.9,1712.34,2469.94,1417.88,1098.85,1445.99,1554.93,2396.64,719.55,964.23,1508.84,1565.65,1386.45,384.56,560.74,1951.54,878.34,1689.4,2181.06,2299.99,1326.81,2362.9,1971.88,218.14,1412.48,825.0,612.97,1440.03,948.7,533.28,2814.67
2020-03-05,1109.36,1135.72,94.68,1646.79,2399.31,1367.4,1075.54,1411.01,1543.51,2335.32,693.83,919.22,1479.93,1538.09,1352.32,375.9,543.75,1893.84,851.39,1651.01,2110.28,2225.93,1270.2,2295.29,1915.52,213.32,1372.37,808.36,583.46,1397.01,920.74,525.47,2748.33
2020-03-08,1055.43,1080.66,84.38,1506.84,2279.18,1260.48,1023.2,1341.23,1481.03,2154.44,637.27,787.17,1412.32,1464.57,1293.5,358.07,505.69,1781.98,803.82,1560.66,1980.19,2090.47,1189.25,2180.02,1801.31,202.79,1293.02,773.9,500.1,1296.27,864.55,515.7,2607.31
2020-03-09,983.21,1006.89,78.59,1305.95,2147.3,1194.14,946.84,1255.08,1405.8,2039.99,572.04,643.71,1318.72,1368.87,1203.55,335.03,463.83,1672.86,741.44,1449.73,1811.23,1914.29,1076.1,2055.41,1662.6,188.09,1190.51,731.39,412.98,1210.68,827.22,493.91,2411.22
