,NVDA,MRNA,BYND,TSLA,TEVA,SNOW,ABNB,BABA,1090943,1106376,168013
,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice
2019-07-02,40.3367919921875,14.399999618530273,149.7100067138672,14.970000267028809,9.430000305175781,,,175.4499969482422,992.8,728.4,30440.0
2019-07-03,40.4660758972168,15.3100004196167,151.5,15.65999984741211,9.600000381469727,,,174.6699981689453,992.4,698.5,30460.0
2019-07-04,,,,,,,,,997.4,700.4,30350.0
2019-07-05,39.839515686035156,14.960000038146973,152.6300048828125,15.539999961853027,9.470000267028809,,,173.3000030517578,,,
2019-07-07,,,,,,,,,997.0,711.6,30660.0
2019-07-08,39.088626861572266,14.289999961853027,156.6699981689453,15.355999946594238,9.170000076293945,,,168.4499969482422,1005.0,755.0,30000.0
2019-07-09,39.113494873046875,14.850000381469727,157.82000732421875,15.337332725524902,9.369999885559082,,,168.8000030517578,997.6,761.1,30370.0
2019-07-10,39.79724884033203,14.479999542236328,163.50999450683594,15.928000450134277,9.180000305175781,,,166.92999267578125,993.1,762.2,30390.0
2019-07-11,41.343788146972656,14.4399995803833,174.1999969482422,15.90666675567627,8.970000267028809,,,166.5500030517578,991.6,763.0,30970.0
2019-07-12,41.674476623535156,14.199999809265137,166.80999755859375,16.338666915893555,9.25,,,169.07000732421875,,,
2019-07-14,,,,,,,,,987.2,769.7,31040.0
2019-07-15,41.58993148803711,14.319999694824219,166.52999877929688,16.899999618530273,8.5600004196167,,,173.5,989.3,723.5,30590.0
2019-07-16,41.54269790649414,14.140000343322754,172.58999633789062,16.825332641601562,8.199999809265137,,,174.19000244140625,988.9,724.8,30600.0
2019-07-17,42.19662094116211,14.029999732971191,169.63999938964844,16.99066734313965,8.109999656677246,,,174.82000732421875,984.0,703.1,30630.0
2019-07-18,42.313480377197266,14.260000228881836,170.33999633789062,16.902666091918945,7.829999923706055,,,172.8000030517578,978.7,703.0,30210.0
2019-07-19,41.88085174560547,14.109999656677246,176.7899932861328,17.211999893188477,7.909999847412109,,,172.99000549316406,,,
2019-07-21,,,,,,,,,973.2,698.1,30670.0
2019-07-22,42.596923828125,14.050000190734863,194.1999969482422,17.045333862304688,7.690000057220459,,,174.0,965.4,693.1,30520.0
2019-07-23,43.676021575927734,13.600000381469727,195.47999572753906,17.344667434692383,7.679999828338623,,,178.08999633789062,975.5,681.4,30510.0
2019-07-24,44.421939849853516,14.470000267028809,202.9199981689453,17.658666610717773,8.0,,,178.6699981689453,960.7,668.2,30470.0
2019-07-25,43.10912322998047,13.510000228881836,222.86000061035156,15.254667282104492,7.599999904632568,,,177.2899932861328,955.1,656.6,30360.0
2019-07-26,43.52932357788086,14.119999885559082,234.89999389648438,15.202667236328125,7.539999961853027,,,178.74000549316406,,,
2019-07-28,,,,,,,,,951.1,693.7,30450.0
2019-07-29,43.46717071533203,13.6899995803833,222.1300048828125,15.718000411987305,7.860000133514404,,,177.02000427246094,953.8,670.1,30800.0
2019-07-30,43.623809814453125,13.399999618530273,194.75999450683594,16.150667190551758,7.909999847412109,,,174.10000610351562,947.8,644.0,30540.0
2019-07-31,41.95046615600586,13.100000381469727,196.50999450683594,16.107332229614258,7.929999828338623,,,173.11000061035156,945.9,649.9,31200.0
2019-08-01,41.00563049316406,13.010000228881836,176.0399932861328,15.59000015258789,7.829999923706055,,,165.64999389648438,940.0,626.8,32040.0
2019-08-02,40.07820510864258,12.729999542236328,177.11000061035156,15.62266731262207,7.860000133514404,,,161.0,,,
2019-08-04,,,,,,,,,929.5,632.6,32440.0
2019-08-05,37.49235534667969,12.260000228881836,175.94000244140625,15.221332550048828,7.829999923706055,,,153.6699981689453,928.3,606.5,31880.0
2019-08-06,37.8802375793457,12.289999961853027,161.24000549316406,15.383333206176758,7.059999942779541,,,157.42999267578125,931.4,596.0,31680.0
2019-08-07,38.26313781738281,12.850000381469727,167.0,15.561332702636719,7.289999961853027,,,159.1699981689453,925.0,524.2,31650.0
2019-08-08,39.34968948364258,13.1899995803833,162.6999969482422,15.886667251586914,7.289999961853027,,,162.22000122070312,928.9,546.6,31800.0
2019-08-09,38.33523941040039,13.329999923706055,164.3699951171875,15.667332649230957,7.019999980926514,,,159.1199951171875,,,
2019-08-12,37.656463623046875,13.020000457763672,169.11000061035156,15.267333030700684,7.019999980926514,,,159.30999755859375,928.2,508.5,31510.0
2019-08-13,38.800201416015625,13.300000190734863,167.2899932861328,15.666666984558105,7.039999961853027,,,164.02999877929688,933.7,482.5,31670.0
2019-08-14,37.31333923339844,12.739999771118164,162.89999389648438,14.641332626342773,6.300000190734863,,,162.05999755859375,925.0,469.9,30940.0
2019-08-15,36.990108489990234,12.670000076293945,144.1999969482422,14.37600040435791,6.159999847412109,,,166.97000122070312,910.4,442.2,30460.0
2019-08-16,39.67293167114258,13.15999984741211,144.77000427246094,14.662667274475098,6.409999847412109,,,174.60000610351562,,,
2019-08-18,,,,,,,,,911.9,415.0,30790.0
2019-08-19,42.4626579284668,13.399999618530273,144.50999450683594,15.121999740600586,6.710000038146973,,,178.27999877929688,918.8,393.4,31680.0
2019-08-20,41.73911666870117,14.149999618530273,153.97000122070312,15.057332992553711,7.010000228881836,,,177.2100067138672,911.6,455.0,31700.0
2019-08-21,42.574546813964844,14.289999961853027,151.9499969482422,14.722000122070312,7.449999809265137,,,175.24000549316406,911.6,529.0,31540.0
2019-08-22,42.636714935302734,14.15999984741211,150.99000549316406,14.8100004196167,7.260000228881836,,,171.91000366210938,914.8,555.0,31730.0
2019-08-23,40.389015197753906,13.880000114440918,146.85000610351562,14.09333324432373,7.050000190734863,,,164.5399932861328,,,
2019-08-25,,,,,,,,,916.8,514.0,30920.0
2019-08-26,41.13740921020508,14.970000267028809,155.1300048828125,14.333333015441895,7.420000076293945,,,165.89999389648438,919.7,559.6,31090.0
2019-08-27,40.229881286621094,14.510000228881836,157.02000427246094,14.272000312805176,6.710000038146973,,,166.1999969482422,906.6,628.6,31520.0
2019-08-28,40.12535095214844,14.819999694824219,160.30999755859375,14.37266731262207,6.960000038146973,,,167.47999572753906,905.2,636.0,31950.0
2019-08-29,41.56390380859375,15.180000305175781,165.47999572753906,14.780667304992676,6.96999979019165,,,172.80999755859375,915.1,630.2,33230.0
2019-08-30,41.690834045410156,15.729999542236328,167.6300048828125,15.040666580200195,6.900000095367432,,,175.02999877929688,,,
2019-09-01,,,,,,,,,918.8,598.0,32960.0
2019-09-02,,,,,,,,,958.3,608.8,33900.0
2019-09-03,40.85955810546875,14.880000114440918,163.14999389648438,15.000666618347168,6.949999809265137,,,172.41000366210938,966.4,606.1,33660.0
2019-09-04,42.0019416809082,15.420000076293945,163.67999267578125,14.711999893188477,7.099999904632568,,,174.3300018310547,966.4,676.0,33620.0
2019-09-05,44.734710693359375,15.529999732971191,160.97000122070312,15.305333137512207,6.889999866485596,,,178.94000244140625,1025.0,700.0,33460.0
2019-09-06,44.46342086791992,15.880000114440918,154.99000549316406,15.16333293914795,7.010000228881836,,,176.69000244140625,,,
2019-09-08,,,,,,,,,1000.0,639.0,33780.0
2019-09-09,44.92386245727539,16.030000686645508,149.52999877929688,15.452667236328125,7.440000057220459,,,177.77999877929688,1011.0,633.0,33340.0
2019-09-10,45.59086990356445,17.09000015258789,146.89999389648438,15.702667236328125,8.130000114440918,,,174.99000549316406,1007.0,607.0,33040.0
2019-09-11,45.87709426879883,15.920000076293945,151.80999755859375,16.47333335876465,8.319999694824219,,,176.08999633789062,995.0,580.7,33160.0
2019-09-12,45.8621711730957,16.399999618530273,152.9600067138672,16.391332626342773,8.180000305175781,,,178.24000549316406,976.0,594.1,33450.0
2019-09-13,45.28226089477539,16.709999084472656,155.97999572753906,16.34666633605957,7.940000057220459,,,179.1699981689453,,,
2019-09-15,,,,,,,,,957.1,618.0,33550.0
2019-09-16,44.8516845703125,17.049999237060547,158.97000122070312,16.187332153320312,8.039999961853027,,,177.07000732421875,923.9,585.9,30200.0
2019-09-17,45.065731048583984,17.65999984741211,160.30999755859375,16.319332122802734,7.920000076293945,,,179.0,,,
2019-09-18,44.794437408447266,17.780000686645508,153.99000549316406,16.232667922973633,7.789999961853027,,,180.0,934.0,592.6,30300.0
2019-09-19,44.03783416748047,17.899999618530273,154.9199981689453,16.440000534057617,7.53000020980835,,,180.4600067138672,972.2,581.5,30380.0
2019-09-20,42.98006820678711,18.06999969482422,155.25999450683594,16.041332244873047,7.449999809265137,,,182.50999450683594,,,
2019-09-22,,,,,,,,,953.2,554.1,30280.0
2019-09-23,43.51517868041992,17.829999923706055,148.22000122070312,16.082000732421875,7.190000057220459,,,176.97999572753906,964.0,561.8,30280.0
2019-09-24,42.940242767333984,17.81999969482422,142.99000549316406,14.880666732788086,7.039999961853027,,,171.5500030517578,992.7,532.1,30230.0
2019-09-25,44.358890533447266,17.18000030517578,138.32000732421875,15.24666690826416,6.960000038146973,,,176.66000366210938,982.9,532.1,30230.0
2019-09-26,44.13739013671875,16.34000015258789,154.33999633789062,16.17066764831543,6.539999961853027,,,175.0,996.0,520.0,30190.0
2019-09-27,42.74859619140625,15.899999618530273,151.66000366210938,16.142000198364258,6.920000076293945,,,165.97999572753906,,,
2019-09-30,43.32353591918945,15.920000076293945,148.6199951171875,16.058000564575195,6.880000114440918,,,167.22999572753906,,,
2019-10-01,43.30609893798828,14.8100004196167,146.4199981689453,16.312667846679688,6.760000228881836,,,165.14999389648438,,,
2019-10-02,43.06718063354492,14.859999656677246,143.3000030517578,16.208667755126953,6.980000019073486,,,165.77000427246094,1020.0,498.7,30460.0
2019-10-03,45.12546157836914,15.069999694824219,145.44000244140625,15.535332679748535,7.039999961853027,,,169.47999572753906,1061.0,489.0,29800.0
2019-10-04,45.289730072021484,15.510000228881836,145.72000122070312,15.428667068481445,6.96999979019165,,,170.33999633789062,,,
2019-10-06,,,,,,,,,1061.0,505.3,29850.0
2019-10-07,45.87709426879883,15.470000267028809,145.05999755859375,15.847999572753906,6.980000019073486,,,168.32000732421875,1042.0,473.3,29700.0
2019-10-08,44.110008239746094,15.3100004196167,142.72999572753906,16.003332138061523,6.53000020980835,,,161.92999267578125,,,
2019-10-09,44.976131439208984,14.199999809265137,139.35000610351562,16.302000045776367,6.539999961853027,,,165.19000244140625,,,
2019-10-10,45.55354309082031,14.15999984741211,136.0,16.31599998474121,6.739999771118164,,,166.07000732421875,1038.0,457.1,29500.0
2019-10-11,46.29024124145508,14.055000305175781,131.38999938964844,16.525999069213867,6.900000095367432,,,172.94000244140625,,,
2019-10-14,46.42464065551758,13.930000305175781,126.30999755859375,17.130666732788086,6.730000019073486,,,171.16000366210938,,,
2019-10-15,48.87367248535156,14.329999923706055,122.05000305175781,17.19266700744629,6.96999979019165,,,175.2899932861328,1044.0,431.3,29940.0
2019-10-16,48.336090087890625,14.149999618530273,123.91999816894531,17.316667556762695,6.949999809265137,,,177.1199951171875,1011.0,433.8,30270.0
2019-10-17,48.35599136352539,14.539999961853027,117.3499984741211,17.46466636657715,7.769999980926514,,,176.85000610351562,1011.0,433.5,30040.0
2019-10-18,47.41023254394531,14.8100004196167,109.98999786376953,17.1299991607666,7.5,,,169.1300048828125,,,
2019-10-21,48.78407287597656,15.5,110.12999725341797,16.899999618530273,8.149999618530273,,,173.52000427246094,,,
2019-10-22,48.68452835083008,15.920000076293945,106.4000015258789,17.038667678833008,8.029999732971191,,,169.88999938964844,1003.0,435.6,30600.0
2019-10-23,48.55510330200195,16.899999618530273,97.9000015258789,16.978666305541992,7.929999828338623,,,169.9199981689453,986.1,443.1,29800.0
2019-10-24,48.99563217163086,16.59000015258789,101.69999694824219,19.978666305541992,8.15999984741211,,,172.5500030517578,971.3,440.6,30060.0
2019-10-25,50.90707015991211,17.010000228881836,100.80999755859375,21.875333786010742,8.029999732971191,,,174.30999755859375,,,
2019-10-27,,,,,,,,,962.4,496.0,29860.0
2019-10-28,51.467063903808594,17.030000686645508,105.41000366210938,21.847333908081055,8.170000076293945,,,178.67999267578125,958.8,480.5,30060.0
2019-10-29,50.50387954711914,16.989999771118164,81.98999786376953,21.08133316040039,8.380000114440918,,,176.88999938964844,950.7,463.7,29970.0
2019-10-30,50.52379608154297,17.139999389648438,88.88999938964844,21.000667572021484,8.1899995803833,,,177.52999877929688,943.3,469.1,30220.0
2019-10-31,50.0309944152832,16.75,84.44999694824219,20.994667053222656,8.149999618530273,,,176.6699981689453,937.2,471.7,30030.0
2019-11-01,50.42174530029297,15.65999984741211,82.0,20.887332916259766,8.350000381469727,,,176.4600067138672,,,
2019-11-03,,,,,,,,,918.2,489.6,30220.0
2019-11-04,52.390438079833984,16.799999237060547,79.79000091552734,21.1646671295166,8.800000190734863,,,179.69000244140625,916.8,513.0,30090.0
2019-11-05,52.16892623901367,16.889999389648438,81.44999694824219,21.148000717163086,8.539999961853027,,,182.0,916.0,513.0,29990.0
2019-11-06,51.6761360168457,16.1299991607666,80.7300033569336,21.77199935913086,8.100000381469727,,,184.16000366210938,908.0,503.8,30000.0
2019-11-07,51.85283660888672,17.5,78.98999786376953,22.369333267211914,8.470000267028809,,,186.66000366210938,900.5,495.2,29170.0
2019-11-08,51.71345901489258,17.489999771118164,79.94999694824219,22.47599983215332,9.300000190734863,,,187.16000366210938,,,
2019-11-10,,,,,,,,,900.4,459.7,29530.0
2019-11-11,51.813018798828125,17.399999618530273,76.79000091552734,23.006000518798828,9.329999923706055,,,186.7100067138672,894.8,437.3,29640.0
2019-11-12,52.16892623901367,17.989999771118164,78.2699966430664,23.32866668701172,9.609999656677246,,,186.97000122070312,892.7,454.4,29260.0
2019-11-13,51.91008377075195,18.25,79.01499938964844,23.073999404907227,9.779999732971191,,,182.47999572753906,917.6,447.9,29190.0
2019-11-14,52.21372985839844,18.34000015258789,80.43000030517578,23.290000915527344,9.369999885559082,,,182.8000030517578,920.9,438.3,28810.0
2019-11-15,50.8199577331543,19.3700008392334,80.80999755859375,23.47800064086914,10.199999809265137,,,185.49000549316406,,,
2019-11-17,,,,,,,,,905.1,460.0,28810.0
2019-11-18,52.83344650268555,19.450000762939453,79.72000122070312,23.332666397094727,10.34000015258789,,,184.61000061035156,943.8,454.9,27970.0
2019-11-19,51.76573181152344,19.360000610351562,77.3499984741211,23.968000411987305,10.289999961853027,,,185.25,944.9,441.9,28300.0
2019-11-20,52.55967330932617,20.18000030517578,78.12000274658203,23.481332778930664,10.420000076293945,,,182.35000610351562,938.2,443.4,28000.0
2019-11-21,52.31078338623047,20.200000762939453,78.62000274658203,23.655332565307617,10.25,,,184.86000061035156,922.5,446.2,27840.0
2019-11-22,52.48749923706055,20.690000534057617,77.33999633789062,22.202667236328125,10.229999542236328,,,186.77999877929688,,,
2019-11-24,,,,,,,,,893.1,440.4,27650.0
2019-11-25,55.05600357055664,20.0,77.27999877929688,22.422666549682617,10.720000267028809,,,190.4499969482422,884.6,436.8,28440.0
2019-11-26,54.0081901550293,20.329999923706055,79.43000030517578,21.92799949645996,9.869999885559082,,,194.6999969482422,848.6,434.8,28850.0
2019-11-27,54.35688781738281,20.3700008392334,81.66000366210938,22.086000442504883,10.449999809265137,,,200.82000732421875,838.1,434.5,30000.0
2019-11-28,,,,,,,,,833.6,429.5,30530.0
2019-11-29,53.9832878112793,20.360000610351562,82.95999908447266,21.996000289916992,10.420000076293945,,,200.0,,,
2019-12-01,,,,,,,,,837.2,426.8,30540.0
2019-12-02,52.11775588989258,19.760000228881836,79.2699966430664,22.32466697692871,10.260000228881836,,,196.30999755859375,832.1,418.1,30200.0
2019-12-03,51.72173309326172,21.280000686645508,76.16000366210938,22.413333892822266,10.260000228881836,,,194.89999389648438,832.0,412.2,29700.0
2019-12-04,52.16008758544922,21.270000457763672,73.88999938964844,22.20199966430664,10.34000015258789,,,193.74000549316406,842.0,415.5,29670.0
2019-12-05,51.990726470947266,20.639999389648438,73.66000366210938,22.024667739868164,9.819999694824219,,,200.0,819.5,410.0,22800.0
2019-12-06,52.845027923583984,18.940000534057617,76.22000122070312,22.392667770385742,9.920000076293945,,,201.88999938964844,,,
2019-12-08,,,,,,,,,827.6,403.0,22570.0
2019-12-09,52.845027923583984,18.780000686645508,74.05000305175781,22.635332107543945,9.819999694824219,,,198.74000549316406,827.8,390.0,22460.0
2019-12-10,53.29585647583008,18.8700008392334,74.6500015258789,23.256000518798828,9.489999771118164,,,200.4499969482422,826.9,382.7,22380.0
2019-12-11,54.13272476196289,18.649999618530273,75.9000015258789,23.51333236694336,9.5600004196167,,,204.63999938964844,849.6,408.5,22120.0
2019-12-12,55.8089599609375,18.450000762939453,75.2300033569336,23.978666305541992,9.800000190734863,,,204.5,858.5,389.8,21640.0
2019-12-13,55.789031982421875,18.6200008392334,75.0199966430664,23.892667770385742,9.640000343322754,,,204.91000366210938,,,
2019-12-15,,,,,,,,,852.6,397.2,21420.0
2019-12-16,56.07794952392578,18.520000457763672,73.5999984741211,25.433332443237305,9.859999656677246,,,206.97000122070312,819.8,381.7,21270.0
2019-12-17,56.86002731323242,18.440000534057617,76.33000183105469,25.266000747680664,9.699999809265137,,,208.17999267578125,804.8,374.7,21020.0
2019-12-18,57.16389083862305,18.639999389648438,77.30000305175781,26.209999084472656,9.800000190734863,,,210.0,801.0,375.1,21360.0
2019-12-19,58.6458625793457,19.40999984741211,77.36000061035156,26.93600082397461,9.970000267028809,,,210.1300048828125,802.0,377.0,21140.0
2019-12-20,59.619720458984375,19.829999923706055,76.83999633789062,27.03933334350586,10.119999885559082,,,212.25,,,
2019-12-22,,,,,,,,,790.8,361.9,21080.0
2019-12-23,59.48273468017578,19.700000762939453,77.73999786376953,27.947999954223633,9.960000038146973,,,214.8300018310547,790.6,345.5,21010.0
2019-12-24,59.432918548583984,19.75,77.7300033569336,28.350000381469727,10.050000190734863,,,214.25999450683594,773.0,349.7,20890.0
2019-12-25,,,,,,,,,754.7,349.6,20500.0
2019-12-26,59.57489013671875,19.860000610351562,76.4000015258789,28.729333877563477,10.140000343322754,,,216.3800048828125,749.5,359.1,20860.0
2019-12-27,58.99704360961914,19.520000457763672,75.63999938964844,28.691999435424805,9.960000038146973,,,215.47000122070312,,,
2019-12-29,,,,,,,,,769.9,371.1,21310.0
2019-12-30,57.8637809753418,19.049999237060547,74.1500015258789,27.64666748046875,9.720000267028809,,,212.91000366210938,796.2,369.0,21260.0
2019-12-31,58.60600280761719,19.559999465942383,75.5999984741211,27.8886661529541,9.800000190734863,,,212.10000610351562,820.3,372.5,21320.0
2020-01-01,,,,,,,,,833.1,391.9,21820.0
2020-01-02,59.754215240478516,19.229999542236328,75.63999938964844,28.68400001525879,9.5600004196167,,,219.77000427246094,851.2,468.0,21930.0
2020-01-03,58.797786712646484,18.889999389648438,75.41000366210938,29.534000396728516,9.09000015258789,,,217.0,,,
2020-01-05,,,,,,,,,862.4,447.3,22270.0
2020-01-06,59.044368743896484,18.1299991607666,74.58999633789062,30.1026668548584,9.069999694824219,,,216.63999938964844,855.3,437.9,21960.0
2020-01-07,59.75919723510742,17.780000686645508,83.88999938964844,31.270666122436523,9.100000381469727,,,217.6300048828125,888.8,441.4,21990.0
2020-01-08,59.871280670166016,17.979999542236328,81.4800033569336,32.80933380126953,8.920000076293945,,,218.0,875.7,453.2,21610.0
2020-01-09,60.5288200378418,18.399999618530273,90.25,32.089332580566406,9.020000457763672,,,221.77999877929688,882.6,422.4,21480.0
2020-01-10,60.85261154174805,19.139999389648438,96.06999969482422,31.876667022705078,9.010000228881836,,,223.8300018310547,,,
2020-01-12,,,,,,,,,883.2,420.4,21310.0
2020-01-13,62.76048278808594,20.260000228881836,114.33999633789062,34.990665435791016,9.170000076293945,,,230.47999572753906,885.0,410.0,21240.0
2020-01-14,61.5898551940918,20.0,117.05000305175781,35.861331939697266,10.039999961853027,,,226.49000549316406,866.0,403.0,21280.0
2020-01-15,61.16395950317383,20.239999771118164,107.08000183105469,34.56666564941406,10.539999961853027,,,225.05999755859375,868.3,404.0,21090.0
2020-01-16,62.00082015991211,21.010000228881836,110.4000015258789,34.232666015625,10.619999885559082,,,223.94000244140625,824.3,400.0,21250.0
2020-01-17,62.08799362182617,20.6200008392334,109.12000274658203,34.03333282470703,10.199999809265137,,,227.42999267578125,,,
2020-01-19,,,,,,,,,798.7,401.5,21090.0
2020-01-20,,,,,,,,,800.7,419.6,21330.0
2020-01-21,61.754234313964844,20.940000534057617,129.17999267578125,36.47999954223633,10.020000457763672,,,222.25999450683594,788.7,405.1,21170.0
2020-01-22,62.29472351074219,21.969999313354492,122.4000015258789,37.97066879272461,10.449999809265137,,,222.3699951171875,797.6,401.9,21580.0
2020-01-23,62.97966003417969,21.469999313354492,118.63999938964844,38.14666748046875,10.390000343322754,,,219.1300048828125,789.0,390.3,21680.0
2020-01-24,62.386878967285156,21.1200008392334,119.48999786376953,37.654666900634766,10.100000381469727,,,213.75,,,
2020-01-26,,,,,,,,,776.0,386.8,21100.0
2020-01-27,59.826446533203125,22.739999771118164,124.75,37.201332092285156,10.130000114440918,,,205.47000122070312,776.7,371.1,20260.0
2020-01-28,61.761722564697266,22.360000610351562,120.12000274658203,37.793331146240234,10.210000038146973,,,210.22999572753906,779.5,373.5,19760.0
2020-01-29,61.156471252441406,20.549999237060547,114.87999725341797,38.732666015625,10.380000114440918,,,212.02000427246094,775.3,401.5,19460.0
2020-01-30,61.22372817993164,20.989999771118164,117.29000091552734,42.72066879272461,10.270000457763672,,,208.5800018310547,757.2,384.8,19270.0
2020-01-31,58.887451171875,20.510000228881836,110.41999816894531,43.371334075927734,10.399999618530273,,,206.58999633789062,,,
2020-02-02,,,,,,,,,724.9,359.4,18440.0
2020-02-03,59.85882568359375,20.3799991607666,106.0,52.0,11.149999618530273,,,213.10000610351562,717.4,376.7,18400.0
2020-02-04,61.552486419677734,20.8700008392334,110.43000030517578,59.137332916259766,12.0600004196167,,,222.8800048828125,725.6,371.8,18890.0
2020-02-05,62.45662307739258,20.049999237060547,110.16999816894531,48.97999954223633,12.100000381469727,,,220.22000122070312,720.4,376.2,18960.0
2020-02-06,63.32587814331055,19.8799991607666,111.88999938964844,49.930667877197266,12.119999885559082,,,220.89999389648438,710.0,373.5,18740.0
2020-02-07,62.66334915161133,23.239999771118164,116.44000244140625,49.871334075927734,12.15999984741211,,,216.52999877929688,,,
2020-02-09,,,,,,,,,713.1,363.3,18630.0
2020-02-10,65.49776458740234,23.649999618530273,119.7300033569336,51.41866683959961,12.350000381469727,,,215.77000427246094,722.6,362.5,18750.0
2020-02-11,66.72317504882812,21.350000381469727,117.13999938964844,51.62533187866211,12.329999923706055,,,217.2100067138672,726.8,360.1,18760.0
2020-02-12,67.88135528564453,19.010000228881836,114.7300033569336,51.15266799926758,13.449999809265137,,,224.30999755859375,729.7,371.6,18710.0
2020-02-13,67.4429931640625,19.045000076293945,112.01000213623047,53.599998474121094,12.569999694824219,,,220.36000061035156,729.7,368.4,18590.0
2020-02-14,72.17778778076172,19.0,116.22000122070312,53.33533477783203,12.220000267028809,,,219.6300048828125,,,
2020-02-16,,,,,,,,,726.5,385.0,18640.0
2020-02-17,,,,,,,,,729.6,385.0,18960.0
2020-02-18,73.86649322509766,18.90999984741211,122.02999877929688,57.22666549682617,12.319999694824219,,,220.52000427246094,723.0,374.2,18780.0
2020-02-19,78.38211822509766,18.920000076293945,126.0999984741211,61.16133117675781,13.449999809265137,,,222.13999938964844,724.8,380.4,19230.0
2020-02-20,76.88768768310547,18.540000915527344,120.58000183105469,59.96066665649414,13.3100004196167,,,218.0399932861328,715.0,379.7,19660.0
2020-02-21,73.24381256103516,18.229999542236328,117.44999694824219,60.06666564941406,13.1899995803833,,,212.58999633789062,,,
2020-02-23,,,,,,,,,709.9,360.7,19140.0
2020-02-24,68.06565856933594,18.59000015258789,113.95999908447266,55.58599853515625,12.699999809265137,,,206.16000366210938,687.9,348.1,18700.0
2020-02-25,65.26860809326172,23.760000228881836,109.91999816894531,53.32733154296875,13.239999771118164,,,205.61000061035156,691.0,358.3,19090.0
2020-02-26,66.66340637207031,29.15999984741211,112.51000213623047,51.91999816894531,13.020000457763672,,,208.74000549316406,681.1,349.7,19050.0
2020-02-27,62.95254135131836,26.15999984741211,106.13999938964844,45.266666412353516,12.210000038146973,,,205.02999877929688,663.4,329.6,18650.0
2020-02-28,67.30638122558594,25.93000030517578,89.6500015258789,44.53266525268555,11.529999732971191,,,208.0,,,
2020-03-01,,,,,,,,,663.4,342.2,18510.0
2020-03-02,68.89140319824219,29.8799991607666,96.0999984741211,49.574668884277344,11.680000305175781,,,210.97999572753906,,,
2020-03-03,66.2646484375,27.90999984741211,95.43000030517578,49.70066833496094,11.210000038146973,,,207.41000366210938,666.9,368.0,18800.0
2020-03-04,70.90510559082031,27.489999771118164,101.88999938964844,49.96666717529297,11.369999885559082,,,211.9600067138672,660.3,360.9,18570.0
2020-03-05,68.10885620117188,28.010000228881836,95.87000274658203,48.30266571044922,10.979999542236328,,,211.4600067138672,658.0,357.4,18290.0
2020-03-06,66.30203247070312,29.610000610351562,96.08999633789062,46.89866638183594,10.300000190734863,,,204.63999938964844,,,
2020-03-08,,,,,,,,,652.0,330.7,17320.0
2020-03-09,61.16813659667969,24.290000915527344,87.95999908447266,40.53333282470703,8.880000114440918,,,197.66000366210938,601.9,272.0,15430.0
2020-03-10,65.06591033935547,22.34000015258789,90.9800033569336,43.02199935913086,9.369999885559082,,,206.38999938964844,,,
2020-03-11,61.42483139038086,23.610000610351562,82.63999938964844,42.28200149536133,9.010000228881836,,,198.91000366210938,588.3,266.5,15410.0
2020-03-12,53.908409118652344,22.299999237060547,74.0,37.369998931884766,7.800000190734863,,,185.10000610351562,535.2,210.2,14000.0
2020-03-13,60.021732330322266,21.299999237060547,73.05999755859375,36.44133377075195,8.399999618530273,,,194.0,,,
2020-03-15,,,,,,,,,528.5,209.9,14570.0
2020-03-16,48.946468353271484,26.489999771118164,61.54999923706055,29.67133331298828,7.150000095367432,,,178.85000610351562,470.0,207.2,14520.0
2020-03-17,54.14766311645508,28.18000030517578,60.31999969482422,28.68000030517578,7.340000152587891,,,184.80999755859375,444.9,229.1,14070.0
2020-03-18,50.54644775390625,31.579999923706055,54.02000045776367,24.08133316040039,6.690000057220459,,,180.0,431.6,208.1,13510.0
2020-03-19,53.07601547241211,28.270000457763672,57.33000183105469,28.50933265686035,7.170000076293945,,,180.8800048828125,450.0,212.8,13800.0
2020-03-20,51.27666473388672,28.200000762939453,57.9900016784668,28.50200080871582,7.269999980926514,,,181.3000030517578,,,
2020-03-22,,,,,,,,,435.0,210.2,14650.0
2020-03-23,53.006229400634766,26.56999969482422,57.54999923706055,28.952667236328125,7.489999771118164,,,176.33999633789062,439.8,228.7,15660.0
2020-03-24,62.1002082824707,25.81999969482422,67.43000030517578,33.66666793823242,8.119999885559082,,,185.75,452.1,259.9,16490.0
2020-03-25,61.21299362182617,27.1299991607666,73.0,35.95000076293945,7.840000152587891,,,188.55999755859375,450.1,261.9,16360.0
2020-03-26,64.1089096069336,27.940000534057617,71.0999984741211,35.21066665649414,7.900000095367432,,,195.32000732421875,473.0,290.8,16080.0
2020-03-27,62.98493576049805,30.049999237060547,66.12000274658203,34.29066848754883,7.559999942779541,,,188.58999633789062,,,
2020-03-29,,,,,,,,,541.9,365.0,15750.0
2020-03-30,66.18988037109375,30.479999542236328,66.08999633789062,33.47533416748047,8.510000228881836,,,191.27000427246094,550.3,471.0,15800.0
2020-03-31,65.69393157958984,29.950000762939453,66.5999984741211,34.93333435058594,8.979999542236328,,,194.47999572753906,588.5,431.0,16300.0
2020-04-01,60.577491760253906,29.670000076293945,64.18000030517578,32.104000091552734,8.470000267028809,,,187.55999755859375,579.4,446.0,15740.0
