Symbol,sector,description,total_return,total_volatility,total_sharpe,annual_return,annual_volatility,annual_sharpe,monthly_return,monthly_volatility,monthly_sharpe,forecast_return,forecast_volatility,forecast_sharpe
LEGH,US stocks,Legacy Housing Corporation Common Stock (TX),,,,,,,,,,,,
LEGN,US stocks,Legend Biotech Corporation American Depositary Shares,,,,,,,,,,,,
LEJU,US stocks,Leju Holdings Limited American Depositary Shares each representing one Ordinary share,,,,,,,,,,,,
LEN,US stocks,Lennar Corporation Class A Common Stock,,,,,,,,,,,,
LEO,US stocks,BNY Mellon Strategic Municipals Inc. Common Stock,,,,,,,,,,,,
LESL,US stocks,Leslie's Inc. Common Stock,,,,,,,,,,,,
LEU,US stocks,Centrus Energy Corp. Class A Common Stock,,,,,,,,,,,,
LEV,US stocks,The Lion Electric Company Common Shares,,,,,,,,,,,,
LEVI,US stocks,Levi Strauss & Co Class A Common Stock,,,,,,,,,,,,
LEXX,US stocks,Lexaria Bioscience Corp. Common Stock,,,,,,,,,,,,
LEXXW,US stocks,Lexaria Bioscience Corp. Warrant,,,,,,,,,,,,
LFAC,US stocks,LF Capital Acquisition Corp. II Class A Common Stock,,,,,,,,,,,,
LFACW,US stocks,LF Capital Acquisition Corp. II Warrants,,,,,,,,,,,,
LFCR,US stocks,Lifecore Biomedical Inc. Common Stock,,,,,,,,,,,,
LFLY,US stocks,Leafly Holdings Inc. Common Stock,,,,,,,,,,,,
LFLYW,US stocks,Leafly Holdings Inc. Warrant,,,,,,,,,,,,
LFMD,US stocks,LifeMD Inc. Common Stock,,,,,,,,,,,,
LFMDP,US stocks,LifeMD Inc. 8.875% Series A Cumulative Perpetual Preferred Stock,,,,,,,,,,,,
LFST,US stocks,LifeStance Health Group Inc. Common Stock,,,,,,,,,,,,
LFT,US stocks,Lument Finance Trust Inc. Common Stock,,,,,,,,,,,,
LFT^A,US stocks,Lument Finance Trust Inc. 7.875% Series A Cumulative Redeemable Preferred Stock,,,,,,,,,,,,
LFUS,US stocks,Littelfuse Inc. Common Stock,,,,,,,,,,,,
LFVN,US stocks,Lifevantage Corporation Common Stock (Delaware),,,,,,,,,,,,
LGHL,US stocks,Lion Group Holding Ltd. American Depositary Share,,,,,,,,,,,,
LGHLW,US stocks,Lion Group Holding Ltd. Warrant,,,,,,,,,,,,
LGI,US stocks,Lazard Global Total Return and Income Fund Common Stock,,,,,,,,,,,,
LGIH,US stocks,LGI Homes Inc. Common Stock,,,,,,,,,,,,
LGL,US stocks,LGL Group Inc. (The) Common Stock,,,,,,,,,,,,
LGMK,US stocks,LogicMark Inc. Common Stock (NV),,,,,,,,,,,,
LGND,US stocks,Ligand Pharmaceuticals Incorporated Common Stock,,,,,,,,,,,,
LGO,US stocks,Largo Inc. Common Shares,,,,,,,,,,,,
LGSTW,US stocks,Semper Paratus Acquisition Corporation Warrant,,,,,,,,,,,,
LGVC,US stocks,LAMF Global Ventures Corp. I Class A Ordinary Shares,,,,,,,,,,,,
LGVCW,US stocks,LAMF Global Ventures Corp. I Warrant,,,,,,,,,,,,
LGVN,US stocks,Longeveron Inc. Class A Common Stock,,,,,,,,,,,,
LH,US stocks,Laboratory Corporation of America Holdings Common Stock,,,,,,,,,,,,
LHC,US stocks,Leo Holdings Corp. II Class A Ordinary Shares,,,,,,,,,,,,
LHX,US stocks,L3Harris Technologies Inc. Common Stock,,,,,,,,,,,,
LI,US stocks,Li Auto Inc. American Depositary Shares,,,,,,,,,,,,
LIAN,US stocks,LianBio American Depositary Shares,,,,,,,,,,,,
LIBY,US stocks,Liberty Resources Acquisition Corp. Class A Common Stock,,,,,,,,,,,,
LIBYW,US stocks,Liberty Resources Acquisition Corp. Warrant,,,,,,,,,,,,
LICN,US stocks,Lichen China Limited Class A Ordinary Shares,,,,,,,,,,,,
LICY,US stocks,Li-Cycle Holdings Corp. Common Shares,,,,,,,,,,,,
LIDR,US stocks,AEye Inc. Class A Common Stock,,,,,,,,,,,,
LIDRW,US stocks,AEye Inc. Warrant,,,,,,,,,,,,
LIFE,US stocks,aTyr Pharma Inc. Common Stock,,,,,,,,,,,,
LIFW,US stocks,MSP Recovery Inc. Class A Common Stock,,,,,,,,,,,,
LIFWW,US stocks,MSP Recovery Inc. Warrant,,,,,,,,,,,,
LIFWZ,US stocks,MSP Recovery Inc. Warrant,,,,,,,,,,,,
LII,US stocks,Lennox International Inc. Common Stock,,,,,,,,,,,,
LILA,US stocks,Liberty Latin America Ltd. Class A Common Stock,,,,,,,,,,,,
LILAK,US stocks,Liberty Latin America Ltd. Class C Common Stock,,,,,,,,,,,,
LILM,US stocks,Lilium N.V. Class A Ordinary Shares,,,,,,,,,,,,
LILMW,US stocks,Lilium N.V. Warrants,,,,,,,,,,,,
LIN,US stocks,Linde plc Ordinary Shares,,,,,,,,,,,,
LINC,US stocks,Lincoln Educational Services Corporation Common Stock,,,,,,,,,,,,
LIND,US stocks,Lindblad Expeditions Holdings Inc. Common Stock,,,,,,,,,,,,
LINK,US stocks,Interlink Electronics Inc. Common Stock,,,,,,,,,,,,
LIPO,US stocks,Lipella Pharmaceuticals Inc. Common Stock,,,,,,,,,,,,
LIQT,US stocks,LiqTech International Inc. Common Stock,,,,,,,,,,,,
LITB,US stocks,LightInTheBox Holding Co. Ltd. American Depositary Shares each representing 2 ordinary shares,,,,,,,,,,,,
LITE,US stocks,Lumentum Holdings Inc. Common Stock,,,,,,,,,,,,
LITM,US stocks,Snow Lake Resources Ltd. Common Shares,,,,,,,,,,,,
LIVB,US stocks,LIV Capital Acquisition Corp. II Class A Ordinary Shares,,,,,,,,,,,,
LIVBU,US stocks,LIV Capital Acquisition Corp. II Unit,,,,,,,,,,,,
LIVBW,US stocks,LIV Capital Acquisition Corp. II Warrants,,,,,,,,,,,,
LIVE,US stocks,Live Ventures Incorporated Common Stock,,,,,,,,,,,,
LIVN,US stocks,LivaNova PLC Ordinary Shares,,,,,,,,,,,,
LIXT,US stocks,Lixte Biotechnology Holdings Inc. Common Stock,,,,,,,,,,,,
LIXTW,US stocks,Lixte Biotechnology Holdings Inc. Warrants,,,,,,,,,,,,
LIZI,US stocks,LIZHI INC. American Depositary Shares,,,,,,,,,,,,
LKCO,US stocks,Luokung Technology Corp Ordinary Shares,,,,,,,,,,,,
LKFN,US stocks,Lakeland Financial Corporation Common Stock,,,,,,,,,,,,
LKQ,US stocks,LKQ Corporation Common Stock,,,,,,,,,,,,
LL,US stocks,LL Flooring Holdings Inc. Common Stock,,,,,,,,,,,,
LLAP,US stocks,Terran Orbital Corporation Common Stock,,,,,,,,,,,,
LLY,US stocks,Eli Lilly and Company Common Stock,,,,,,,,,,,,
LLYVA,US stocks,Liberty Media Corporation Series A Liberty Live Common Stock,,,,,,,,,,,,
LLYVK,US stocks,Liberty Media Corporation Series C Liberty Live Common Stock,,,,,,,,,,,,
LMAT,US stocks,LeMaitre Vascular Inc. Common Stock,,,,,,,,,,,,
LMB,US stocks,Limbach Holdings Inc. Common Stock,,,,,,,,,,,,
LMDX,US stocks,LumiraDx Limited Common Shares,,,,,,,,,,,,
LMDXW,US stocks,LumiraDx Limited Warrant,,,,,,,,,,,,
LMFA,US stocks,LM Funding America Inc. Common Stock,,,,,,,,,,,,
LMND,US stocks,Lemonade Inc. Common Stock,,,,,,,,,,,,
LMNL,US stocks,Liminal BioSciences Inc. Common Shares,,,,,,,,,,,,
LMNR,US stocks,Limoneira Co Common Stock,,,,,,,,,,,,
LMT,US stocks,Lockheed Martin Corporation Common Stock,,,,,,,,,,,,
LNC,US stocks,Lincoln National Corporation Common Stock,,,,,,,,,,,,
LNC^D,US stocks,Lincoln National Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of 9.000% Non-Cumulative Preferred Stock Series D,,,,,,,,,,,,
LND,US stocks,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),,,,,,,,,,,,
LNG,US stocks,Cheniere Energy Inc. Common Stock,,,,,,,,,,,,
LNKB,US stocks,LINKBANCORP Inc. Common Stock,,,,,,,,,,,,
LNN,US stocks,Lindsay Corporation Common Stock,,,,,,,,,,,,
LNSR,US stocks,LENSAR Inc. Common Stock,,,,,,,,,,,,
LNT,US stocks,Alliant Energy Corporation Common Stock,,,,,,,,,,,,
LNTH,US stocks,Lantheus Holdings Inc. Common Stock,,,,,,,,,,,,
LNW,US stocks,Light & Wonder Inc. Common Stock,,,,,,,,,,,,
LNZA,US stocks,LanzaTech Global Inc. Common Stock,,,,,,,,,,,,
LNZAW,US stocks,LanzaTech Global Inc. Warrant,,,,,,,,,,,,
LOAN,US stocks,Manhattan Bridge Capital Inc,,,,,,,,,,,,
LOB,US stocks,Live Oak Bancshares Inc. Common Stock,,,,,,,,,,,,
LOCC,US stocks,Live Oak Crestview Climate Acquisition Corp. Class A Common Stock,,,,,,,,,,,,
LOCL,US stocks,Local Bounti Corporation Common Stock,,,,,,,,,,,,
LOCO,US stocks,El Pollo Loco Holdings Inc. Common Stock,,,,,,,,,,,,
LODE,US stocks,Comstock Inc. Common Stock,,,,,,,,,,,,
LOGI,US stocks,Logitech International S.A. Ordinary Shares,,,,,,,,,,,,
LOMA,US stocks,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,,,,,,,,,,,,
LOOP,US stocks,Loop Industries Inc. Common Stock,,,,,,,,,,,,
LOPE,US stocks,Grand Canyon Education Inc. Common Stock,,,,,,,,,,,,
LOV,US stocks,Spark Networks SE American Depositary Shares ,,,,,,,,,,,,
LOVE,US stocks,The Lovesac Company Common Stock,,,,,,,,,,,,
LOW,US stocks,Lowe's Companies Inc. Common Stock,,,,,,,,,,,,
LPCN,US stocks,Lipocine Inc. Common Stock,,,,,,,,,,,,
LPG,US stocks,Dorian LPG Ltd. Common Stock,,,,,,,,,,,,
LPL,US stocks,LG Display Co Ltd AMERICAN DEPOSITORY SHARES,,,,,,,,,,,,
LPLA,US stocks,LPL Financial Holdings Inc. Common Stock,,,,,,,,,,,,
LPRO,US stocks,Open Lending Corporation Common Stock,,,,,,,,,,,,
LPSN,US stocks,LivePerson Inc. Common Stock,,,,,,,,,,,,
LPTH,US stocks,LightPath Technologies Inc. Class A Common Stock,,,,,,,,,,,,
LPTV,US stocks,Loop Media Inc. Common Stock,,,,,,,,,,,,
LPTX,US stocks,Leap Therapeutics Inc. Common Stock,,,,,,,,,,,,
LPX,US stocks,Louisiana-Pacific Corporation Common Stock,,,,,,,,,,,,
LQDA,US stocks,Liquidia Corporation Common Stock,,,,,,,,,,,,
LQDT,US stocks,Liquidity Services Inc. Common Stock,,,,,,,,,,,,
LRCX,US stocks,Lam Research Corporation Common Stock,,,,,,,,,,,,
LRFC,US stocks,Logan Ridge Finance Corporation Common Stock,,,,,,,,,,,,
LRMR,US stocks,Larimar Therapeutics Inc. Common Stock,,,,,,,,,,,,
LRN,US stocks,Stride Inc. Common Stock,,,,,,,,,,,,
LSAK,US stocks,Lesaka Technologies Inc. Common Stock,,,,,,,,,,,,
LSBK,US stocks,Lake Shore Bancorp Inc. Common Stock,,,,,,,,,,,,
LSCC,US stocks,Lattice Semiconductor Corporation Common Stock,,,,,,,,,,,,
LSDI,US stocks,Lucy Scientific Discovery Inc. Common Stock,,,,,,,,,,,,
LSEA,US stocks,Landsea Homes Corporation Common Stock,,,,,,,,,,,,
LSEAW,US stocks,Landsea Homes Corporation Warrant,,,,,,,,,,,,
LSF,US stocks,Laird Superfood Inc. Common Stock,,,,,,,,,,,,
LSPD,US stocks,Lightspeed Commerce Inc. Subordinate Voting Shares,,,,,,,,,,,,
LSTA,US stocks,Lisata Therapeutics Inc. Common Stock,,,,,,,,,,,,
LSTR,US stocks,Landstar System Inc. Common Stock,,,,,,,,,,,,
LSXMA,US stocks,Liberty Media Corporation Series A Liberty SiriusXM Common Stock,,,,,,,,,,,,
LSXMB,US stocks,Liberty Media Corporation Series B Liberty SiriusXM Common Stock,,,,,,,,,,,,
LSXMK,US stocks,Liberty Media Corporation Series C Liberty SiriusXM Common Stock,,,,,,,,,,,,
LTBR,US stocks,Lightbridge Corporation Common Stock,,,,,,,,,,,,
LTC,US stocks,LTC Properties Inc. Common Stock,,,,,,,,,,,,
LTCH,US stocks,Latch Inc. Common Stock,,,,,,,,,,,,
LTCHW,US stocks,Latch Inc. Warrant expiring 6/4/2026,,,,,,,,,,,,
LTH,US stocks,Life Time Group Holdings Inc. Common Stock,,,,,,,,,,,,
LTHM,US stocks,Livent Corporation Common Stock,,,,,,,,,,,,
LTRN,US stocks,Lantern Pharma Inc. Common Stock,,,,,,,,,,,,
LTRPA,US stocks,Liberty TripAdvisor Holdings Inc. Series A Common Stock,,,,,,,,,,,,
LTRPB,US stocks,Liberty TripAdvisor Holdings Inc. Series B Common Stock,,,,,,,,,,,,
LTRX,US stocks,Lantronix Inc. Common Stock,,,,,,,,,,,,
LTRY,US stocks,Lottery.com Inc. Common Stock,,,,,,,,,,,,
LTRYW,US stocks,Lottery.com Inc. Warrants,,,,,,,,,,,,
LU,US stocks,Lufax Holding Ltd American Depositary Shares two of which representing one Ordinary Share,,,,,,,,,,,,
LUCD,US stocks,Lucid Diagnostics Inc. Common Stock,,,,,,,,,,,,
LUCY,US stocks,Innovative Eyewear Inc. Common Stock,,,,,,,,,,,,
LUCYW,US stocks,Innovative Eyewear Inc. Series A Warrants,,,,,,,,,,,,
LULU,US stocks,lululemon athletica inc. Common Stock,,,,,,,,,,,,
LUMN,US stocks,Lumen Technologies Inc. Common Stock,,,,,,,,,,,,
LUMO,US stocks,Lumos Pharma Inc. Common Stock,,,,,,,,,,,,
LUNA,US stocks,Luna Innovations Incorporated Common Stock,,,,,,,,,,,,
LUNG,US stocks,Pulmonx Corporation Common Stock,,,,,,,,,,,,
LUNR,US stocks,Intuitive Machines Inc. Class A Common Stock,,,,,,,,,,,,
LUNRW,US stocks,Intuitive Machines Inc. Warrants,,,,,,,,,,,,
LUV,US stocks,Southwest Airlines Company Common Stock,,,,,,,,,,,,
LUXH,US stocks,LuxUrban Hotels Inc. Common Stock,,,,,,,,,,,,
LVLU,US stocks,Lulu's Fashion Lounge Holdings Inc. Common Stock,,,,,,,,,,,,
LVO,US stocks,LiveOne Inc. Common Stock,,,,,,,,,,,,
LVOX,US stocks,LiveVox Holdings Inc. Class A Common Stock,,,,,,,,,,,,
LVOXW,US stocks,LiveVox Holdings Inc. Warrant,,,,,,,,,,,,
LVRO,US stocks,Lavoro Limited Class A Ordinary Shares,,,,,,,,,,,,
LVROW,US stocks,Lavoro Limited Warrant,,,,,,,,,,,,
LVS,US stocks,Las Vegas Sands Corp. Common Stock,,,,,,,,,,,,
LVTX,US stocks,LAVA Therapeutics N.V. Ordinary Shares,,,,,,,,,,,,
LVWR,US stocks,LiveWire Group Inc. Common Stock,,,,,,,,,,,,
LW,US stocks,Lamb Weston Holdings Inc. Common Stock ,,,,,,,,,,,,
LWAY,US stocks,Lifeway Foods Inc. Common Stock,,,,,,,,,,,,
LWLG,US stocks,Lightwave Logic Inc. Common Stock,,,,,,,,,,,,
LX,US stocks,LexinFintech Holdings Ltd. American Depositary Shares,,,,,,,,,,,,
LXEH,US stocks,Lixiang Education Holding Co. Ltd. American Depositary Shares,,,,,,,,,,,,
LXFR,US stocks,Luxfer Holdings PLC Ordinary Shares,,,,,,,,,,,,
LXP,US stocks,LXP Industrial Trust Common Stock (Maryland REIT),,,,,,,,,,,,
LXP^C,US stocks,LXP Industrial Trust 6.5% Series C Cumulative Convertible Preferred Stock,,,,,,,,,,,,
LXRX,US stocks,Lexicon Pharmaceuticals Inc. Common Stock,,,,,,,,,,,,
LXU,US stocks,LSB Industries Inc. Common Stock,,,,,,,,,,,,
LYB,US stocks,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),,,,,,,,,,,,
LYEL,US stocks,Lyell Immunopharma Inc. Common Stock,,,,,,,,,,,,
LYFT,US stocks,Lyft Inc. Class A Common Stock,,,,,,,,,,,,
LYG,US stocks,Lloyds Banking Group Plc American Depositary Shares,,,,,,,,,,,,
LYRA,US stocks,Lyra Therapeutics Inc. Common Stock,,,,,,,,,,,,
LYT,US stocks,Lytus Technologies Holdings PTV. Ltd. Common Shares,,,,,,,,,,,,
LYTS,US stocks,LSI Industries Inc. Common Stock,,,,,,,,,,,,
LYV,US stocks,Live Nation Entertainment Inc. Common Stock,,,,,,,,,,,,
LZ,US stocks,LegalZoom.com Inc. Common Stock,,,,,,,,,,,,
LZB,US stocks,La-Z-Boy Incorporated Common Stock,,,,,,,,,,,,
LZM,US stocks,Lifezone Metals Limited Ordinary Shares,,,,,,,,,,,,
M,US stocks,Macy's Inc Common Stock,,,,,,,,,,,,
MA,US stocks,Mastercard Incorporated Common Stock,,,,,,,,,,,,
MAA,US stocks,Mid-America Apartment Communities Inc. Common Stock,,,,,,,,,,,,
MAA^I,US stocks,Mid-America Apartment Communities Inc. 8.50% Series I Cumulative Redeemable Preferred Stock,,,,,,,,,,,,
MAC,US stocks,Macerich Company (The) Common Stock,,,,,,,,,,,,
MACA,US stocks,Moringa Acquisition Corp Class A Ordinary Shares,,,,,,,,,,,,
MACAU,US stocks,Moringa Acquisition Corp Units,,,,,,,,,,,,
MACAW,US stocks,Moringa Acquisition Corp Warrant,,,,,,,,,,,,
MACK,US stocks,Merrimack Pharmaceuticals Inc. Common Stock,,,,,,,,,,,,
MAG,US stocks,MAG Silver Corporation Ordinary Shares,,,,,,,,,,,,
MAIA,US stocks,MAIA Biotechnology Inc. Common Stock,,,,,,,,,,,,
MAIN,US stocks,Main Street Capital Corporation Common Stock,,,,,,,,,,,,
MAMA,US stocks,Mama's Creations Inc. Common Stock,,,,,,,,,,,,
MAN,US stocks,ManpowerGroup Common Stock,,,,,,,,,,,,
MANH,US stocks,Manhattan Associates Inc. Common Stock,,,,,,,,,,,,
MANU,US stocks,Manchester United Ltd. Class A Ordinary Shares,,,,,,,,,,,,
MAPS,US stocks,WM Technology Inc. Class A Common Stock ,,,,,,,,,,,,
MAPSW,US stocks,WM Technology Inc. Warrants ,,,,,,,,,,,,
MAQCW,US stocks,Maquia Capital Acquisition Corporation Warrant,,,,,,,,,,,,
MAR,US stocks,Marriott International Class A Common Stock,,,,,,,,,,,,
MARA,US stocks,Marathon Digital Holdings Inc. Common Stock,,,,,,,,,,,,
MARK,US stocks,Remark Holdings Inc. Common Stock,,,,,,,,,,,,
MARPS,US stocks,Marine Petroleum Trust Units of Beneficial Interest,,,,,,,,,,,,
MARX,US stocks,Mars Acquisition Corp. Ordinary Shares,,,,,,,,,,,,
MAS,US stocks,Masco Corporation Common Stock,,,,,,,,,,,,
MASI,US stocks,Masimo Corporation Common Stock,,,,,,,,,,,,
MASS,US stocks,908 Devices Inc. Common Stock,,,,,,,,,,,,
MAT,US stocks,Mattel Inc. Common Stock,,,,,,,,,,,,
MATH,US stocks,Metalpha Technology Holding Limited Ordinary Shares,,,,,,,,,,,,
MATV,US stocks,Mativ Holdings Inc. Common Stock,,,,,,,,,,,,
MATW,US stocks,Matthews International Corporation Class A Common Stock,,,,,,,,,,,,
MATX,US stocks,Matson Inc. Common Stock,,,,,,,,,,,,
MAV,US stocks,Pioneer Municipal High Income Advantage Fund Inc.,,,,,,,,,,,,
MAX,US stocks,MediaAlpha Inc. Class A Common Stock,,,,,,,,,,,,
MAXN,US stocks,Maxeon Solar Technologies Ltd. Ordinary Shares,,,,,,,,,,,,
MAYS,US stocks,J. W. Mays Inc. Common Stock,,,,,,,,,,,,
MBAC,US stocks,M3-Brigade Acquisition II Corp. Class A Common Stock,,,,,,,,,,,,
MBC,US stocks,MasterBrand Inc. Common Stock,,,,,,,,,,,,
MBCN,US stocks,Middlefield Banc Corp. Common Stock,,,,,,,,,,,,
MBI,US stocks,MBIA Inc. Common Stock,,,,,,,,,,,,
MBIN,US stocks,Merchants Bancorp Common Stock,,,,,,,,,,,,
MBINM,US stocks,Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock,,,,,,,,,,,,
MBINN,US stocks,Merchants Bancorp Depositary Shares Preferred Series C,,,,,,,,,,,,
MBINO,US stocks,Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series B  Fixed-to-Floating Rate,,,,,,,,,,,,
MBINP,US stocks,Merchants Bancorp 7.00% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,,,,,,,,,,,,
MBIO,US stocks,Mustang Bio Inc. Common Stock,,,,,,,,,,,,
MBLY,US stocks,Mobileye Global Inc. Class A Common Stock,,,,,,,,,,,,
MBNKP,US stocks,Medallion Bank Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F,,,,,,,,,,,,
MBOT,US stocks,Microbot Medical Inc. Common Stock,,,,,,,,,,,,
MBRX,US stocks,Moleculin Biotech Inc. Common Stock,,,,,,,,,,,,
MBSC,US stocks,M3-Brigade Acquisition III Corp. Class A Common Stock,,,,,,,,,,,,
MBTC,US stocks,Nocturne Acquisition Corporation Ordinary Shares,,,,,,,,,,,,
MBTCR,US stocks,Nocturne Acquisition Corporation Right,,,,,,,,,,,,
MBUU,US stocks,Malibu Boats Inc. Class A Common Stock,,,,,,,,,,,,
MBWM,US stocks,Mercantile Bank Corporation Common Stock,,,,,,,,,,,,
MC,US stocks,Moelis & Company Class A Common Stock,,,,,,,,,,,,
MCAA,US stocks,Mountain & Co. I Acquisition Corp. Class A Ordinary Shares,,,,,,,,,,,,
MCAAW,US stocks,Mountain & Co. I Acquisition Corp. Warrant,,,,,,,,,,,,
MCAC,US stocks,Monterey Capital Acquisition Corporation Class A Common Stock,,,,,,,,,,,,
MCACR,US stocks,Monterey Capital Acquisition Corporation Rights,,,,,,,,,,,,
MCAF,US stocks,Mountain Crest Acquisition Corp. IV Common Stock,,,,,,,,,,,,
MCAFR,US stocks,Mountain Crest Acquisition Corp. IV Rights,,,,,,,,,,,,
MCAG,US stocks,Mountain Crest Acquisition Corp. V Common Stock,,,,,,,,,,,,
MCAGR,US stocks,Mountain Crest Acquisition Corp. V Right,,,,,,,,,,,,
MCB,US stocks,Metropolitan Bank Holding Corp. Common Stock,,,,,,,,,,,,
MCBC,US stocks,Macatawa Bank Corporation Common Stock,,,,,,,,,,,,
MCBS,US stocks,MetroCity Bankshares Inc. Common Stock,,,,,,,,,,,,
MCD,US stocks,McDonald's Corporation Common Stock,,,,,,,,,,,,
MCFT,US stocks,MasterCraft Boat Holdings Inc. Common Stock,,,,,,,,,,,,
MCHP,US stocks,Microchip Technology Incorporated Common Stock,,,,,,,,,,,,
MCHX,US stocks,Marchex Inc. Class B Common Stock,,,,,,,,,,,,
MCI,US stocks,Barings Corporate Investors Common Stock,,,,,,,,,,,,
MCK,US stocks,McKesson Corporation Common Stock,,,,,,,,,,,,
MCLD,US stocks,mCloud Technologies Corp. Common Shares,,,,,,,,,,,,
MCLDW,US stocks,mCloud Technologies Corp. Warrants,,,,,,,,,,,,
MCN,US stocks,Madison Covered Call & Equity Strategy Fund Common Stock,,,,,,,,,,,,
MCO,US stocks,Moody's Corporation Common Stock,,,,,,,,,,,,
MCOM,US stocks,micromobility.com Inc. Class A Common stock,,,,,,,,,,,,
MCOMW,US stocks,micromobility.com Inc. Warrant,,,,,,,,,,,,
MCR,US stocks,MFS Charter Income Trust Common Stock,,,,,,,,,,,,
MCRB,US stocks,Seres Therapeutics Inc. Common Stock,,,,,,,,,,,,
MCRI,US stocks,Monarch Casino & Resort Inc. Common Stock,,,,,,,,,,,,
MCS,US stocks,Marcus Corporation (The) Common Stock,,,,,,,,,,,,
MCVT,US stocks,Mill City Ventures III Ltd. Common Stock,,,,,,,,,,,,
MCW,US stocks,Mister Car Wash Inc. Common Stock,,,,,,,,,,,,
MCY,US stocks,Mercury General Corporation Common Stock,,,,,,,,,,,,
MD,US stocks,Pediatrix Medical Group Inc. Common Stock,,,,,,,,,,,,
MDB,US stocks,MongoDB Inc. Class A Common Stock,,,,,,,,,,,,
MDC,US stocks,M.D.C. Holdings Inc. Common Stock,,,,,,,,,,,,
MDGL,US stocks,Madrigal Pharmaceuticals Inc. Common Stock,,,,,,,,,,,,
MDGS,US stocks,Medigus Ltd. American Depositary Shares,,,,,,,,,,,,
MDIA,US stocks,Mediaco Holding Inc. Class A Common Stock ,,,,,,,,,,,,
MDJH,US stocks,MDJM LTD Ordinary Share,,,,,,,,,,,,
MDLZ,US stocks,Mondelez International Inc. Class A Common Stock,,,,,,,,,,,,
MDNA,US stocks,Medicenna Therapeutics Corp. Common Shares,,,,,,,,,,,,
MDRR,US stocks,Medalist Diversified REIT Inc. Common Stock,,,,,,,,,,,,
MDRRP,US stocks,Medalist Diversified REIT Inc. Series A Cumulative Redeemable Preferred Stock,,,,,,,,,,,,
MDRX,US stocks,Veradigm Inc. Common Stock,,,,,,,,,,,,
MDT,US stocks,Medtronic plc. Ordinary Shares,,,,,,,,,,,,
MDU,US stocks,MDU Resources Group Inc. Common Stock (Holding Company),,,,,,,,,,,,
MDV,US stocks,Modiv Inc. Class C Common Stock,,,,,,,,,,,,
MDV^A,US stocks,Modiv Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock,,,,,,,,,,,,
MDVL,US stocks,MedAvail Holdings Inc. Common Stock,,,,,,,,,,,,
MDWD,US stocks,MediWound Ltd. Ordinary Shares,,,,,,,,,,,,
MDWT,US stocks,Midwest Holding Inc. Common Stock,,,,,,,,,,,,
MDXG,US stocks,MiMedx Group Inc Common Stock,,,,,,,,,,,,
MDXH,US stocks,MDxHealth SA American Depositary Shares,,,,,,,,,,,,
ME,US stocks,23andMe Holding Co. Class A Common Stock,,,,,,,,,,,,
MEC,US stocks,Mayville Engineering Company Inc. Common Stock,,,,,,,,,,,,
MED,US stocks,MEDIFAST INC Common Stock,,,,,,,,,,,,
MEDP,US stocks,Medpace Holdings Inc. Common Stock,,,,,,,,,,,,
MEDS,US stocks,TRxADE HEALTH Inc. Common Stock,,,,,,,,,,,,
MEG,US stocks,Montrose Environmental Group Inc. Common Stock,,,,,,,,,,,,
MEGI,US stocks,MainStay CBRE Global Infrastructure Megatrends Term Fund Common Shares,,,,,,,,,,,,
MEGL,US stocks,Magic Empire Global Limited Ordinary Shares,,,,,,,,,,,,
MEI,US stocks,Methode Electronics Inc. Common Stock,,,,,,,,,,,,
MEIP,US stocks,MEI Pharma Inc. Common Stock,,,,,,,,,,,,
MELI,US stocks,MercadoLibre Inc. Common Stock,,,,,,,,,,,,
MEOH,US stocks,Methanex Corporation Common Stock,,,,,,,,,,,,
MER^K,US stocks,Bank of America Corporation Income Capital Obligation Notes initially due December 15 2066,,,,,,,,,,,,
