,601,602,700,701,702,142,143,SPY,QQQ,^RUT,IEI,LQD,GSG,GLD,OIL,TSLA,AAPL,AMZN,MSFT,GOOGL,META,NVDA
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2017-05-02,,,,,,,,214.36009216308594,131.46676635742188,1399.3599853515625,112.46919250488281,97.57413482666016,14.300000190734863,119.6500015258789,14.800000190734863,21.25933265686035,34.5608024597168,47.34700012207031,63.92227554321289,46.85449981689453,152.77999877929688,25.53481674194336
2017-05-03,342.26,344.75,460.53,280.95,324.03,1403.5,1027.99,214.09974670410156,131.04586791992188,1390.9200439453125,112.26910400390625,97.52478790283203,14.300000190734863,117.9800033569336,14.609999656677246,20.73466682434082,34.45537567138672,47.05149841308594,63.7193717956543,47.42250061035156,151.8000030517578,25.72481918334961
2017-05-04,341.8,344.03,460.04,280.92,324.04,1409.95,1026.57,214.3511199951172,131.09371948242188,1388.8499755859375,112.14167785644531,97.33563232421875,13.899999618530273,116.79000091552734,13.90999984741211,19.69733238220215,34.33119201660156,46.87649917602539,63.47031784057617,47.736000061035156,150.85000610351562,25.62611961364746
2017-05-05,,,,,,,,215.1949920654297,131.57196044921875,1397.0,112.16902923583984,97.3685302734375,14.039999961853027,117.01000213623047,14.269399642944336,20.55666732788086,34.90052795410156,46.70750045776367,63.64556121826172,47.513999938964844,150.24000549316406,25.628583908081055
2017-05-07,341.7,343.82,459.73,280.92,324.0,1423.52,1039.48,,,,,,,,,,,,,,,
2017-05-08,342.09,344.21,460.1,280.97,324.02,1423.52,1041.67,215.15908813476562,131.85897827148438,1391.6400146484375,112.01439666748047,97.19583129882812,14.029999732971191,116.75,14.287500381469727,20.479333877563477,35.84942626953125,47.45199966430664,63.59022521972656,47.93450164794922,151.05999755859375,25.35961151123047
2017-05-09,342.23,344.2,460.12,280.99,324.06,1428.62,1054.54,214.9615936279297,132.31814575195312,1391.8599853515625,111.95979309082031,97.21226501464844,13.90999984741211,116.05000305175781,14.159899711608887,21.417333602905273,36.07903289794922,47.64099884033203,63.682456970214844,47.83549880981445,150.47999572753906,25.40157127380371
2017-05-10,342.77,344.75,460.69,281.03,324.09,1420.11,1057.11,215.34765625,132.3946533203125,1399.5899658203125,111.91429901123047,97.34384155273438,14.180000305175781,116.04000091552734,14.525099754333496,21.681333541870117,35.90800094604492,47.4474983215332,63.9315071105957,47.742000579833984,150.2899932861328,29.929630279541016
2017-05-11,342.82,344.62,460.55,281.05,324.11,1422.53,1063.48,214.90771484375,132.28941345214844,1390.199951171875,112.01439666748047,97.39321899414062,14.25,116.5,14.669500350952148,21.540000915527344,36.21854019165039,47.38100051879883,63.14748764038086,47.794498443603516,150.0399932861328,31.215251922607422
2017-05-12,,,,,,,,214.54856872558594,132.5860137939453,1382.77001953125,112.35096740722656,97.88660430908203,14.319999694824219,116.83000183105469,14.5600004196167,21.65399932861328,36.7243537902832,48.067501068115234,63.07368850708008,47.75699996948242,150.3300018310547,31.55824851989746
2017-05-14,343.25,345.05,461.07,281.13,324.1,1431.77,1069.29,,,,,,,,,,,,,,,
2017-05-15,343.47,345.31,461.33,281.13,324.1,1432.49,1069.49,215.73367309570312,133.00686645507812,1393.9200439453125,112.30545043945312,97.87837982177734,14.430000305175781,117.13999938964844,14.922300338745117,21.058666229248047,36.630245208740234,47.89849853515625,63.11981201171875,47.96099853515625,150.19000244140625,33.14244079589844
2017-05-16,343.83,345.84,462.24,281.13,324.22,1432.81,1074.88,215.53614807128906,133.56170654296875,1394.6800537109375,112.36913299560547,98.01821899414062,14.380000114440918,117.6500015258789,14.90429973602295,21.134000778198242,36.576133728027344,48.30350112915039,64.3907241821289,48.230499267578125,149.77999877929688,33.75935745239258
2017-05-17,344.29,346.66,463.29,281.21,324.31,1419.73,1053.21,211.71173095703125,130.16580200195312,1355.8900146484375,112.86033630371094,98.61853790283203,14.449999809265137,119.79000091552734,15.030599594116211,20.407333374023438,35.34807586669922,47.237998962402344,62.60028839111328,47.10850143432617,144.85000610351562,31.51630210876465
2017-05-18,344.26,346.89,463.06,281.17,324.27,1412.19,1037.98,212.56454467773438,131.30416870117188,1361.0799560546875,112.76029968261719,98.60208892822266,14.449999809265137,118.80999755859375,15.08180046081543,20.87066650390625,35.88682174682617,47.92449951171875,62.813663482666016,47.525001525878906,147.66000366210938,32.836463928222656
2017-05-19,,,,,,,,213.94712829589844,131.85897827148438,1367.3299560546875,112.76029968261719,98.65966796875,14.729999542236328,119.4000015258789,15.379599571228027,20.722000122070312,36.0091667175293,47.992000579833984,62.79510498046875,47.73249816894531,148.05999755859375,33.59482192993164
2017-05-21,344.66,347.12,463.0,281.15,324.3,1422.48,1048.53,,,,,,,,,,,,,,,
2017-05-22,344.49,346.78,462.98,281.16,324.26,1421.59,1068.62,215.03341674804688,132.9686279296875,1377.1400146484375,112.71479034423828,98.5774154663086,14.819999694824219,119.9000015258789,15.550000190734863,20.690000534057617,36.22795867919922,48.53350067138672,63.500144958496094,48.20349884033203,148.24000549316406,34.31118392944336
2017-05-23,344.66,346.95,463.24,281.15,324.33,1419.18,1083.34,215.5092315673828,133.10255432128906,1380.97998046875,112.50556945800781,98.27311706542969,14.800000190734863,119.13999938964844,15.617300033569336,20.257333755493164,36.183250427246094,48.57699966430664,63.7135009765625,48.52750015258789,148.07000732421875,33.84925842285156
2017-05-24,344.54,346.79,463.33,281.21,324.31,1418.55,1083.79,216.01197814941406,133.71481323242188,1382.510009765625,112.73294067382812,98.42937469482422,14.75,119.61000061035156,15.520000457763672,20.681333541870117,36.075035095214844,49.01750183105469,63.79701232910156,48.88050079345703,150.0399932861328,34.22966766357422
2017-05-25,344.87,347.12,463.98,281.16,324.34,1423.35,1081.24,217.0443878173828,134.8531951904297,1383.3900146484375,112.72386932373047,98.4704818725586,14.359999656677246,119.4800033569336,14.910699844360352,21.121999740600586,36.1997184753418,49.66899871826172,64.58554077148438,49.59299850463867,151.9600067138672,34.15308380126953
2017-05-26,,,,,,,,216.99952697753906,135.09231567382812,1382.239990234375,112.76029968261719,98.54450225830078,14.510000228881836,120.54000091552734,15.109100341796875,21.676000595092773,36.13855743408203,49.78900146484375,64.90096282958984,49.66350173950195,152.1300048828125,35.03742980957031
2017-05-28,344.98,347.16,464.03,281.23,324.34,1418.59,1076.04,,,,,,,,,,,,,,,
2017-05-29,344.9,347.09,464.4,281.22,324.32,1419.36,1071.79,,,,,,,,,,,,,,,
2017-05-30,,,,,,,,216.8109893798828,135.2071075439453,1371.18994140625,112.89673614501953,98.77478790283203,14.390000343322754,120.13999938964844,15.100000381469727,22.34000015258789,36.15266799926758,49.834999084472656,65.31842803955078,49.80849838256836,152.3800048828125,35.78589630126953
2017-05-31,,,,,,,,216.75714111328125,135.15924072265625,1370.2099609375,112.89673614501953,98.88990783691406,14.260000228881836,120.62000274658203,14.699999809265137,22.733999252319336,35.93857955932617,49.73099899291992,64.7896499633789,49.35449981689453,151.4600067138672,35.65745544433594
2017-06-01,344.91,347.17,464.86,281.22,324.39,1421.14,1062.62,218.48081970214844,135.68536376953125,1396.06005859375,112.88217163085938,98.91134643554688,14.1899995803833,120.72000122070312,14.676199913024902,22.691333770751953,36.037384033203125,49.79750061035156,65.03083038330078,49.41450119018555,151.52999877929688,35.65991973876953
2017-06-02,,,,,,,,219.20802307128906,137.2351531982422,1405.3900146484375,113.13716888427734,99.37309265136719,14.119999885559082,121.61000061035156,14.479999542236328,22.656667709350586,36.571434020996094,50.33649826049805,66.57079315185547,49.805999755859375,153.61000061035156,35.4820671081543
2017-06-04,345.16,347.37,465.46,281.23,324.41,1427.89,1067.48,,,,,,,,,,,,,,,
2017-06-05,345.03,347.14,465.23,281.25,324.44,1427.49,1059.66,219.04647827148438,137.20643615722656,1396.449951171875,112.99147033691406,99.09274291992188,14.020000457763672,121.7300033569336,14.270000457763672,23.154666900634766,36.213829040527344,50.56700134277344,67.05319213867188,50.194000244140625,153.6300048828125,36.5615348815918
2017-06-06,345.1,347.18,465.39,281.26,324.43,1423.9,1047.57,218.34616088867188,136.66119384765625,1394.9000244140625,113.21003723144531,99.38133239746094,14.119999885559082,123.0999984741211,14.586199760437012,23.523332595825195,36.33617401123047,50.150001525878906,67.27582550048828,49.83399963378906,152.80999755859375,36.39604187011719
2017-06-07,345.12,347.18,465.39,281.27,324.46,1427.42,1047.66,218.7501678466797,137.1968536376953,1396.6700439453125,113.04608917236328,99.25763702392578,13.850000381469727,122.44999694824219,13.949999809265137,23.976667404174805,36.55261993408203,50.503501892089844,67.15522766113281,50.07500076293945,153.1199951171875,36.83572769165039
2017-06-08,344.65,346.81,464.74,281.21,324.38,1425.7,1038.77,218.85791015625,137.3403778076172,1415.6099853515625,112.94591522216797,99.08450317382812,13.829999923706055,121.6500015258789,13.869999885559082,24.666667938232422,36.46322250366211,50.51350021362305,66.74705505371094,50.2140007019043,154.7100067138672,39.50850296020508
2017-06-09,,,,,,,,218.5256805419922,133.90611267089844,1421.7099609375,112.88217163085938,98.98554229736328,13.869999885559082,120.54000091552734,13.920000076293945,23.821332931518555,35.04928970336914,48.91550064086914,65.23493957519531,48.50600051879883,149.60000610351562,36.95430374145508
2017-06-11,344.55,346.65,464.59,281.16,324.35,1427.33,1037.06,,,,,,,,,,,,,,,
2017-06-12,344.27,346.49,464.34,281.16,324.38,1420.63,1017.56,218.48081970214844,133.1886749267578,1419.2099609375,112.873046875,99.01030731201172,13.789999961853027,120.36000061035156,14.0600004196167,23.93400001525879,34.21175003051758,48.24549865722656,64.73397827148438,48.09049987792969,148.44000244140625,37.04570770263672
2017-06-13,343.97,346.13,463.84,281.17,324.38,1425.32,1033.15,219.54916381835938,134.26962280273438,1425.989990234375,112.89126586914062,99.1174545288086,13.869999885559082,120.4800033569336,14.0649995803833,25.06333351135254,34.48701477050781,49.03950119018555,65.54106903076172,48.525001525878906,150.67999267578125,37.39894104003906
2017-06-14,344.53,346.91,465.07,281.2,324.46,1428.98,1036.87,219.2708740234375,133.68612670898438,1417.5699462890625,113.15538787841797,99.79363250732422,13.569999694824219,119.81999969482422,13.5600004196167,25.37733268737793,34.150596618652344,48.82350158691406,65.18853759765625,48.39649963378906,150.25,37.47799301147461
2017-06-15,344.47,346.91,465.14,281.25,324.45,1423.62,1020.28,218.8489227294922,133.09303283691406,1410.0799560546875,112.99147033691406,99.55448150634766,13.579999923706055,119.31999969482422,13.470100402832031,25.022666931152344,33.9459114074707,48.208499908447266,64.84528350830078,48.00899887084961,149.8000030517578,37.63854217529297
2017-06-16,,,,,,,,218.896728515625,132.51556396484375,1406.72998046875,113.07339477539062,99.6369400024414,13.670000076293945,119.33999633789062,13.604499816894531,24.760000228881836,33.4706916809082,49.385501861572266,64.93807983398438,47.930999755859375,150.63999938964844,37.45329284667969
2017-06-18,344.58,346.81,465.22,281.28,324.45,1425.31,1029.98,,,,,,,,,,,,,,,
2017-06-19,344.36,346.4,465.12,281.23,324.44,1439.54,1034.84,220.71905517578125,134.7313690185547,1418.0799560546875,112.88217163085938,99.51325988769531,13.5600004196167,118.43000030517578,13.454500198364258,24.65333366394043,34.42820358276367,49.75849914550781,65.7451400756836,48.76100158691406,152.8699951171875,38.86131286621094
2017-06-20,343.9,345.87,464.71,281.26,324.48,1436.19,1031.3,219.23049926757812,133.6761932373047,1402.969970703125,112.99147033691406,99.73584747314453,13.40999984741211,118.18000030517578,13.149999618530273,24.81599998474121,34.11531066894531,49.62950134277344,64.85458374023438,48.449501037597656,152.25,38.80448532104492
2017-06-21,343.84,345.79,464.75,281.25,324.47,1439.32,1027.93,219.17642211914062,134.99990844726562,1399.25,113.01876068115234,99.78534698486328,13.1899995803833,118.5199966430664,12.854999542236328,25.093332290649414,34.317626953125,50.11149978637695,65.18853759765625,48.929500579833984,153.91000366210938,39.39240646362305
2017-06-22,344.04,346.11,465.12,281.27,324.46,1438.22,1015.98,219.07717895507812,134.96151733398438,1404.5400390625,113.07339477539062,99.8678207397461,13.210000038146973,118.91999816894531,13.080400466918945,25.507333755493164,34.261165618896484,50.064998626708984,65.17926025390625,48.83100128173828,153.39999389648438,39.12068557739258
2017-06-23,,,,,,,,219.33876037597656,135.47950744628906,1414.780029296875,113.10071563720703,99.91730499267578,13.289999961853027,119.43000030517578,13.044099807739258,25.56333351135254,34.414085388183594,50.1870002746582,66.06055450439453,49.304500579833984,155.07000732421875,37.99920654296875
2017-06-25,344.27,346.41,464.86,281.23,324.48,1442.12,1021.87,,,,,,,,,,,,,,,
2017-06-26,344.62,346.77,465.32,281.27,324.49,1444.63,1019.62,219.48312377929688,134.84645080566406,1416.6400146484375,113.14624786376953,100.09867095947266,13.359999656677246,118.36000061035156,13.130000114440918,25.166000366210938,34.30586242675781,49.69900131225586,65.42973327636719,48.60449981689453,153.58999633789062,37.58420944213867
2017-06-27,344.35,346.4,464.76,281.31,324.46,1438.59,1014.14,217.7149658203125,132.4004669189453,1403.52001953125,112.8548583984375,99.64518737792969,13.5,118.80999755859375,13.398099899291992,24.158000946044922,33.81416320800781,48.8390007019043,64.2051773071289,47.40449905395508,150.5800018310547,36.20829772949219
2017-06-28,343.88,346.08,464.39,281.25,324.47,1436.23,1012.72,219.66355895996094,134.30931091308594,1425.27001953125,112.9186019897461,99.7523422241211,13.619999885559082,118.9000015258789,13.529999732971191,24.749332427978516,34.308223724365234,49.51649856567383,64.75253295898438,48.050498962402344,153.24000549316406,37.48539352416992
2017-06-29,343.65,345.78,464.15,281.27,324.47,1433.63,1015.32,217.73300170898438,131.97837829589844,1416.199951171875,112.70909881591797,99.44725799560547,13.699999809265137,118.31999969482422,13.592000007629395,24.049999237060547,33.80240249633789,48.79650115966797,63.537254333496094,46.89099884033203,151.0399932861328,36.233001708984375
2017-06-30,,,,,,,,218.13893127441406,132.02638244628906,1415.3599853515625,112.5451889038086,99.36483764648438,14.020000457763672,118.0199966430664,13.739999771118164,24.107332229614258,33.88239669799805,48.400001525878906,63.9454460144043,46.48400115966797,150.97999572753906,35.709327697753906
2017-07-02,343.74,345.66,464.0,281.38,324.44,1434.44,1023.05,,,,,,,,,,,,,,,
2017-07-03,343.68,345.62,463.77,281.37,324.49,1436.29,1026.23,218.50881958007812,130.635498046875,1426.6800537109375,112.32809448242188,99.14988708496094,14.140000343322754,116.08999633789062,14.225199699401855,23.507999420166016,33.76005172729492,47.68299865722656,63.240413665771484,45.972999572753906,148.42999267578125,34.41740798950195
2017-07-04,343.86,345.84,463.96,281.42,324.47,1435.68,1028.29,,,,,,,,,,,,,,,
2017-07-05,344.04,346.09,464.37,281.41,324.48,1433.19,1030.07,219.01402282714844,131.92083740234375,1420.1500244140625,112.38285827636719,99.31520080566406,13.869999885559082,116.5199966430664,13.600000381469727,21.805999755859375,33.89887237548828,48.56999969482422,64.08460235595703,46.612998962402344,150.33999633789062,35.33631896972656
2017-07-06,343.82,345.82,463.88,281.4,324.49,1428.36,1026.6,217.01126098632812,130.7313995361328,1400.81005859375,112.30077362060547,99.05892181396484,13.899999618530273,116.47000122070312,13.949999809265137,20.588666915893555,33.57890319824219,48.25699996948242,63.611473083496094,46.384498596191406,148.82000732421875,35.44253921508789
2017-07-07,,,,,,,,218.41860961914062,132.1414337158203,1415.8399658203125,112.25518798828125,98.9762954711914,13.720000267028809,115.27999877929688,13.419400215148926,20.881332397460938,33.92002868652344,48.9379997253418,64.43710327148438,47.04050064086914,151.44000244140625,36.25276184082031
2017-07-09,343.93,345.94,464.05,281.39,324.57,1434.78,1038.61,,,,,,,,,,,,,,,
2017-07-10,344.06,346.16,464.46,281.41,324.56,1435.35,1042.81,218.6531524658203,133.00477600097656,1408.469970703125,112.37372589111328,99.14159393310547,13.779999732971191,115.47000122070312,13.416999816894531,21.06999969482422,34.1270637512207,49.82350158691406,64.91952514648438,47.54999923706055,153.5,37.96709442138672
2017-07-11,344.4,346.7,464.57,281.42,324.56,1435.93,1036.62,218.49078369140625,133.3788299560547,1413.050048828125,112.48316192626953,99.18295288085938,13.9399995803833,115.62000274658203,13.613699913024902,21.814666748046875,34.237648010253906,49.70650100708008,64.92877960205078,47.67649841308594,155.27000427246094,38.5056037902832
2017-07-12,344.7,347.23,465.28,281.43,324.57,1442.12,1040.12,220.1326904296875,134.96151733398438,1424.3199462890625,112.68378448486328,99.6211166381836,13.890000343322754,116.02999877929688,13.729999542236328,21.968000411987305,34.28704071044922,50.32550048828125,66.00491333007812,48.382999420166016,158.89999389648438,40.143333435058594
2017-07-13,344.68,347.2,465.1,281.48,324.62,1456.12,1037.26,220.50257873535156,135.25889587402344,1425.6600341796875,112.6016845703125,99.44747924804688,13.920000076293945,115.81999969482422,13.829999923706055,21.560667037963867,34.76462173461914,50.03150177001953,66.58007049560547,48.442501068115234,159.25999450683594,39.678955078125
2017-07-14,,,,,,,,221.53102111816406,136.32363891601562,1428.8199462890625,112.73849487304688,99.67900085449219,14.069999694824219,116.7699966430664,14.0,21.851999282836914,35.06340408325195,50.09049987792969,67.51701354980469,48.84550094604492,159.97000122070312,40.74606704711914
2017-07-16,345.12,347.91,466.89,281.44,324.69,1459.99,1043.65,,,,,,,,,,,,,,,
2017-07-17,345.37,348.22,467.62,281.48,324.73,1456.86,1035.02,221.50390625,136.39080810546875,1431.5999755859375,112.77498626708984,99.76993560791016,14.0,117.29000091552734,13.911499977111816,21.30466651916504,35.18574142456055,50.50199890136719,68.04580688476562,48.79800033569336,159.72999572753906,40.57316207885742
2017-07-18,345.79,348.83,468.65,281.52,324.76,1452.97,1025.9,221.6212158203125,137.302001953125,1427.6099853515625,112.98470306396484,100.19983673095703,14.050000190734863,118.11000061035156,14.012399673461914,21.882667541503906,35.30807876586914,51.22249984741211,67.99943542480469,49.34749984741211,162.86000061035156,40.995567321777344
2017-07-19,345.84,348.68,468.31,281.52,324.72,1455.44,1022.21,222.82107543945312,138.1077880859375,1441.77001953125,112.9664306640625,100.16680145263672,14.229999542236328,118.08000183105469,14.210000038146973,21.68400001525879,35.52922439575195,51.34349822998047,68.51893615722656,49.63850021362305,164.13999938964844,40.78313064575195
2017-07-20,345.73,348.58,468.11,281.51,324.72,1458.12,1019.4,222.9203338623047,138.29000854492188,1442.3499755859375,112.9664306640625,100.2577133178711,14.170000076293945,118.23999786376953,14.116399765014648,21.994667053222656,35.3692512512207,51.435001373291016,68.8529052734375,49.609500885009766,164.52999877929688,41.37596893310547
2017-07-21,,,,,,,,222.7218475341797,138.23248291015625,1435.8399658203125,113.10324096679688,100.4891586303711,13.9399995803833,119.26000213623047,13.720000267028809,21.893333435058594,35.352783203125,51.28350067138672,68.45401000976562,49.69200134277344,164.42999267578125,41.5241813659668
2017-07-23,346.11,348.96,468.67,281.51,324.74,1452.52,1014.69,,,,,,,,,,,,,,,
2017-07-24,345.97,348.79,468.71,281.53,324.74,1451.67,1011.85,222.66773986816406,138.8655548095703,1438.050048828125,112.99384307861328,100.37344360351562,13.960000038146973,119.30999755859375,13.923999786376953,22.834667205810547,35.78096389770508,51.9474983215332,68.27775573730469,49.91550064086914,166.0,41.042503356933594
2017-07-25,345.69,348.46,468.22,281.52,324.73,1455.23,1017.94,223.20899963378906,138.51060485839844,1450.3900146484375,112.67466735839844,99.77822875976562,14.15999984741211,118.91999816894531,14.36340045928955,22.639999389648438,35.933876037597656,51.993499755859375,68.8250732421875,48.451499938964844,165.27999877929688,40.84488296508789
2017-07-26,345.75,348.53,468.26,281.54,324.74,1453.64,1016.2,223.218017578125,138.9614715576172,1442.280029296875,112.95732116699219,100.10890197753906,14.34000015258789,119.87999725341797,14.564800262451172,22.92333221435547,36.103267669677734,52.63999938964844,68.69519805908203,48.265499114990234,165.61000061035156,41.31669235229492
2017-07-27,345.93,348.82,468.66,281.59,324.74,1451.48,1015.48,223.01055908203125,138.08856201171875,1433.6199951171875,112.87527465820312,99.86087036132812,14.420000076293945,119.79000091552734,14.662799835205078,22.297332763671875,35.42100524902344,52.29999923706055,67.86955261230469,47.6254997253418,170.44000244140625,39.953147888183594
2017-07-28,,,,,,,,222.7489013671875,137.97348022460938,1429.260009765625,113.0029525756836,100.12545013427734,14.520000457763672,120.69000244140625,14.829000473022461,22.33799934387207,35.171627044677734,51.00199890136719,67.75823211669922,47.916500091552734,172.4499969482422,40.60774230957031
2017-07-30,346.37,349.32,469.39,281.59,324.76,1449.62,1009.17,,,,,,,,,,,,,,,
2017-07-31,346.42,349.39,469.76,281.61,324.75,1447.14,1008.58,222.62261962890625,137.3883819580078,1425.1400146484375,112.9664306640625,100.12545013427734,14.609999656677246,120.75,14.965900421142578,21.564666748046875,34.990482330322266,49.388999938964844,67.44282531738281,47.275001525878906,169.25,40.143333435058594
2017-08-01,,,,,,,,223.11878967285156,137.70489501953125,1428.3299560546875,113.15912628173828,100.48849487304688,14.40999984741211,120.6500015258789,14.609999656677246,21.30466651916504,35.301025390625,49.80950164794922,67.33150482177734,47.327999114990234,169.86000061035156,40.632450103759766
2017-08-02,346.78,349.72,470.39,281.57,324.77,1439.23,1002.39,223.22702026367188,138.07899475097656,1412.9000244140625,113.06780242919922,100.33101654052734,14.510000228881836,120.4000015258789,14.826700210571289,21.72599983215332,36.96902847290039,49.794498443603516,67.03462982177734,47.38199996948242,169.3000030517578,40.60774230957031
2017-08-03,347.25,350.27,470.52,281.64,324.8,1417.24,1007.75,222.79405212402344,137.5417938232422,1405.22998046875,113.24130249023438,100.47190856933594,14.369999885559082,120.58999633789062,14.67549991607666,23.139333724975586,36.59967041015625,49.34600067138672,66.93260192871094,47.01499938964844,168.58999633789062,41.12401580810547
2017-08-04,,,,,,,,223.1999969482422,137.7911834716797,1412.3199462890625,113.11349487304688,100.08233642578125,14.4399995803833,119.6500015258789,14.835800170898438,23.79400062561035,36.79257583618164,49.37900161743164,67.42424774169922,47.28950119018555,169.6199951171875,41.30434799194336
2017-08-06,347.37,350.31,470.27,281.63,324.75,1399.42,996.99,,,,,,,,,,,,,,,
2017-08-07,347.54,350.48,470.12,281.61,324.75,1398.27,1001.75,223.61495971679688,138.66415405273438,1414.1700439453125,113.14082336425781,100.10718536376953,14.430000305175781,119.51000213623047,14.720000267028809,23.67799949645996,37.36191177368164,49.61349868774414,67.16452026367188,47.287498474121094,171.97999572753906,42.574031829833984
2017-08-08,347.46,350.46,469.85,281.6,324.77,1392.75,998.67,223.06463623046875,138.42430114746094,1410.1500244140625,113.07697296142578,99.6264419555664,14.40999984741211,119.86000061035156,14.720000267028809,24.347999572753906,37.66069793701172,49.492000579833984,67.52630615234375,47.20949935913086,171.22999572753906,42.06764221191406
2017-08-09,347.39,350.6,470.06,281.58,324.79,1376.87,993.51,223.05564880371094,138.24203491210938,1396.949951171875,113.1773910522461,99.7258529663086,14.489999771118164,121.30999755859375,14.829999923706055,24.235332489013672,37.8912467956543,49.10049819946289,67.22946166992188,47.00400161743164,171.17999267578125,42.514747619628906
2017-08-10,347.06,350.32,469.98,281.57,324.77,1363.5,984.2,219.9071502685547,135.27810668945312,1372.5400390625,113.38737487792969,99.6927490234375,14.260000228881836,122.20999908447266,14.829999923706055,23.69333267211914,36.684349060058594,47.84600067138672,66.2461166381836,46.179500579833984,167.39999389648438,40.69419860839844
2017-08-11,,,,,,,,220.23190307617188,136.30447387695312,1374.22998046875,113.55175018310547,99.8750991821289,14.350000381469727,122.79000091552734,14.449999809265137,23.857999801635742,37.19451904296875,48.39950180053711,67.25729370117188,46.50450134277344,168.0800018310547,38.52536392211914
2017-08-13,347.28,350.6,470.42,281.58,324.8,1365.96,983.77,,,,,,,,,,,,,,,
2017-08-14,346.9,349.99,469.79,281.55,324.76,1388.58,1002.67,222.41510009765625,138.059814453125,1394.31005859375,113.37826538085938,99.80877685546875,14.119999885559082,121.91999816894531,14.680000305175781,24.253332138061523,37.75428009033203,49.165000915527344,68.26844787597656,46.94649887084961,170.75,41.59829330444336
2017-08-15,346.92,349.8,469.34,281.56,324.79,1388.68,1004.89,222.38804626464844,138.15574645996094,1383.239990234375,113.16825866699219,99.6927490234375,14.119999885559082,120.9800033569336,14.680000305175781,24.155332565307617,38.1675910949707,49.137001037597656,68.28712463378906,46.90399932861328,171.0,41.247528076171875
2017-08-16,347.52,350.51,470.65,281.7,324.83,1399.13,1003.0,222.77597045898438,138.39553833007812,1383.530029296875,113.3143310546875,99.97457122802734,14.020000457763672,121.87000274658203,14.069999694824219,24.194000244140625,38.01407241821289,48.909000396728516,68.68814849853516,47.2135009765625,170.0,40.79548263549805
2017-08-17,347.92,350.84,471.16,281.61,324.85,1394.49,997.77,219.30270385742188,135.5658721923828,1358.93994140625,113.506103515625,100.07403564453125,14.0,122.48999786376953,14.069999694824219,23.461332321166992,37.28425598144531,48.028499603271484,67.52236938476562,46.382999420166016,166.91000366210938,39.886444091796875
2017-08-18,,,,,,,,218.95989990234375,135.46990966796875,1357.7900390625,113.506103515625,100.0076904296875,14.289999961853027,122.30000305175781,14.569999694824219,23.163999557495117,37.19923782348633,47.923500061035156,67.60628509521484,46.308998107910156,167.41000366210938,39.89385223388672
2017-08-20,348.6,351.6,472.05,281.79,324.84,1389.28,997.44,,,,,,,,,,,,,,,
2017-08-21,348.89,351.88,472.37,281.65,324.88,1394.77,994.77,219.1313018798828,135.29730224609375,1356.9000244140625,113.53349304199219,100.1486587524414,14.079999923706055,122.76000213623047,14.260000228881836,22.52400016784668,37.130741119384766,47.66450119018555,67.2892074584961,46.04349899291992,167.77999877929688,39.3133544921875
2017-08-22,348.99,351.99,472.55,281.66,324.92,1407.05,1002.49,221.4227294921875,137.35958862304688,1371.5400390625,113.40563201904297,100.04917907714844,14.130000114440918,122.20999908447266,14.3100004196167,22.75666618347168,37.73773956298828,48.345001220703125,68.23115539550781,47.02000045776367,169.63999938964844,40.188575744628906
2017-08-23,349.21,352.44,473.35,281.67,324.88,1395.75,1001.02,220.6288604736328,136.8704071044922,1369.739990234375,113.6339340209961,100.43050384521484,14.220000267028809,122.66999816894531,14.3100004196167,23.51799964904785,37.784969329833984,47.900001525878906,67.82080078125,47.12900161743164,168.7100067138672,40.99209213256836
2017-08-24,349.4,352.74,473.9,281.63,324.85,1396.08,1004.31,220.11465454101562,136.46749877929688,1373.8800048828125,113.47869873046875,100.23982238769531,14.210000038146973,122.29000091552734,14.3100004196167,23.528667449951172,37.617279052734375,47.622501373291016,67.79283142089844,46.84450149536133,167.74000549316406,40.84128952026367
2017-08-25,,,,,,,,220.6288604736328,136.17971801757812,1377.449951171875,113.57000732421875,100.47190856933594,14.1899995803833,122.73999786376953,14.3100004196167,23.203332901000977,37.756614685058594,47.26300048828125,67.91407012939453,46.525001525878906,166.32000732421875,40.50009536743164
2017-08-27,349.62,353.13,474.44,281.62,324.86,1392.01,1007.54,,,,,,,,,,,,,,,
2017-08-28,349.5,352.86,474.05,281.6,324.85,1392.42,1012.79,220.6378936767578,136.60182189941406,1382.22998046875,113.64305877685547,100.47190856933594,14.15999984741211,124.69000244140625,14.029999732971191,23.04400062561035,38.136898040771484,47.30099868774414,67.92337036132812,46.40650177001953,167.24000549316406,40.78689956665039
2017-08-29,349.69,353.18,474.46,281.63,324.87,1381.61,1002.35,220.8905029296875,137.13894653320312,1383.6800537109375,113.79828643798828,100.54651641845703,14.130000114440918,124.41999816894531,14.029999732971191,23.157333374023438,38.476993560791016,47.702999114990234,68.12857055664062,46.787498474121094,168.0500030517578,40.72013854980469
