,Portfolio_annual,Gini,Sharpe Ratio,601 Weight,602 Weight,700 Weight,701 Weight,702 Weight,142 Weight,143 Weight,SPY Weight,QQQ Weight,^RUT Weight,IEI Weight,LQD Weight,GSG Weight,GLD Weight,OIL Weight,TSLA Weight,AAPL Weight,AMZN Weight,MSFT Weight,GOOGL Weight,META Weight,NVDA Weight
37,8.114176354454106,8.610063462196111,0.9424061030537954,0.07885291222350997,0.10208484496369215,0.12037379702016952,0.008559607470053802,0.05117512880011236,0.02180441621434777,0.029495534961662864,0.008597916021750066,0.006228382515005465,0.04223431915646951,0.022011137556183724,0.053040095130568336,0.07644743927903097,0.07886296195375776,0.11263303855192472,0.007734444906262476,0.02181708226330436,0.004713122252121805,0.032953346931001215,0.004004586709028744,0.05799554214010289,0.05838034297993939
38,7.869259889116331,8.2994908916063,0.9481617597863642,0.05942146251796015,0.09256422471603173,0.07220434325021328,0.06790134986642485,0.05747652929431217,0.017236102116495768,0.014510972047632725,0.020208358366494737,0.011976052897843523,0.007322098953264619,0.0953576098684294,0.02353184952697975,0.07618488019154218,0.06367610034619556,0.0927044835450383,0.05015077642205401,0.07815931683771611,0.051085631449663396,0.02775939402461573,0.013754159495742997,0.006382544082647919,0.00043176018270101035
39,8.641071244587906,8.831611421191846,0.9784252083207907,0.03726862888797876,0.06702162115097948,0.09372092486552887,0.029227042096463228,0.02219966675614808,0.0010167892719419986,0.010567415367994056,0.029034374350545025,0.05186098080825784,0.017818092612524386,0.11124135584126278,0.05708171281805627,0.09677754689523989,0.10511221972857025,0.09367809789641658,0.03296953818310975,0.0007208992833232483,0.016053890480200738,0.04605853641744352,0.02065449552553612,0.0020861783351323617,0.05782999242734663
40,5.720875269151748,5.563860631014939,1.0282204477339985,0.1025012956080985,0.05906614989613144,0.09333456207124478,0.011123526193105072,0.09021726661521284,0.09698639048481829,0.03574024233659048,0.01897366907555706,0.007774609913876242,0.03043169369402924,0.10315847809146465,0.09629554977030888,0.05581861329348475,0.07213539718678931,0.019351132461327084,0.02029566407606337,0.003598921226830397,0.029785593230727117,0.0034525033462436392,0.022167740920376697,0.0026193911762597793,0.025171609331460242
41,7.276481911820065,8.33585201980949,0.8729139978166699,0.026679698672424618,0.0070826549900755275,0.014807640152874097,0.10385202737310255,0.09212364742830004,0.010744519627030592,0.02691046741757982,0.012741006152045702,0.021617037575013417,0.0294953550027711,0.09075093201517344,0.10999496790228311,0.08233977884968957,0.09685916606460863,0.07777995815341826,0.03793471545937491,0.027467140485942093,0.015893671923296545,0.010991297968901474,0.0034105329559565066,0.09987317988381576,0.0006506039463224002
42,8.016006940839858,7.918667258590702,1.0122924324347076,0.07745904433006409,0.07153932129968542,0.10459412640652607,0.0664660848318016,0.09646391452887762,0.027239247444736586,0.038416769206551606,0.0005852483884057185,0.011731670113444592,0.01028134956654271,0.028869222787772333,0.023580568374840606,0.052970450485132756,0.0965435945580234,0.08718765204840717,0.032909532931690105,0.008008875254022982,0.05013771044005494,0.007713736652348135,0.008406676853995902,0.06874252555353894,0.030152677943536342
43,5.883211334059779,6.215390332019083,0.9465554083951805,0.04975065305238698,0.023603415313187867,0.07573527609791625,0.11019383381527968,0.10682842138684229,0.006744556380026422,0.016399680871877792,0.042457906585536644,0.005336271797095946,0.05049617024350577,0.09553505983478758,0.06496858687092555,0.05342658749158306,0.09991634545697409,0.020586421996539185,0.008440821583821903,0.027465693302440242,0.005554338682039375,0.03574125979460821,0.09942246571051007,0.000264588867647323,0.0011316448644678914
44,8.422500388079278,7.557224266925432,1.1144965519867884,0.11113199441100592,0.06844555391480232,0.024218212061325087,0.08381757120042092,0.11632823006404565,0.004365221387460516,0.00616305215454263,0.006660942252459027,0.023899312020568043,0.010838860742860812,0.04568476058548804,0.06781180594545004,0.10695820508610152,0.08819688619357731,0.01840129572175952,0.046680070725861056,0.03601854069703662,0.056238849525877016,0.041494564814534965,0.0013115640885678118,0.0005547578396117899,0.03477974856664349
45,7.206981814569069,7.677251491890012,0.9387450472584206,0.09064491864215318,0.061029566534801453,0.050493716137518026,0.09239453216712909,0.09909291715140552,0.006669355774919791,0.016161347751744062,0.027439562351552968,0.0015108904979362686,0.033005308950027915,0.07304294318618103,0.06650447798969664,0.08297633546720497,0.022572070500244734,0.07094894987605896,0.025991344229097147,0.011281618121509282,0.051262383432096895,0.024793903402216495,0.05344388342612705,0.014291040122760707,0.024448934287617668
46,5.845997943357828,7.495463077936804,0.7799381949549932,0.09066277129667963,0.06848782474075461,0.036559926989414245,0.0874268912409196,0.08403951648202279,0.06293009035251158,0.007014954622113829,0.030338948160053673,0.017257207199479988,0.03368517790913653,0.033740950059495706,0.038815093083624595,0.09255677744029561,0.07951060034757831,0.09147666228350233,0.0013585173151860939,0.00590866680628713,0.010386030169775315,0.07328643488302201,0.01981279774883042,0.020390838874072566,0.014353321995243246
47,5.712668694797429,6.648098330794945,0.8592936521915641,0.10004255432707351,0.107514993629446,0.0792813650167792,0.05535697551520305,0.08579496771012117,0.01619350648720846,0.005422132766070342,0.02039765155122877,0.00543128841621679,0.07399388453687052,0.04696053642196034,0.04563781604453266,0.052454063985324186,0.10681789085502146,0.06741423314863518,0.0174200379195808,0.030979996944084865,0.007486184165373282,0.0007450558105156041,0.00822977850629689,0.05703017440145573,0.00939491184100111
48,7.873175851054515,7.696916733107916,1.022899964240022,0.0870931333131765,0.046219642269647886,0.04666076291149745,0.08497592616802636,0.05147283133617482,0.0035235713959016583,0.06456682776267662,0.006413217027428812,0.018652389240958602,0.018075492217863746,0.08811907079231678,0.07256301298663494,0.07656570277985057,0.07114989139554945,0.07644691121199336,0.035203179173198984,0.003938521846200647,0.03242468204429008,0.06926785977846271,0.008617338684742718,0.008394346277021257,0.029655689386385707
49,6.877458095478417,8.05620190049076,0.8536849225513405,0.03914920476615919,0.05392286751154517,0.019613487110937498,0.043482674561414886,0.11737669406253104,0.010999595051448631,0.030474478162856908,0.012851283098633674,0.08085783046015753,0.06170105164094909,0.07289751289639768,0.10001805707435517,0.04405748362772654,0.094894210916354,0.11712461521474203,0.020767594822665398,0.001770132543504415,0.006422959530068775,0.008948288063239333,0.007734018632737174,0.021892036015114223,0.03304392423646169
50,7.45727066495121,6.552469463617699,1.1380855273507766,0.11959356177477008,0.09066244432175972,0.12544010886487858,0.00994690359174397,0.07775073489658813,0.029475982455492097,0.018625561707116954,0.0013003139397914016,0.007413526616047003,0.0022276942921318587,0.11468795370808514,0.06320056221759249,0.03793308017470364,0.07492387884360521,0.03724705685429105,0.04674860469405282,0.02229928682273195,0.028725093069754844,0.001186536385732401,4.961931701290703e-05,0.06970206060132483,0.020859434850792922
51,7.541303239447639,7.3320906556280905,1.028533823931781,0.0957825539283605,0.02894102516374674,0.09469050186785533,0.08157465263904845,0.07501711710670038,0.0035507902760939804,0.020757464888226686,0.05439450318901812,0.02076132647158235,0.00986230626898956,0.05197446809165816,0.07287948320132868,0.08858243850070523,0.06415845946915646,0.04722219500938994,0.00021547782274946732,0.04420491973236415,0.004236187917495428,0.04299537764823343,0.015790972544921494,0.04615840891297807,0.03624936934939718
52,7.02565608284742,7.56311159797863,0.9289372491508846,0.0912175499543169,0.10874818119895985,0.05546572760251523,0.013373573510767027,0.057776245510468525,0.0519812433642236,0.009294897232827004,0.0040797438480155825,0.014884099111737615,0.0004363890452611734,0.09204786169396657,0.03646427204325833,0.12320647050954081,0.08308484573689288,0.05598210742860822,0.00010183438199044557,0.004039597145580962,0.04184441045507568,0.04079130762465632,0.0604369950450009,0.013988659239391705,0.04075398831694491
53,7.087486831731704,7.833484613344778,0.904768079796541,0.07664487206551969,0.04369966076839796,0.08659041918511055,0.07902508635734569,0.0779630218905378,0.022046202862348332,0.02315120468323243,0.028441193654178333,0.09019441841262607,0.008511053378997366,0.05173313327981267,0.08874280042466995,0.08020147092158747,0.025322489609271193,0.09401590696193549,0.0035875957829504036,0.014289820613996985,0.0014596633237083238,0.005504687183871769,0.04022408223273667,0.009182243902364487,0.04946897250480027
54,4.663904567495303,5.889403875756885,0.7919145410783897,0.06346498573809392,0.0847564422153923,0.04376959071964459,0.03678752385581197,0.09579259270428153,0.07399502233783999,0.05921777668509685,0.039131036624212544,0.011222947644974892,0.022709671409072398,0.09579703568012003,0.0839257068118646,0.0963131107711024,0.06907552652711853,0.04620203537880408,0.0024442774144072896,0.014416065118290999,0.011744825223177931,0.013638762635561243,0.019621236088713932,0.0005705435750698315,0.015403284841348227
55,5.356551826644784,6.590065726567207,0.8128222158772056,0.06795026263544929,0.07916109986503082,0.06953843998558885,0.055837880639008346,0.07474126850935574,0.03086983551513972,0.050222553878452175,0.01446551497855282,0.029147241367836894,0.07448629448672306,0.07847104592725755,0.0645696163678253,0.07709073128073275,0.07684204857516763,0.060239735314649094,0.0035075934977705945,0.015481269798329977,0.03590731051610197,0.002664410641689556,0.006844004724257204,0.017067671650664105,0.014894169844416482
56,7.9477696972118705,6.844522915346422,1.1611868052032972,0.10710656323709031,0.03419010406006732,0.06966243514896363,0.05703478233500816,0.051472339688371574,0.0031976992057272512,0.0022261061421492215,0.04577489548820806,0.017348656417432266,0.041859576799297374,0.11574414872589857,0.10066396832811919,0.014877038334303793,0.1103463687942335,0.05023658339576835,0.006853405166556299,0.0514781098344712,0.024452909178617057,0.034649189724882096,0.0020540287836412056,0.015066676938921088,0.043704414272272486
57,5.694442470517136,6.194439485429179,0.9192829284896307,0.013259473803363713,0.11283081564069986,0.11175830565071969,0.07388969765986106,0.05318287752631065,0.018888807731302665,0.03833066025588908,0.023681494833082142,0.026833746513913594,0.07266233880340753,0.09952965310274069,0.04627440315806568,0.014459680291978552,0.12074077545360468,0.05792958772585809,0.010194541039034126,0.025148292615830223,0.005474293068803423,0.0017867653993734287,0.016648090076689853,0.05391242925030547,0.0025832703991658314
58,8.514997355133946,8.825721726608874,0.9647933187675614,0.04244602980793524,0.08746975959677361,0.028546316919725822,0.08662597990111483,0.04651532592141645,0.01938883049177278,0.031679029922537606,0.006571744968243353,0.00485429532660764,0.013849481846328473,0.0908501092465139,0.04146954250648638,0.10247610580535263,0.08872325214453265,0.08664773066630017,0.062067324264446784,0.007002809939041641,0.024270501625168295,0.031691092312409186,0.05715680893228113,0.0042079467800610545,0.035489981074950425
59,6.786900075906899,6.317445296652593,1.0743108578246106,0.023859008683295543,0.09123090114194814,0.10061256646871457,0.0842649668651239,0.06371600548159233,0.06274494023168768,0.019727425236169778,0.010042279804996062,0.004636253954508282,0.021814356374019593,0.06452065360035208,0.08449355860456274,0.06992138327287825,0.0946218196463892,0.0431728042631617,0.010442746381597246,0.044027469131444424,0.0046831107508418165,0.04763968818287992,0.003085586812803256,0.014826700627653887,0.03591577448337953
60,6.040895487540565,8.032314493915813,0.7520740743052734,0.06717227635336193,0.008447628041965157,0.1264896298832671,0.09581092440000424,0.02251574946259166,0.026429970497669833,0.01894557786861272,0.048037087379223575,0.03448410802069371,0.0030656130333680085,0.0709528925369935,0.012915000066518318,0.08052365454968627,0.10885831800518496,0.11871860789645948,0.003697997939490792,0.0015550805984709956,0.012331422565880728,0.0720393770239346,0.045604993543077094,0.017930181024349623,0.0034739093091956308
