,Returns,Volatility,Sharpe Ratio,601 Weight,602 Weight,700 Weight,701 Weight,702 Weight,TA35.TA Weight,TA90.TA Weight,SPY Weight,QQQ Weight,^RUT Weight,IEI Weight,LQD Weight,GSG Weight,GLD Weight,OIL Weight
31,3.8218621300466595,5.168305148265366,0.7394807427981276,0.15601857350515816,0.08897120610441425,0.005954248290674283,0.04345968766855301,0.02897510803675723,0.01800776394264453,0.10172087500570896,0.052965091113489765,0.08306071563395899,0.025004816274892483,0.17115521978714787,0.15528152489316768,0.05255140032412518,0.00423064418822909,0.012643125231078502
32,3.2091243782416754,4.631462969728646,0.6928964776824494,0.10428220429963385,0.11017324111407649,0.059286122821730944,0.034727469951775,0.0749466328741208,0.09210068279166858,0.1094928512306321,0.06551661080218081,0.009200283596992839,0.01875464878122134,0.12014748672959014,0.10587116555435491,0.015989939030393592,0.06780613446023395,0.011704525961394624
33,3.6197825820129257,4.726978854448694,0.7657708429573884,0.11368183293798409,0.10285241892945443,0.12191895846663015,0.09861878693529036,0.045728818121486894,0.009117113441213506,0.034429906100171825,0.10541916282670734,0.0653935277594505,0.03469804425867911,0.11595213819019207,0.11289327363728434,0.016381686734303902,0.001948328457035604,0.020966003204115832
34,2.357826944354656,4.5639888276663925,0.5166154066946377,0.07365867046304055,0.05589635257347809,0.044012191874938496,0.12488750452307076,0.10806590506730185,0.0594227058682848,0.021546042501137883,0.029566149801716984,0.0027011919015432345,0.12109357906055226,0.14763670542977614,0.14867242519762042,0.04262653436104632,0.009814796965559489,0.01039924441093277
35,3.0886726154424884,4.568209827685559,0.6761231930993276,0.11968417566076699,0.061037441003441294,0.1751359049067136,0.08715543066136365,0.13084172250248882,0.017107860413422993,0.10937217007817918,0.04713528843787125,0.03877892224668594,0.0376232151220532,0.009219806123320391,0.07027132473153819,0.06025761392483984,0.02562262658980622,0.010756497597508453
36,4.029470916973913,5.328740672270103,0.7561769590219735,0.017123275561574232,0.12466833821394067,0.12477120902838307,0.06351732087967367,0.13142660660955907,0.01090194490256119,0.1034839299793597,0.0832276137155746,0.08280449548432596,0.011829034390719386,0.09922463992819384,0.05541488926885929,0.003875035949127102,0.024655662106588906,0.06307600398155905
37,4.178172073972808,5.799694994293976,0.7204123799757571,0.01027446582768261,0.10606426393536979,0.11321507521226162,0.13383823288066202,0.07050831403900507,0.015805299291404392,0.015897055614150814,0.042033836755415124,0.12221628841321318,0.087503589035435,0.0700650745559385,0.11289028625429998,0.014163874747877666,0.048709143053763594,0.036815200383520756
38,3.1654374370826845,4.489663349840617,0.7050500651001055,0.11792794836484263,0.0690554967079703,0.12708989431661727,0.13077842384970004,0.1308682294673969,0.012210773438920618,0.13421941471509916,0.09541769395730214,0.004705390280273268,0.03466421041166072,0.06729233388466471,0.01968737215215554,0.012165937767485816,0.014489940977289326,0.029426939708621674
39,3.469305254495423,4.233754234701381,0.8194394530650225,0.14142667588024277,0.04418350905431851,0.13977478428504053,0.12042207946602602,0.002025682083697282,0.0031270178893917583,0.06373048996396535,0.11915675170781756,0.03346794892807355,0.0027792785333197604,0.12510650693098177,0.1245946612960131,0.00510224584109237,0.05232905965466951,0.02277330848535018
40,3.364460956411556,4.709985161624102,0.7143251710906492,0.04889502606922201,0.08908021842926,0.07350738789349803,0.03298984363874265,0.15342506840037615,0.08238638855429212,0.027251395695398226,0.15297435407220952,0.004698820206834906,0.019904524270908833,0.06727066186319157,0.14944938060534907,0.026546573367536956,0.0680101480424251,0.0036102088907550007
41,3.537992691755292,5.0107490589570425,0.7060805979558881,0.007596058782178221,0.12850213946071024,0.11272862320115179,0.006005428416799748,0.1404194362399213,0.05477102983216275,0.023606483912038567,0.12389055669595522,0.03332653157048228,0.04173530045736568,0.058497241773752005,0.1717443305948229,0.03339093233697902,0.0592785206931341,0.004507386032546158
42,2.0033846618145605,3.654547318061996,0.5481895533034046,0.14420088724332966,0.06653801951766496,0.028950351518816884,0.13849390731119293,0.16369290343889198,0.14273124780121832,0.002322580102729424,0.006185765869797676,0.0037993246562716904,0.044594979419128385,0.018663135475856695,0.14064745424985076,0.037712576962632624,0.06138397767165534,8.28887609628664e-05
43,3.7613397999308877,5.278212104860734,0.7126162657364696,0.11198699358177801,0.08684676504927788,0.12551420371129363,0.06358344880281153,0.05329026875309421,0.004211802063135811,0.09185033630957734,0.06270591581290284,0.07077317861155873,0.028591966934053553,0.0970767252743904,0.11399684127448402,0.009200055246035017,0.017616647893605664,0.06275485068200137
44,3.2189352427554443,5.195812766349172,0.6195248727211591,0.05231123707938675,0.0991603798233057,0.1135420421990253,0.11326999960040036,0.06133461224387065,0.021585090751574484,0.11236064841044437,0.049675335334844174,0.01910277874695545,0.09370433334527946,0.07927343400173956,0.1174543885444151,0.03183030252335851,0.011124527657401647,0.024270889737998364
45,3.358551777096433,4.2196418392820005,0.7959329026057606,0.06730248489035058,0.17391059632758657,0.1755302322129643,0.0013378920073089122,0.15847995355606517,0.027358808729038602,0.0063450984638082335,0.17891587297321235,0.010002013292628351,0.02565744245374176,0.08828269701286638,0.01569330563130411,0.0026557847463541196,0.05970800916117979,0.008819808541590835
46,3.6239428410007353,5.349735647927834,0.6774059653591356,0.0807388590595936,0.100719460438878,0.05372054648142737,0.10315288126273754,0.07390263702463817,0.10365434806775047,0.008596827883203744,0.06685647408582297,0.08281300306289056,0.022686094833406757,0.103584703985817,0.1005416367809998,0.012472994958397163,0.024069561937033794,0.06248997013740312
