,Portfolio Annual,Gini,Sharpe Ratio,170 Weight,603 Weight,601 Weight,690 Weight,637 Weight,704 Weight,701 Weight,714 Weight,XLK Weight,XLV Weight,XOP Weight,QQQ Weight,SHV Weight,273011 Weight,695437 Weight,593038 Weight,LMB Weight,AGM Weight,TDS Weight,MCD Weight,FMY Weight,EOI Weight
1425,7.4246109220236,7.884719204293327,0.9416455715988983,0.09095123235402645,0.01286169187438953,0.08857602190316917,0.051210102383601644,0.04207681904995929,0.0329443073357039,0.05825651581575639,0.021068028873152112,0.059763225337659535,0.020201713632141228,0.04508085336619431,0.027930836069172075,0.08400631817712073,0.030396470985970963,0.06649403313527762,0.024117850528142595,0.0495551482263774,0.01588324798210097,0.0707558203401908,0.004302107028331492,0.05163232880700941,0.05193532679455249
1426,7.485970648310669,7.489846267166089,0.9994825502797821,0.05599377488743565,0.06824456114246141,0.05885152217166894,0.061364044422525486,0.08013063369409167,0.02127947947843512,0.02094121244160137,0.0058911613896339005,0.0011563312445620772,0.05421782306718365,0.0370644869825336,0.08251366301202781,0.052834430975955186,0.06545513237174062,0.013850594791186608,0.07599984729561135,0.009209541183233423,0.0626038463380763,0.057821762608080855,0.020964221369013783,0.0661092785526481,0.027502650580293157
1427,7.913761530256558,7.866643083385319,1.005989651033076,0.06185008272112073,0.027170204335899062,0.08614727717456482,0.07306425804318695,0.07322740369595712,0.05597377147256838,0.02648850503463886,0.004707064930799809,0.013695995923521677,0.062093396057563074,0.027416480907723466,0.03649533989063603,0.034398975235629056,0.016457243468427946,0.01382168063034525,0.027142118175789837,0.07348287531897561,0.0181101765154489,0.08600670861733477,0.07245342927213656,0.07055672709368348,0.03924028548404879
1428,9.428190846527595,8.918572637265115,1.0571412298794434,0.04452095848547043,0.016618790404795265,0.07220411807523028,0.06146481528084149,0.0074677442730257575,0.06810159363335012,0.0634692130045647,0.00045474467973398127,0.031935071603503694,0.031220498054737988,0.0642571452047199,0.01900511902999691,0.048578499085507924,0.07378482649795598,0.05719705108834374,0.0662994959583242,0.07087351689088256,0.04854986100261273,0.06793780268537333,0.04028953179186368,0.013697779994465614,0.032071823274699526
1429,8.408463423441436,8.17518662589488,1.0285347366637052,0.05471255481819826,0.008202082347206421,0.07374970694850858,0.060805932921793863,0.05313692858984097,0.04801252453752568,0.02430204280974841,0.008684076931777413,0.02378901315800745,0.08417874481128958,0.030797063909223828,0.022091801984456823,0.04993687250200076,0.003078715682388312,0.012471706885212278,0.07720029111969108,0.0811703019165042,0.02742395271460209,0.05869201539825882,0.03701301914197436,0.08606160740508133,0.07448904346670941
1430,6.6974355890088155,7.265137805755442,0.9218594014422007,0.023849480165391367,0.016264297160816923,0.09189282919756736,0.03178064138125605,0.0657149066052253,0.04712394241768455,0.06616486976137116,0.09123568220052224,0.014339049540639403,0.06304193146089965,0.06304417925134795,0.08165323178944724,0.05449987140852617,0.0036725984691237576,0.047273115548533064,0.0022144062501487424,0.029149448922418622,0.06676279301066473,0.03688645551910511,0.0019263664320770262,0.06895214059783197,0.03255776290940146
1431,8.780834156011075,8.066097648452939,1.0886099497810098,0.02503398037574543,0.00964060834094829,0.0824423872593772,0.06618871710619578,0.01931305544734901,0.004373271991492205,0.03792459274864318,0.0684733668500284,0.042394620034570105,0.044645663065130195,0.06302276322706962,0.034158149695960476,0.0762013468712123,0.05059287554237822,0.06440123894605064,0.06696429622048769,0.07161182666279724,0.055819907778346396,0.01298719882016674,0.004001190716466431,0.08153755310099207,0.01827138919859219
1432,9.124325683903223,8.272858027102806,1.1029230350636883,0.01722832491405882,0.07701747082366528,0.020292705513474035,0.06499705699287113,0.046968703573335144,0.03833694414660286,0.06081031472922527,0.011337366149520463,0.042086012773444134,0.022356618778002883,0.03838429005728882,0.0828396760068661,0.07737715617457935,0.06971810055727291,0.020546760944167575,0.015371116443178378,0.04959563660309339,0.07356096714105477,0.06296022208730336,0.032427635401668146,0.02972592468477201,0.04606099550455515
1433,9.797267886239958,7.980315721664513,1.2276792332467354,0.06150561267302545,0.06033729086958402,0.004506664830352977,0.07192687826833756,0.0200200407321211,0.05901586774368323,0.00015380978118737822,0.0492719883859821,0.07610757816159994,0.06146413876656843,0.009916528736883073,0.06107365426892955,0.08682865797934791,0.07016203929844322,0.004063197819320973,0.02131281938412814,0.06685559436428974,0.060624877033611795,0.016259137890511956,0.05493546353242505,0.061420134523975184,0.02223802495569128
1434,9.156396574822834,8.464952938408718,1.081683104613231,0.028346886711563744,0.0468308773126388,0.016096298008548168,0.016742276202514183,0.07453490600986538,0.04109769282116186,0.03764812043059368,0.06893959014486163,0.013967615447299348,0.0023784091992548957,0.024561127244783872,0.06047095426722562,0.07046135836727224,0.02181121264173275,0.061874520797207073,0.009825223783432379,0.07907088431001641,0.05106423525876143,0.08334696348374557,0.0758945658724242,0.048380837946929836,0.06665544373816687
