,601,602,700,701,702,TA35.TA,TA90.TA,SPY,QQQ,^RUT,IEI,LQD,GSG,GLD,OIL
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2017-06-30,,,,,,,,218.138916015625,132.02638244628906,1415.3599853515625,112.7685317993164,99.70597076416016,14.020000457763672,118.0199966430664,13.739999771118164
2017-07-02,343.74,345.66,464.0,281.38,324.44,1434.43994140625,1023.0499877929688,,,,,,,,
2017-07-03,343.68,345.62,463.77,281.37,324.49,1438.3299560546875,1026.469970703125,218.50880432128906,130.63546752929688,1426.6800537109375,112.55103302001953,99.49028778076172,14.140000343322754,116.08999633789062,14.225199699401855
2017-07-04,343.86,345.84,463.96,281.42,324.47,1435.6800537109375,1028.2900390625,,,,,,,,
2017-07-05,344.04,346.09,464.37,281.41,324.48,1433.18994140625,1030.0699462890625,219.0139923095703,131.92086791992188,1420.1500244140625,112.60588836669922,99.6562271118164,13.869999885559082,116.5199966430664,13.600000381469727
2017-07-06,343.82,345.82,463.88,281.4,324.49,1428.3599853515625,1026.5999755859375,217.01123046875,130.7313995361328,1400.81005859375,112.52364349365234,99.3990478515625,13.899999618530273,116.47000122070312,13.949999809265137
2017-07-07,,,,,,,,218.41859436035156,132.14146423339844,1415.8399658203125,112.47795104980469,99.31604766845703,13.720000267028809,115.27999877929688,13.419400215148926
2017-07-09,343.93,345.94,464.05,281.39,324.57,1434.780029296875,1038.6099853515625,,,,,,,,
2017-07-10,344.06,346.16,464.46,281.41,324.56,1435.3499755859375,1042.81005859375,218.65318298339844,133.00477600097656,1408.469970703125,112.59674835205078,99.48197937011719,13.779999732971191,115.47000122070312,13.416999816894531
2017-07-11,344.4,346.7,464.57,281.42,324.56,1435.9300537109375,1036.6199951171875,218.49075317382812,133.37884521484375,1413.050048828125,112.70635986328125,99.52352142333984,13.9399995803833,115.62000274658203,13.613699913024902
2017-07-12,344.7,347.23,465.28,281.43,324.57,1442.1199951171875,1040.1199951171875,220.13267517089844,134.9615478515625,1424.3199462890625,112.90741729736328,99.9631576538086,13.890000343322754,116.02999877929688,13.729999542236328
2017-07-13,344.68,347.2,465.1,281.48,324.62,1456.1199951171875,1037.260009765625,220.50250244140625,135.25888061523438,1425.6600341796875,112.82518768310547,99.7889175415039,13.920000076293945,115.81999969482422,13.829999923706055
2017-07-14,,,,,,,,221.53102111816406,136.3236846923828,1428.8199462890625,112.96219635009766,100.0212173461914,14.069999694824219,116.7699966430664,14.0
2017-07-16,345.12,347.91,466.89,281.44,324.69,1459.989990234375,1043.6500244140625,,,,,,,,
2017-07-17,345.37,348.22,467.62,281.48,324.73,1456.8599853515625,1035.02001953125,221.5039520263672,136.3907928466797,1431.5999755859375,112.99874877929688,100.11243438720703,14.0,117.29000091552734,13.911499977111816
2017-07-18,345.79,348.83,468.65,281.52,324.76,1452.969970703125,1025.9000244140625,221.62120056152344,137.30201721191406,1427.6099853515625,113.20892333984375,100.5438232421875,14.050000190734863,118.11000061035156,14.012399673461914
2017-07-19,345.84,348.68,468.31,281.52,324.72,1455.43994140625,1022.2100219726562,222.82107543945312,138.10780334472656,1441.77001953125,113.19062042236328,100.51067352294922,14.229999542236328,118.08000183105469,14.210000038146973
2017-07-20,345.73,348.58,468.11,281.51,324.72,1458.1199951171875,1019.4000244140625,222.92030334472656,138.29000854492188,1442.3499755859375,113.19062042236328,100.60189056396484,14.170000076293945,118.23999786376953,14.116399765014648
2017-07-21,,,,,,,,222.72183227539062,138.2324676513672,1435.8399658203125,113.32768249511719,100.83419799804688,13.9399995803833,119.26000213623047,13.720000267028809
2017-07-23,346.11,348.96,468.67,281.51,324.74,1452.52001953125,1014.6900024414062,,,,,,,,
2017-07-24,345.97,348.79,468.71,281.53,324.74,1451.6700439453125,1011.8499755859375,222.66770935058594,138.86553955078125,1438.050048828125,113.21809387207031,100.71806335449219,13.960000038146973,119.30999755859375,13.923999786376953
2017-07-25,345.69,348.46,468.22,281.52,324.73,1455.22998046875,1017.9400024414062,223.20899963378906,138.51060485839844,1450.3900146484375,112.8982925415039,100.12076568603516,14.15999984741211,118.91999816894531,14.36340045928955
2017-07-26,345.75,348.53,468.26,281.54,324.74,1453.6400146484375,1016.2000122070312,223.21800231933594,138.96145629882812,1442.280029296875,113.1815185546875,100.45258331298828,14.34000015258789,119.87999725341797,14.564800262451172
2017-07-27,345.93,348.82,468.66,281.59,324.74,1451.47998046875,1015.47998046875,223.010498046875,138.0885772705078,1433.6199951171875,113.09925842285156,100.20370483398438,14.420000076293945,119.79000091552734,14.662799835205078
2017-07-28,,,,,,,,222.7489013671875,137.9735107421875,1429.260009765625,113.22718048095703,100.46920776367188,14.520000457763672,120.69000244140625,14.829000473022461
2017-07-30,346.37,349.32,469.39,281.59,324.76,1449.6199951171875,1009.1699829101562,,,,,,,,
2017-07-31,346.42,349.39,469.76,281.61,324.75,1447.1400146484375,1008.5800170898438,222.6226043701172,137.38833618164062,1425.1400146484375,113.19062042236328,100.46920776367188,14.609999656677246,120.75,14.965900421142578
2017-08-01,,,,,,,,223.11880493164062,137.70489501953125,1428.3299560546875,113.38365173339844,100.83350372314453,14.40999984741211,120.6500015258789,14.609999656677246
2017-08-02,346.78,349.72,470.39,281.57,324.77,1439.22998046875,1002.3900146484375,223.22703552246094,138.07896423339844,1412.9000244140625,113.29219818115234,100.6754379272461,14.510000228881836,120.4000015258789,14.826700210571289
2017-08-03,347.25,350.27,470.52,281.64,324.8,1417.239990234375,1007.75,222.79403686523438,137.54176330566406,1405.22998046875,113.46603393554688,100.81684112548828,14.369999885559082,120.58999633789062,14.67549991607666
2017-08-04,,,,,,,,223.19996643066406,137.791259765625,1412.3199462890625,113.33792114257812,100.42594909667969,14.4399995803833,119.6500015258789,14.835800170898438
2017-08-06,347.37,350.31,470.27,281.63,324.75,1399.4200439453125,996.989990234375,,,,,,,,
2017-08-07,347.54,350.48,470.12,281.61,324.75,1398.27001953125,1001.75,223.61492919921875,138.66412353515625,1414.1700439453125,113.36540985107422,100.45085906982422,14.430000305175781,119.51000213623047,14.720000267028809
2017-08-08,347.46,350.46,469.85,281.6,324.77,1392.75,998.6699829101562,223.06460571289062,138.42430114746094,1410.1500244140625,113.30133056640625,99.96846771240234,14.40999984741211,119.86000061035156,14.720000267028809
2017-08-09,347.39,350.6,470.06,281.58,324.79,1376.8699951171875,993.510009765625,223.05560302734375,138.2420654296875,1396.949951171875,113.40200805664062,100.06822967529297,14.489999771118164,121.30999755859375,14.829999923706055
2017-08-10,347.06,350.32,469.98,281.57,324.77,1363.5,984.2000122070312,219.90713500976562,135.278076171875,1372.5400390625,113.61241912841797,100.03496551513672,14.260000228881836,122.20999908447266,14.829999923706055
2017-08-11,,,,,,,,220.2318878173828,136.30445861816406,1374.22998046875,113.77709197998047,100.21797943115234,14.350000381469727,122.79000091552734,14.449999809265137
2017-08-13,347.28,350.6,470.42,281.58,324.8,1365.9599609375,983.77001953125,,,,,,,,
2017-08-14,346.9,349.99,469.79,281.55,324.76,1388.5799560546875,1002.6699829101562,222.4150848388672,138.05984497070312,1394.31005859375,113.60325622558594,100.15145874023438,14.119999885559082,121.91999816894531,14.680000305175781
2017-08-15,346.92,349.8,469.34,281.56,324.79,1388.6800537109375,1004.8900146484375,222.38804626464844,138.15573120117188,1383.239990234375,113.3928451538086,100.03496551513672,14.119999885559082,120.9800033569336,14.680000305175781
2017-08-16,347.52,350.51,470.65,281.7,324.83,1399.1300048828125,1003.0,222.77597045898438,138.39556884765625,1383.530029296875,113.53921508789062,100.31778717041016,14.020000457763672,121.87000274658203,14.069999694824219
2017-08-17,347.92,350.84,471.16,281.61,324.85,1394.489990234375,997.77001953125,219.30270385742188,135.5658721923828,1358.93994140625,113.73133087158203,100.41759490966797,14.0,122.48999786376953,14.069999694824219
2017-08-18,,,,,,,,218.95993041992188,135.46995544433594,1357.7900390625,113.73133087158203,100.35104370117188,14.289999961853027,122.30000305175781,14.569999694824219
2017-08-20,348.6,351.6,472.05,281.79,324.84,1389.280029296875,997.4400024414062,,,,,,,,
2017-08-21,348.89,351.88,472.37,281.65,324.88,1394.77001953125,994.77001953125,219.1313018798828,135.29727172851562,1356.9000244140625,113.7587890625,100.49246215820312,14.079999923706055,122.76000213623047,14.260000228881836
2017-08-22,348.99,351.99,472.55,281.66,324.92,1407.050048828125,1002.489990234375,221.42276000976562,137.35958862304688,1371.5400390625,113.63072204589844,100.39262390136719,14.130000114440918,122.20999908447266,14.3100004196167
2017-08-23,349.21,352.44,473.35,281.67,324.88,1395.75,1001.02001953125,220.62889099121094,136.87042236328125,1369.739990234375,113.85942077636719,100.77527618408203,14.220000267028809,122.66999816894531,14.3100004196167
2017-08-24,349.4,352.74,473.9,281.63,324.85,1396.0799560546875,1004.3099975585938,220.11465454101562,136.4674835205078,1373.8800048828125,113.7038803100586,100.583984375,14.210000038146973,122.29000091552734,14.3100004196167
2017-08-25,,,,,,,,220.62889099121094,136.17974853515625,1377.449951171875,113.79540252685547,100.81684112548828,14.1899995803833,122.73999786376953,14.3100004196167
2017-08-27,349.62,353.13,474.44,281.62,324.86,1392.010009765625,1007.5399780273438,,,,,,,,
2017-08-28,349.5,352.86,474.05,281.6,324.85,1392.4200439453125,1012.7899780273438,220.63792419433594,136.60179138183594,1382.22998046875,113.86856842041016,100.81684112548828,14.15999984741211,124.69000244140625,14.029999732971191
2017-08-29,349.69,353.18,474.46,281.63,324.87,1381.6099853515625,1002.3499755859375,220.89048767089844,137.13897705078125,1383.6800537109375,114.02410888671875,100.89170837402344,14.130000114440918,124.41999816894531,14.029999732971191
2017-08-30,349.17,352.39,473.54,281.7,324.87,1390.989990234375,1008.75,221.9369354248047,138.75042724609375,1391.3199462890625,113.96006774902344,100.97489166259766,14.039999961853027,124.36000061035156,14.095000267028809
2017-08-31,348.77,351.8,472.74,281.69,324.93,1400.93994140625,1014.8699951171875,223.2721405029297,140.23724365234375,1405.280029296875,114.05155181884766,101.14957427978516,14.460000038146973,125.81999969482422,14.095000267028809
2017-09-01,,,,,,,,223.58787536621094,140.04534912109375,1413.5699462890625,113.86011505126953,100.7492446899414,14.479999542236328,126.05999755859375,14.460000038146973
2017-09-03,348.84,351.96,473.13,281.76,325.01,1383.9100341796875,1005.239990234375,,,,,,,,
2017-09-04,348.78,351.65,472.61,281.76,324.92,1390.550048828125,1013.6099853515625,,,,,,,,
2017-09-05,349.15,351.99,472.91,281.76,324.89,1392.31005859375,1020.780029296875,221.9820556640625,138.788818359375,1399.6600341796875,114.33644104003906,101.3747329711914,14.5600004196167,127.45999908447266,14.460000038146973
2017-09-06,349.27,352.09,473.11,281.77,324.94,1393.31005859375,1014.6900024414062,222.7399139404297,139.21087646484375,1402.199951171875,114.07079315185547,101.01610565185547,14.720000267028809,126.80999755859375,14.906000137329102
2017-09-07,349.31,352.06,473.19,281.73,324.92,1388.0899658203125,1010.8499755859375,222.71279907226562,139.53701782226562,1398.6700439453125,114.46469116210938,101.40811920166016,14.699999809265137,128.1300048828125,14.850000381469727
2017-09-08,,,,,,,,222.45118713378906,138.32839965820312,1399.4300537109375,114.40057373046875,101.10784912109375,14.489999771118164,127.97000122070312,14.850000381469727
2017-09-10,349.34,352.2,473.38,281.75,324.94,1384.8699951171875,1014.239990234375,,,,,,,,
2017-09-11,349.37,352.22,473.08,281.73,324.96,1404.9599609375,1021.5599975585938,224.82382202148438,139.9207000732422,1414.8299560546875,114.107421875,100.79928588867188,14.510000228881836,126.19000244140625,14.579999923706055
2017-09-12,349.37,352.16,472.62,281.72,324.94,1412.5999755859375,1026.5999755859375,225.5816650390625,140.2564239501953,1423.4599609375,113.86925506591797,100.69087982177734,14.5600004196167,126.55999755859375,14.680399894714355
2017-09-13,349.53,352.28,472.54,281.7,324.92,1417.9100341796875,1030.3900146484375,225.68991088867188,140.44825744628906,1426.8900146484375,113.75017547607422,100.59078979492188,14.710000038146973,125.61000061035156,14.819000244140625
2017-09-14,349.8,352.56,473.04,281.77,324.99,1415.4599609375,1032.449951171875,225.6177520751953,139.62327575683594,1425.02001953125,113.75017547607422,100.84100341796875,14.710000038146973,126.16000366210938,15.100000381469727
2017-09-15,,,,,,,,225.92144775390625,140.10293579101562,1431.7099609375,113.667724609375,100.92436218261719,14.779999732971191,125.52999877929688,15.100000381469727
2017-09-17,349.76,352.39,473.89,281.61,325.01,1415.0999755859375,1040.6500244140625,,,,,,,,
2017-09-18,349.89,352.44,473.46,281.67,324.92,1424.9599609375,1053.02001953125,226.40200805664062,139.91932678222656,1441.0799560546875,113.56696319580078,100.82431030273438,14.779999732971191,124.36000061035156,15.100000381469727
2017-09-19,350.08,352.62,473.24,281.76,324.89,1419.9000244140625,1055.1300048828125,226.62863159179688,140.15965270996094,1440.4000244140625,113.51199340820312,100.8827133178711,14.720000267028809,124.62000274658203,15.100000381469727
2017-09-20,,,,,,,,226.71022033691406,139.72708129882812,1445.4200439453125,113.28299713134766,100.75758361816406,14.90999984741211,123.62000274658203,15.140000343322754
2017-09-21,,,,,,,,226.10276794433594,138.87149047851562,1444.1800537109375,113.27381896972656,100.75758361816406,14.869999885559082,122.68000030517578,15.170000076293945
2017-09-22,,,,,,,,226.1481170654297,138.73692321777344,1450.780029296875,113.39289855957031,100.8910140991211,14.899999618530273,123.23999786376953,15.170000076293945
2017-09-24,349.7,352.21,472.86,281.73,324.86,1416.52001953125,1051.97998046875,,,,,,,,
2017-09-25,349.49,351.95,472.91,281.69,324.87,1417.199951171875,1047.8599853515625,225.68572998046875,137.2757110595703,1451.9599609375,113.55776977539062,101.26628875732422,15.119999885559082,124.52999877929688,15.5
2017-09-26,349.44,351.9,472.98,281.67,324.93,1418.199951171875,1044.93994140625,225.8217315673828,137.63140869140625,1456.8599853515625,113.47534942626953,101.24961853027344,15.010000228881836,123.13999938964844,15.40999984741211
2017-09-27,348.93,351.14,472.2,281.67,324.87,1418.8499755859375,1043.5899658203125,226.701171875,138.87149047851562,1484.81005859375,113.24632263183594,100.857666015625,15.029999732971191,121.9800033569336,15.40999984741211
2017-09-28,348.96,351.23,472.18,281.78,324.94,1421.0400390625,1042.25,226.97312927246094,138.82342529296875,1488.7900390625,113.31046295166016,101.00778198242188,14.989999771118164,122.20999908447266,15.494000434875488
2017-09-29,,,,,,,,227.7709503173828,139.82318115234375,1490.8599853515625,113.14552307128906,101.09951782226562,14.899999618530273,121.58000183105469,15.494000434875488
2017-10-01,349.2,351.47,472.33,281.84,324.93,1427.8399658203125,1053.25,,,,,,,,
2017-10-02,349.51,351.97,472.67,281.8,324.9,1429.8800048828125,1054.699951171875,228.75918579101562,139.9481964111328,1509.469970703125,113.07952880859375,101.19398498535156,14.729999542236328,120.7699966430664,15.130000114440918
2017-10-03,349.64,351.99,472.45,281.71,324.91,1432.9000244140625,1057.6400146484375,229.24871826171875,140.2461395263672,1511.969970703125,113.22627258300781,101.41975402832031,14.729999542236328,120.83000183105469,15.130000114440918
2017-10-04,,,,,,,,229.520751953125,140.38075256347656,1507.760009765625,113.16205596923828,101.36122131347656,14.6899995803833,121.16999816894531,15.130000114440918
2017-10-05,,,,,,,,230.88067626953125,141.7554473876953,1512.0899658203125,113.10704803466797,101.21908569335938,14.899999618530273,120.5199966430664,15.130000114440918
2017-10-06,,,,,,,,230.6177978515625,141.9476776123047,1510.219970703125,113.02447509765625,101.13545989990234,14.630000114440918,121.08999633789062,15.130000114440918
2017-10-08,349.71,352.05,472.6,281.74,324.93,1447.1800537109375,1064.949951171875,,,,,,,,
2017-10-09,349.84,352.07,472.66,281.71,324.91,1444.8900146484375,1065.2099609375,230.2369842529297,141.7842559814453,1503.56005859375,113.09785461425781,101.21908569335938,14.640000343322754,122.08000183105469,14.831000328063965
2017-10-10,349.8,351.96,472.65,281.76,324.92,1441.18994140625,1062.260009765625,230.84439086914062,141.88998413085938,1508.010009765625,113.1162109375,101.28600311279297,14.880000114440918,122.4000015258789,14.831000328063965
2017-10-11,,,,,,,,231.20706176757812,142.3130340576172,1506.9200439453125,113.14375305175781,101.23577880859375,14.930000305175781,122.79000091552734,15.260000228881836
2017-10-12,,,,,,,,230.86251831054688,142.0534210205078,1505.1600341796875,113.18043518066406,101.26090240478516,14.859999656677246,122.88999938964844,15.260000228881836
2017-10-13,,,,,,,,231.14358520507812,142.60137939453125,1502.6600341796875,113.373046875,101.6622543334961,15.020000457763672,123.81999969482422,15.300000190734863
2017-10-15,350.05,352.23,473.28,281.75,324.93,1448.8199462890625,1067.5699462890625,,,,,,,,
2017-10-16,350.31,352.33,473.26,281.7,324.96,1443.2900390625,1060.449951171875,231.4518585205078,143.0916748046875,1502.6800537109375,113.18960571289062,101.52012634277344,15.100000381469727,122.97000122070312,15.300000190734863
2017-10-17,350.32,352.21,472.92,281.71,324.89,1443.6800537109375,1068.3499755859375,231.61505126953125,143.2742919921875,1497.5,113.13455963134766,101.50335693359375,15.079999923706055,122.12999725341797,15.300000190734863
2017-10-18,350.4,352.03,472.58,281.76,324.95,1447.3900146484375,1077.489990234375,231.84165954589844,143.10128784179688,1505.1400146484375,112.99697875976562,101.35289001464844,15.0600004196167,121.66999816894531,15.300000190734863
2017-10-19,350.38,352.21,472.94,281.77,324.95,1435.56005859375,1066.7900390625,231.9051513671875,142.57260131835938,1502.0400390625,113.09785461425781,101.50335693359375,14.930000305175781,122.38999938964844,15.300000190734863
2017-10-20,,,,,,,,233.10191345214844,142.95706176757812,1509.25,112.83185577392578,101.22744750976562,15.010000228881836,121.61000061035156,15.300000190734863
2017-10-22,349.99,351.66,472.2,281.74,324.93,1445.4599609375,1073.9100341796875,,,,,,,,
2017-10-23,349.96,351.65,472.39,281.73,324.97,1440.5899658203125,1069.3399658203125,232.1952667236328,142.0245819091797,1497.489990234375,112.923583984375,101.3277587890625,15.020000457763672,121.80000305175781,15.369999885559082
2017-10-24,349.76,351.53,472.22,281.72,324.94,1441.72998046875,1063.280029296875,232.603271484375,142.26490783691406,1500.4200439453125,112.78597259521484,101.07691955566406,15.180000305175781,121.33000183105469,15.489999771118164
2017-10-25,349.41,351.14,471.69,281.74,324.95,1437.5799560546875,1060.1400146484375,231.4518585205078,141.7266082763672,1493.47998046875,112.72176361083984,100.80934143066406,15.140000343322754,121.3499984741211,15.539999961853027
2017-10-26,349.23,351.03,471.56,281.77,324.96,1438.1800537109375,1062.719970703125,231.7510528564453,141.27479553222656,1497.4599609375,112.6300277709961,100.8010025024414,15.239999771118164,120.33000183105469,15.539999961853027
2017-10-27,,,,,,,,233.6458282470703,145.38919067382812,1508.3199462890625,112.84099578857422,101.10203552246094,15.390000343322754,120.9000015258789,15.960000038146973
2017-10-29,349.52,351.33,471.95,281.75,324.98,1442.8599853515625,1070.0400390625,,,,,,,,
2017-10-30,349.93,351.83,472.61,281.8,324.97,1441.489990234375,1065.7099609375,232.77549743652344,145.71604919433594,1490.9000244140625,113.03368377685547,101.43647766113281,15.430000305175781,121.12999725341797,15.960000038146973
2017-10-31,350.34,352.32,473.2,281.74,324.95,1438.6099853515625,1069.06005859375,233.13816833496094,146.26397705078125,1502.530029296875,112.9327621459961,101.29432678222656,15.479999542236328,120.66999816894531,16.152599334716797
2017-11-01,350.39,352.28,473.09,281.71,324.95,1442.9000244140625,1068.1500244140625,233.44642639160156,146.2159881591797,1492.780029296875,112.94652557373047,101.45449829101562,15.479999542236328,121.11000061035156,16.170000076293945
2017-11-02,350.44,352.39,473.32,281.71,325.01,1427.6199951171875,1062.239990234375,233.537109375,145.9371795654297,1496.550048828125,113.02921295166016,101.4377212524414,15.550000190734863,121.19000244140625,16.219999313354492
2017-11-03,,,,,,,,234.31675720214844,147.34068298339844,1494.9100341796875,113.09347534179688,101.5550765991211,15.710000038146973,120.62000274658203,16.219999313354492
2017-11-05,350.81,352.88,473.85,281.74,324.97,1424.7900390625,1061.56005859375,,,,,,,,
2017-11-06,350.98,353.05,474.31,281.69,325.02,1427.31005859375,1060.510009765625,234.67945861816406,147.840576171875,1497.9599609375,113.15775299072266,101.58026885986328,16.040000915527344,121.6500015258789,17.079999923706055
2017-11-07,351.2,353.27,474.58,281.72,325.02,1423.3599853515625,1060.2900390625,234.5162811279297,147.92706298828125,1479.0899658203125,113.12103271484375,101.49639892578125,15.930000305175781,121.20999908447266,16.979999542236328
2017-11-08,351.28,353.28,474.77,281.77,325.0,1419.1400146484375,1060.4000244140625,234.91513061523438,148.52308654785156,1481.72998046875,113.03837585449219,101.36225128173828,15.869999885559082,121.62999725341797,16.832000732421875
2017-11-09,351.03,352.96,474.38,281.85,325.01,1417.3499755859375,1050.239990234375,234.06295776367188,147.74440002441406,1475.02001953125,113.04753112792969,101.09397888183594,15.899999618530273,122.12999725341797,16.950000762939453
2017-11-10,,,,,,,,233.99038696289062,147.73480224609375,1475.27001953125,112.81793975830078,100.5154800415039,15.859999656677246,121.12999725341797,16.90999984741211
2017-11-12,350.79,352.51,473.75,281.78,324.98,1419.8399658203125,1062.3800048828125,,,,,,,,
2017-11-13,350.96,352.72,473.98,281.76,325.01,1418.47998046875,1060.68994140625,234.2080078125,147.91744995117188,1475.0699462890625,112.72610473632812,100.53225708007812,15.800000190734863,121.30999755859375,16.809999465942383
2017-11-14,351.08,352.76,473.83,281.75,325.01,1411.8199462890625,1062.739990234375,233.66403198242188,147.37913513183594,1471.260009765625,112.7995834350586,100.5573959350586,15.550000190734863,121.55999755859375,16.440000534057617
2017-11-15,351.31,353.14,474.22,281.77,325.02,1400.050048828125,1059.260009765625,232.49447631835938,146.68699645996094,1464.0899658203125,112.94652557373047,100.98497772216797,15.550000190734863,121.41000366210938,16.457000732421875
2017-11-16,351.3,353.1,473.6,281.75,324.95,1405.5999755859375,1065.4599609375,234.47091674804688,148.56155395507812,1486.8800048828125,112.80876922607422,100.8675765991211,15.489999771118164,121.4000015258789,16.381999969482422
2017-11-17,,,,,,,,233.78187561035156,147.99440002441406,1492.8199462890625,112.8638687133789,100.99333190917969,15.729999542236328,122.86000061035156,16.649999618530273
2017-11-19,351.33,353.0,473.67,281.78,324.97,1409.06005859375,1067.68994140625,,,,,,,,
2017-11-20,351.59,353.24,473.66,281.81,324.97,1409.8499755859375,1071.3299560546875,234.18080139160156,147.87899780273438,1503.4000244140625,112.70770263671875,100.99333190917969,15.630000114440918,121.30999755859375,16.649999618530273
2017-11-21,351.8,353.51,473.74,281.82,324.98,1417.31005859375,1078.0400390625,235.7129669189453,149.4844207763672,1518.8900146484375,112.61587524414062,101.3287124633789,15.720000267028809,121.51000213623047,16.649999618530273
2017-11-22,351.58,353.26,473.32,281.83,324.99,1417.719970703125,1078.8800048828125,235.50448608398438,149.66708374023438,1516.760009765625,112.90980529785156,101.7227554321289,15.859999656677246,122.62999725341797,17.040000915527344
2017-11-23,351.82,353.54,473.75,281.87,325.0,1432.7099609375,1083.949951171875,,,,,,,,
2017-11-24,,,,,,,,236.04844665527344,150.21498107910156,1519.1600341796875,112.83631896972656,101.60538482666016,15.930000305175781,122.31999969482422,17.229999542236328
2017-11-26,351.67,353.32,473.54,281.91,324.96,1440.0799560546875,1088.3599853515625,,,,,,,,
2017-11-27,351.61,353.11,473.34,281.89,324.95,1435.8599853515625,1083.780029296875,235.93060302734375,150.14773559570312,1513.31005859375,112.90058898925781,101.54668426513672,15.869999885559082,122.83000183105469,17.0
2017-11-28,351.85,353.33,473.71,281.85,324.96,1446.6700439453125,1084.5400390625,238.3240203857422,150.53224182128906,1536.4300537109375,112.8822250366211,101.68924713134766,15.859999656677246,122.80999755859375,17.049999237060547
2017-11-29,351.59,352.97,473.28,281.9,324.96,1449.280029296875,1083.9599609375,238.17893981933594,147.90782165527344,1542.300048828125,112.71693420410156,101.28679656982422,15.760000228881836,122.04000091552734,16.84000015258789
2017-11-30,351.78,353.25,473.52,281.83,324.96,1455.3199462890625,1087.1099853515625,240.26417541503906,149.14791870117188,1544.1400146484375,112.51485443115234,101.16941833496094,15.680000305175781,121.0999984741211,17.030000686645508
2017-12-01,,,,,,,,239.7655792236328,148.5134735107422,1537.02001953125,112.68128967285156,101.48213195800781,15.869999885559082,121.58999633789062,17.030000686645508
2017-12-03,351.58,352.89,472.93,281.83,324.95,1470.72998046875,1086.239990234375,,,,,,,,
2017-12-04,351.85,353.16,473.34,281.83,324.94,1466.280029296875,1081.43994140625,239.47549438476562,146.8023223876953,1532.4100341796875,112.5985336303711,101.64186096191406,15.649999618530273,121.18000030517578,16.922800064086914
2017-12-05,352.19,353.56,473.62,281.85,324.97,1460.0400390625,1077.27001953125,238.6141357421875,146.89845275878906,1516.760009765625,112.60773468017578,101.83521270751953,15.649999618530273,120.31999969482422,17.040000915527344
2017-12-06,352.21,353.66,473.69,281.86,324.95,1448.4100341796875,1067.3199462890625,238.6595001220703,147.56178283691406,1508.8800048828125,112.73651123046875,102.028564453125,15.329999923706055,120.06999969482422,16.469999313354492
2017-12-07,351.88,353.3,473.58,281.9,324.98,1445.6800537109375,1066.280029296875,239.41197204589844,148.06167602539062,1520.469970703125,112.63530731201172,101.8267822265625,15.399999618530273,118.48999786376953,16.469999313354492
2017-12-08,,,,,,,,240.71755981445312,148.71533203125,1521.719970703125,112.64448547363281,101.70069885253906,15.539999961853027,118.4800033569336,16.469999313354492
2017-12-10,351.81,353.24,473.58,281.89,324.92,1454.3599853515625,1062.9300537109375,,,,,,,,
2017-12-11,351.91,353.42,473.84,281.89,324.98,1460.5,1067.3599853515625,241.44288635253906,149.86892700195312,1519.8399658203125,112.56172943115234,101.77638244628906,15.609999656677246,118.01000213623047,16.469999313354492
2017-12-12,351.81,353.26,473.55,281.9,324.96,1463.219970703125,1069.219970703125,241.8689422607422,149.66708374023438,1516.1199951171875,112.5157470703125,101.70069885253906,15.489999771118164,118.1500015258789,16.469999313354492
2017-12-13,351.64,353.03,473.73,281.87,324.97,1457.8299560546875,1064.760009765625,241.84178161621094,149.95547485351562,1524.449951171875,112.79166412353516,102.05377197265625,15.399999618530273,119.16999816894531,16.469999313354492
2017-12-14,351.65,353.22,474.28,281.92,324.99,1461.3399658203125,1065.56005859375,240.8535614013672,149.84971618652344,1506.949951171875,112.69970703125,102.23872375488281,15.5,118.93000030517578,16.729999542236328
2017-12-15,,,,,,,,242.85916137695312,151.55117797851562,1530.4200439453125,112.62611389160156,102.38162231445312,15.529999732971191,119.18000030517578,16.790000915527344
2017-12-17,351.95,353.68,475.35,281.91,324.97,1465.72998046875,1066.1700439453125,,,,,,,,
2017-12-18,352.54,354.14,475.57,281.93,325.01,1473.81005859375,1064.27001953125,244.39927673339844,152.8218536376953,1548.9200439453125,112.58014678955078,102.07898712158203,15.569999694824219,119.7300033569336,16.790000915527344
2017-12-19,352.09,353.59,475.1,281.86,324.96,1473.56005859375,1066.6600341796875,243.46066284179688,151.91635131835938,1536.75,112.31343078613281,101.55780792236328,15.630000114440918,119.81999969482422,16.940000534057617
2017-12-20,351.62,353.11,474.66,281.86,324.99,1478.3699951171875,1069.449951171875,243.3330841064453,151.75254821777344,1540.0799560546875,112.22145080566406,101.28880310058594,15.75,120.13999938964844,16.940000534057617
2017-12-21,351.81,353.44,474.73,281.87,325.01,1486.93994140625,1069.739990234375,243.83425903320312,151.77182006835938,1547.1099853515625,112.19292449951172,101.56171417236328,15.800000190734863,120.30999755859375,17.06999969482422
2017-12-22,,,,,,,,243.77047729492188,151.5984649658203,1542.9300537109375,112.21131134033203,101.63756561279297,15.850000381469727,120.94000244140625,17.26930046081543
2017-12-24,352.03,353.65,474.91,281.88,324.98,1514.489990234375,1073.75,,,,,,,,
2017-12-25,352.17,353.82,475.19,281.89,324.98,1508.300048828125,1071.6500244140625,,,,,,,,
