,658,690,637,XLK,SHV,700,704,QQQ,IEI,LQD,GLD,127,143,603,702,712,170,OIL,701
,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,closingIndexPrice
2021-03-26,,,,130.1013641357422,105.79281616210938,,,311.6678466796875,125.93544006347656,120.05972290039062,162.24000549316406,,,,,,,17.90999984741211,
2021-03-29,382.7,443.98,237.97,129.42469787597656,105.79281616210938,515.51,726.55,311.5791015625,125.77106475830078,119.7726058959961,160.30999755859375,999.13,1866.25,358.77,328.59,362.2,650.47,18.09000015258789,283.73
2021-03-30,381.33,442.56,238.0,128.1989288330078,105.78323364257812,513.66,721.5,310.01092529296875,125.69371032714844,120.14311218261719,157.57000732421875,1009.25,1857.47,358.7,328.47,362.07,657.47,17.738500595092773,283.62
2021-03-31,381.65,442.88,238.12,130.2386474609375,105.78323364257812,514.09,722.6,314.75494384765625,125.57772827148438,120.45803833007812,159.9600067138672,985.78,1856.62,359.08,328.54,362.3,643.1,17.520000457763672,283.6
2021-04-01,382.09,443.1,238.15,132.85694885253906,105.78323364257812,514.32,723.25,320.1203918457031,125.72089385986328,121.21344757080078,161.97999572753906,987.34,1868.8,359.38,328.56,362.55,642.68,18.110000610351562,283.84
2021-04-04,382.29,442.96,238.14,,,514.19,722.93,,,,,1001.53,1896.51,359.68,328.58,363.04,652.02,,283.66
2021-04-05,382.14,442.64,238.16,135.6027374267578,105.78323364257812,513.78,721.59,326.51153564453125,125.54676055908203,120.61952209472656,161.9199981689453,1004.94,1880.5,359.8,328.59,363.06,662.09,17.43000030517578,283.59
2021-04-06,382.23,443.17,238.06,135.02415466308594,105.8023910522461,514.46,723.5,326.2846984863281,125.89502716064453,121.42694091796875,163.22000122070312,996.95,1871.6,360.22,328.64,363.56,655.87,17.670000076293945,283.66
2021-04-07,382.14,443.1,238.1,135.7400360107422,105.79281616210938,514.38,723.36,327.07373046875,125.89502716064453,121.18565368652344,162.75999450683594,986.08,1879.01,360.41,328.6,363.69,650.41,17.673999786376953,283.58
2021-04-08,382.26,443.37,238.13,137.70130920410156,105.79281616210938,514.74,724.43,330.4862976074219,126.0885009765625,121.63108825683594,164.50999450683594,990.44,1892.78,360.39,328.6,363.67,652.15,17.670000076293945,283.58
2021-04-09,,,,139.0251922607422,105.8023910522461,,,332.48846435546875,125.91439819335938,121.38050079345703,163.27000427246094,,,,,,,17.58530044555664,
2021-04-11,382.39,443.51,238.18,,,514.89,724.78,,,,,992.22,1908.91,360.6,328.66,363.84,655.08,,283.76
2021-04-12,382.3,443.29,238.13,138.35830688476562,105.79281616210938,514.62,724.03,332.0545349121094,125.83699035644531,121.35265350341797,162.27999877929688,980.88,1901.51,360.56,328.62,363.97,648.39,17.729999542236328,283.63
2021-04-13,382.26,443.11,238.06,139.66256713867188,105.79281616210938,514.39,723.36,335.9305725097656,126.0885009765625,121.89095306396484,163.42999267578125,972.79,1903.63,360.81,328.62,364.3,639.02,17.950000762939453,283.62
2021-04-14,,,,138.1818389892578,105.79281616210938,,,331.89666748046875,125.99176025390625,121.72390747070312,162.72000122070312,,,,,,,18.6200008392334,
2021-04-15,,,,140.55496215820312,105.78323364257812,,,336.9267578125,126.3012924194336,122.47561645507812,165.35000610351562,,,,,,,18.690000534057617,
2021-04-16,,,,140.5255584716797,105.78323364257812,,,337.3212585449219,126.1465072631836,121.64035034179688,166.35000610351562,,,,,,,18.6299991607666,
2021-04-18,383.51,443.88,238.33,,,515.39,725.93,,,,,949.88,1911.21,361.49,328.67,364.99,625.0,,283.7
2021-04-19,383.22,443.79,238.29,139.35858154296875,105.78323364257812,515.31,726.0,334.23419189453125,126.1465072631836,121.3248062133789,165.88999938964844,955.43,1913.39,361.47,328.64,364.82,629.49,18.690000534057617,283.52
2021-04-20,382.94,444.04,238.4,138.12298583984375,105.78323364257812,515.64,726.92,331.798095703125,126.359375,121.55683135986328,166.47999572753906,946.94,1905.29,361.45,328.57,364.85,624.07,18.420000076293945,283.52
2021-04-21,382.84,444.27,238.36,139.51548767089844,105.78323364257812,515.94,727.7,334.63861083984375,126.36904907226562,121.9744644165039,168.1300048828125,934.7,1896.49,361.14,328.58,364.51,616.95,18.030000686645508,283.55
2021-04-22,383.29,444.5,238.35,137.8778533935547,105.78323364257812,516.26,728.48,330.6046447753906,126.38838958740234,122.09510803222656,167.0399932861328,934.39,1907.43,361.2,328.59,364.42,614.81,18.15999984741211,283.53
2021-04-23,,,,139.93714904785156,105.79281616210938,,,334.766845703125,126.2723159790039,122.19717407226562,166.39999389648438,,,,,,,18.358699798583984,
2021-04-25,383.88,444.6,238.38,,,516.37,728.91,,,,,941.58,1918.07,361.26,328.56,364.59,619.82,,283.58
2021-04-26,384.66,444.54,238.49,140.65301513671875,105.78323364257812,516.31,728.86,336.9465026855469,126.18521881103516,122.14151763916016,166.83999633789062,972.35,1919.52,361.33,328.53,364.43,637.57,18.309999465942383,283.54
2021-04-27,384.24,443.92,238.51,140.309814453125,105.78323364257812,515.48,726.64,335.48675537109375,126.00142669677734,121.59397888183594,166.4199981689453,964.21,1916.2,361.32,328.52,364.64,634.52,18.610000610351562,283.52
2021-04-28,383.8,443.01,238.65,139.0055389404297,105.78323364257812,514.29,723.37,334.3525390625,126.1465072631836,121.61255645751953,166.91000366210938,958.44,1935.48,361.37,328.52,364.72,630.64,18.84000015258789,283.5
2021-04-29,383.99,442.24,238.87,138.88790893554688,105.78323364257812,513.24,720.26,335.55584716796875,126.0885009765625,121.46406555175781,166.22000122070312,969.0,1945.53,361.43,328.62,364.68,639.47,19.1200008392334,283.62
2021-04-30,,,,136.99525451660156,105.78323364257812,,,333.3563537597656,126.17556762695312,121.714599609375,165.66000366210938,,,,,,,18.719999313354492,
2021-05-02,385.05,442.21,238.92,,,513.22,720.24,,,,,973.7,1944.71,362.05,328.58,365.44,643.83,,283.52
2021-05-03,386.96,442.61,239.21,136.61280822753906,105.78323364257812,513.76,721.64,331.5810546875,126.28108978271484,122.00753784179688,167.80999755859375,990.42,1979.15,363.04,328.58,366.91,654.58,19.0,283.49
